Сотрудник 1: Андреев Иван Егорович; IT-отдел; Начальник (руководитель) бригады (группы); 269866
Сотрудник 1056: Борисов Тимур Георгиевич; Отдел патентования и лицензирования; Ведущий экономист; 131161
Сотрудник 1057: Васильев Михаил Андреевич; Отдел патентования и лицензирования; Инженер по автоматизированным системам управления производством; 472767
Сотрудник 1058: Волков Фёдор Серафимович; Отдел патентования и лицензирования; Специалист по промышленной безопасности подъемных сооружений; 244397
Сотрудник 1059: Голубев Григорий Максимович; Отдел патентования и лицензирования; Заведующий конструкторским отделом; 339355
Сотрудник 1060: Горелов Ярослав Даниилович; Отдел патентования и лицензирования; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 157717
Сотрудник 1061: Григорьева Анастасия Захаровна; Отдел патентования и лицензирования; Инженер по качеству; 216268
Сотрудник 1062: Григорьева Вероника Ивановна; Отдел патентования и лицензирования; Инженер по наладке и испытаниям; 293423
Сотрудник 1063: Егоров Сергей Ильич; Отдел патентования и лицензирования; Инженер по организации труда; 268390
Сотрудник 1064: Карасева Виктория Данииловна; Отдел патентования и лицензирования; Художник; 235748
Сотрудник 1065: Клюева Лилия Львовна; Отдел патентования и лицензирования; Эксперт по промышленной безопасности подъемных сооружений; 197175
Сотрудник 1066: Краснова Анастасия Александровна; Отдел патентования и лицензирования; Дежурный бюро пропусков; 182173
Сотрудник 1067: Кузнецов Сергей Ильич; Отдел патентования и лицензирования; Специалист по кадрам; 321760
Сотрудник 1068: Кузнецова Вероника Тимуровна; Отдел патентования и лицензирования; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 490943
Сотрудник 1069: Латышев Тимофей Григорьевич; Отдел патентования и лицензирования; Ведущий научный сотрудник; 174057
Сотрудник 1070: Маркова Дарина Львовна; Отдел патентования и лицензирования; Редактор; 100445
Сотрудник 1071: Миронова Ксения Сергеевна; Отдел патентования и лицензирования; Главный технолог; 309912
Сотрудник 1072: Михайлов Артём Дмитриевич; Отдел патентования и лицензирования; Аукционист; 431360
Сотрудник 1073: Нестерова Варвара Александровна; Отдел патентования и лицензирования; Агент по снабжению; 423865
Сотрудник 1074: Николаев Артём Иванович; Отдел патентования и лицензирования; Начальник автоколонны; 469071
Сотрудник 1075: Никулина Ксения Владимировна; Отдел патентования и лицензирования; Инженер по метрологии; 211748
Сотрудник 1076: Орлов Василий Артурович; Отдел патентования и лицензирования; Начальник отдела по связям с общественностью; 480872
Сотрудник 1077: Павлов Илья Серафимович; Отдел патентования и лицензирования; Заведующий экспедицией; 457183
Сотрудник 1078: Петров Роберт Романович; Отдел патентования и лицензирования; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 187000
Сотрудник 1079: Петрова Милана Дмитриевна; Отдел патентования и лицензирования; Директор (начальник) учреждения (организации); 443409
Сотрудник 1080: Потапов Всеволод Иванович; Отдел патентования и лицензирования; Инженер по инструменту; 261191
Сотрудник 1081: Семенов Вячеслав Савельевич; Отдел патентования и лицензирования; Заведующий копировально-множительным бюро; 255081
Сотрудник 1082: Сомова Таисия Михайловна; Отдел патентования и лицензирования; Художник-конструктор (дизайнер); 100155
Сотрудник 1083: Федоров Максим Маркович; Отдел патентования и лицензирования; Директор по связям с инвесторами; 299530
Сотрудник 1084: Федосеева Алиса Владиславовна; Отдел патентования и лицензирования; Экономист по материально-техническому снабжению; 139733
Сотрудник 1085: Харитонов Василий Максимович; Отдел патентования и лицензирования; Научный редактор; 212397
Сотрудник 1086: Царева Анастасия Артёмовна; Отдел патентования и лицензирования; Начальник отдела организации и оплаты труда; 127210
Сотрудник 1087: Агеева Ева Макаровна; Отдел по работе с партнёрами; Инженер по подготовке производства; 187258
Сотрудник 1088: Андреева Елена Артёмовна; Отдел по работе с партнёрами; Секретарь руководителя; 214343
Сотрудник 1089: Архипов Сергей Александрович; Отдел по работе с партнёрами; Эксперт по промышленной безопасности подъемных сооружений; 219903
Сотрудник 1090: Баранова Елизавета Дмитриевна; Отдел по работе с партнёрами; Младший редактор; 100304
Сотрудник 1091: Бессонов Михаил Артёмович; Отдел по работе с партнёрами; Начальник центральной заводской лаборатории; 263269
Сотрудник 1092: Бессонова Алиса Тимофеевна; Отдел по работе с партнёрами; Бухгалтер; 283776
Сотрудник 1093: Бессонова Алиса Тимофеевна; Отдел по работе с партнёрами; Техник по труду; 442178
Сотрудник 1094: Богомолова София Тимуровна; Отдел по работе с партнёрами; Производитель работ (прораб); 270383
Сотрудник 1095: Булатова Анна Михайловна; Отдел по работе с партнёрами; Директор (начальник) вычислительного (информационно - вычислительного) центра; 260680
Сотрудник 1096: Герасимов Тимур Кириллович; Отдел по работе с партнёрами; Начальник цеха (участка); 463657
Сотрудник 1097: Герасимова Кира Ярославовна; Отдел по работе с партнёрами; Научный редактор; 493269
Сотрудник 1098: Гончарова Милана Фёдоровна; Отдел по работе с партнёрами; Директор типографии; 200951
Сотрудник 1099: Грачева Анна Александровна; Отдел по работе с партнёрами; Инженер-проектировщик; 165998
Сотрудник 1100: Григорьев Михаил Александрович; Отдел по работе с партнёрами; Начальник отдела сбыта; 261642
Сотрудник 1101: Григорьева Вероника Ивановна; Отдел по работе с партнёрами; Инженер по организации труда; 383203
Сотрудник 1102: Денисова Мария Николаевна; Отдел по работе с партнёрами; Начальник отдела патентной и изобретательской работы; 295155
Сотрудник 1103: Зеленин Александр Николаевич; Отдел по работе с партнёрами; Начальник отдела маркетинга; 118602
Сотрудник 1104: Зимина Анастасия Данииловна; Отдел по работе с партнёрами; Агент торговый; 274740
Сотрудник 1105: Злобин Михаил Фёдорович; Отдел по работе с партнёрами; Брокер; 229529
Сотрудник 1106: Иванова Елизавета Васильевна; Отдел по работе с партнёрами; Научный редактор; 466707
Сотрудник 1107: Иванова Ксения Филиповна; Отдел по работе с партнёрами; Администратор; 182339
Сотрудник 1108: Иванова София Маратовна; Отдел по работе с партнёрами; Секретарь незрячего специалиста; 238062
Сотрудник 1109: Кириллова Мария Тихоновна; Отдел по работе с партнёрами; Начальник отдела охраны труда; 344132
Сотрудник 1110: Ковалев Михаил Михайлович; Отдел по работе с партнёрами; Главный специалист по защите информации; 242263
Сотрудник 1111: Короткова Мария Гордеевна; Отдел по работе с партнёрами; Инженер по наладке и испытаниям; 122093
Сотрудник 1112: Кузнецов Сергей Ильич; Отдел по работе с партнёрами; Инженер по автоматизированным системам управления производством; 211067
Сотрудник 1113: Кузнецов Тимофей Егорович; Отдел по работе с партнёрами; Заведующий копировально-множительным бюро; 342302
Сотрудник 1114: Лукьянов Александр Дмитриевич; Отдел по работе с партнёрами; Эксперт дорожного хозяйства; 447470
Сотрудник 1115: Малахов Алексей Мирославович; Отдел по работе с партнёрами; Диспетчер; 231634
Сотрудник 1116: Малышев Захар Иванович; Отдел по работе с партнёрами; Начальник отдела информации; 230490
Сотрудник 1117: Мартынова Алёна Григорьевна; Отдел по работе с партнёрами; Копировщик; 224813
Сотрудник 1118: Митрофанов Артём Анатольевич; Отдел по работе с партнёрами; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 106340
Сотрудник 1119: Назарова Олеся Львовна; Отдел по работе с партнёрами; Брокер торговый; 336396
Сотрудник 1120: Новикова Варвара Максимовна; Отдел по работе с партнёрами; Психолог; 444502
Сотрудник 1121: Панов Михаил Львович; Отдел по работе с партнёрами; Копировщик; 106592
Сотрудник 1122: Пастухова Мария Георгиевна; Отдел по работе с партнёрами; Аудитор; 141214
Сотрудник 1123: Петрова София Тимуровна; Отдел по работе с партнёрами; Начальник центральной заводской лаборатории; 204026
Сотрудник 1124: Попова Мария Константиновна; Отдел по работе с партнёрами; Начальник цеха (участка); 265506
Сотрудник 1125: Смирнов Леонид Романович; Отдел по работе с партнёрами; Заведующий чертежно-копировальным бюро; 349390
Сотрудник 1126: Соколов Алексей Даниилович; Отдел по работе с партнёрами; Заведующий отделом (бюро) оформления проектных материалов; 137819
Сотрудник 1127: Суханов Виктор Андреевич; Отдел по работе с партнёрами; Психолог; 347584
Сотрудник 1128: Федоров Михаил Тимофеевич; Отдел по работе с партнёрами; Ландшафтный архитектор; 108064
Сотрудник 1129: Цветкова Вероника Львовна; Отдел по работе с партнёрами; Инженер по метрологии; 275426
Сотрудник 1130: Яковлев Арсений Максимович; Отдел по работе с партнёрами; Техник; 342676
Сотрудник 1131: Алексеев Михаил Робертович; Отдел продаж; Производитель работ (прораб); 359217
Сотрудник 1132: Андреев Даниил Кириллович; Отдел продаж; Инспектор по кадрам; 436122
Сотрудник 1133: Андреева Елена Артёмовна; Отдел продаж; Начальник отдела подготовки кадров; 469299
Сотрудник 1134: Белов Дмитрий Павлович; Отдел продаж; Руководитель подразделения; 272064
Сотрудник 1135: Белова Анастасия Вадимовна; Отдел продаж; Главный сварщик; 463579
Сотрудник 1136: Беспалов Фёдор Сергеевич; Отдел продаж; Инженер по подготовке кадров; 260845
Сотрудник 1137: Богданова Милана Алексеевна; Отдел продаж; Товаровед; 368759
Сотрудник 1138: Булгаков Лев Михайлович; Отдел продаж; Мастер контрольный (участка, цеха); 499499
Сотрудник 1139: Васильев Артём Львович; Отдел продаж; Начальник отдела материально-технического снабжения; 344839
Сотрудник 1140: Винокуров Иван Егорович; Отдел продаж; Начальник (заведующий) мастерской; 120872
Сотрудник 1141: Власов Илья Васильевич; Отдел продаж; Инженер-лаборант; 179227
Сотрудник 1142: Волков Артур Даниилович; Отдел продаж; Специалист по промышленной безопасности подъемных сооружений; 134929
Сотрудник 1143: Грачев Иван Семёнович; Отдел продаж; Делопроизводитель; 190467
Сотрудник 1144: Григорьева Ирина Владимировна; Отдел продаж; Главный инженер; 268525
Сотрудник 1145: Гришин Роман Маркович; Отдел продаж; Главный металлург; 133379
Сотрудник 1146: Иванов Марк Фёдорович; Отдел продаж; Ландшафтный архитектор; 163795
Сотрудник 1147: Калинин Кирилл Дмитриевич; Отдел продаж; Социолог; 123780
Сотрудник 1148: Крылова Варвара Борисовна; Отдел продаж; Главный специалист по защите информации; 316568
Сотрудник 1149: Кузнецов Фёдор Иванович; Отдел продаж; Инженер-технолог (технолог); 268824
Сотрудник 1150: Кузнецова Ирина Мироновна; Отдел продаж; Секретарь - машинистка; 448768
Сотрудник 1151: Кузьмина Майя Дмитриевна; Отдел продаж; Руководитель группы по инвентаризации строений и сооружений; 154428
Сотрудник 1152: Лебедев Павел Германович; Отдел продаж; Начальник планово - экономического отдела; 188324
Сотрудник 1153: Литвинова Анастасия Богдановна; Отдел продаж; Ведущий научный сотрудник; 286446
Сотрудник 1154: Лукьянова Мария Константиновна; Отдел продаж; Начальник хозяйственного отдела; 102485
Сотрудник 1155: Макарова Яна Данииловна; Отдел продаж; Инженер по защите информации; 246041
Сотрудник 1156: Меркулова Алиса Дмитриевна; Отдел продаж; Крупье; 213127
Сотрудник 1157: Мухин Михаил Михайлович; Отдел продаж; Начальник отдела социального развития; 451732
Сотрудник 1158: Назарова Арина Ивановна; Отдел продаж; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 260965
Сотрудник 1159: Никитин Марк Игоревич; Отдел продаж; Ученый секретарь; 482560
Сотрудник 1160: Никифоров Артём Сергеевич; Отдел продаж; Директор (генеральный директор, управляющий) предприятия; 106609
Сотрудник 1161: Романов Константин Семёнович; Отдел продаж; Архитектор; 450576
Сотрудник 1162: Соколов Владимир Ильич; Отдел продаж; Экономист по планированию; 284456
Сотрудник 1163: Суворов Егор Андреевич; Отдел продаж; Заведующий аспирантурой; 492977
Сотрудник 1164: Федоров Даниил Михайлович; Отдел продаж; Художник; 269600
Сотрудник 1165: Фомина Василиса Павловна; Отдел продаж; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 390069
Сотрудник 1166: Шевелев Илья Михайлович; Отдел продаж; Менеджер по рекламе; 494076
Сотрудник 1167: Шульгина София Данииловна; Отдел продаж; Главный конструктор; 384191
Сотрудник 1168: Яковлева Вероника Артёмовна; Отдел продаж; Техник по метрологии; 252920
Сотрудник 1169: Александров Захар Иванович; Отдел разработки; Начальник отдела патентной и изобретательской работы; 379443
Сотрудник 1170: Беляев Тимофей Максимович; Отдел разработки; Заведующий конструкторским отделом; 273343
Сотрудник 1171: Борисова Ульяна Евгеньевна; Отдел разработки; Начальник гаража; 287104
Сотрудник 1172: Васильев Фёдор Александрович; Отдел разработки; Экономист; 417758
Сотрудник 1173: Воробьева Валерия Георгиевна; Отдел разработки; Главный инженер; 229142
Сотрудник 1174: Грачева Елизавета Михайловна; Отдел разработки; Техник по стандартизации; 468608
Сотрудник 1175: Громова Злата Артёмовна; Отдел разработки; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 374840
Сотрудник 1176: Демьянов Александр Романович; Отдел разработки; Техник-проектировщик; 224979
Сотрудник 1177: Денисов Артём Никитич; Отдел разработки; Документовед; 338798
Сотрудник 1178: Долгов Фёдор Александрович; Отдел разработки; Экспедитор по перевозке грузов; 417099
Сотрудник 1179: Елисеева Евгения Артёмовна; Отдел разработки; Агент по продаже недвижимости; 470863
Сотрудник 1180: Иванов Артём Романович; Отдел разработки; Художник; 174203
Сотрудник 1181: Калачева Арина Владиславовна; Отдел разработки; Ведущий инженер; 260688
Сотрудник 1182: Карасева Виктория Данииловна; Отдел разработки; Заведующий архивом; 229392
Сотрудник 1183: Кузьмин Арсений Григорьевич; Отдел разработки; Секретарь-стенографистка; 413232
Сотрудник 1184: Кузьмин Арсений Григорьевич; Отдел разработки; Секретарь незрячего специалиста; 445521
Сотрудник 1185: Кузьмин Лев Андреевич; Отдел разработки; Инженер по патентной и изобретательской работе; 171127
Сотрудник 1186: Майорова Виктория Тимуровна; Отдел разработки; Делопроизводитель; 237507
Сотрудник 1187: Матвеева Анна Петровна; Отдел разработки; Заведующий столовой; 445892
Сотрудник 1188: Мельников Матвей Всеволодович; Отдел разработки; Художник; 257253
Сотрудник 1189: Овчинникова София Данииловна; Отдел разработки; Социолог; 486097
Сотрудник 1190: Павлова Ева Антоновна; Отдел разработки; Заведующий жилым корпусом пансионата (гостиницы); 268266
Сотрудник 1191: Полякова Варвара Елисеевна; Отдел разработки; Техник-проектировщик; 478096
Сотрудник 1192: Рогов Роберт Миронович; Отдел разработки; Чертежник; 438041
Сотрудник 1193: Романов Михаил Артурович; Отдел разработки; Инженер по комплектации оборудования; 155607
Сотрудник 1194: Савельева Ольга Юрьевна; Отдел разработки; Главный конструктор проекта; 471556
Сотрудник 1195: Седова София Мирославовна; Отдел разработки; Инженер по патентной и изобретательской работе; 330837
Сотрудник 1196: Селиванов Евгений Артемьевич; Отдел разработки; Экономист вычислительного (информационно - вычислительного) центра; 142854
Сотрудник 1197: Сидорова Вера Тимофеевна; Отдел разработки; Директор (начальник) вычислительного (информационно - вычислительного) центра; 206849
Сотрудник 1198: Соловьев Артемий Кириллович; Отдел разработки; Инженер по надзору за строительством; 189486
Сотрудник 1199: Соловьев Матвей Львович; Отдел разработки; Менеджер по связям с общественностью; 432754
Сотрудник 1200: Сорокина Вероника Марковна; Отдел разработки; Стенографистка; 426895
Сотрудник 1201: Степанов Тимофей Дмитриевич; Отдел разработки; Начальник лаборатории (бюро) технико - экономических исследований; 388148
Сотрудник 1202: Тимофеев Максим Егорович; Отдел разработки; Мастер контрольный (участка, цеха); 176941
Сотрудник 1203: Филиппов Даниил Львович; Отдел разработки; Мастер контрольный (участка, цеха); 204740
Сотрудник 1204: Фокина Полина Марковна; Отдел разработки; Главный инженер проекта. Главный архитектор проекта; 454845
Сотрудник 1205: Фомина Мария Юрьевна; Отдел разработки; Заместитель директора по коммерческим вопросам; 188695
Сотрудник 1206: Хромова Мария Александровна; Отдел разработки; Заведующий экспедицией; 424023
Сотрудник 1207: Чернышева Анастасия Михайловна; Отдел разработки; Ведущий экономист; 209616
Сотрудник 1208: Чернышева Юлия Вадимовна; Отдел разработки; Начальник отдела материально-технического снабжения; 479370
Сотрудник 1209: Щербаков Дмитрий Кириллович; Отдел разработки; Художник-конструктор (дизайнер); 267679
Сотрудник 1210: Яковлев Даниил Никитич; Отдел разработки; Начальник лаборатории (бюро) социологии труда; 255101
Сотрудник 1211: Артемова Елена Львовна; Отдел сертификации; Архивариус; 116401
Сотрудник 1212: Вавилов Юрий Михайлович; Отдел сертификации; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 475174
Сотрудник 1213: Герасимова Алиса Кирилловна; Отдел сертификации; Художник-конструктор (дизайнер); 242452
Сотрудник 1214: Григорьев Артемий Макарович; Отдел сертификации; Заведующий столовой; 464519
Сотрудник 1215: Дементьева Мария Мирославовна; Отдел сертификации; Специалист по оценке соответствия лифтов требованиям безопасности; 315330
Сотрудник 1216: Денисов Артём Никитич; Отдел сертификации; Начальник отдела стандартизации; 229136
Сотрудник 1217: Завьялова Ангелина Данииловна; Отдел сертификации; Главный сварщик; 466634
Сотрудник 1218: Злобин Михаил Фёдорович; Отдел сертификации; Эксперт по промышленной безопасности подъемных сооружений; 151189
Сотрудник 1219: Зотов Макар Тимурович; Отдел сертификации; Главный конструктор; 189161
Сотрудник 1220: Зыков Григорий Тимурович; Отдел сертификации; Инженер-энергетик (энергетик); 209781
Сотрудник 1221: Исакова Ангелина Максимовна; Отдел сертификации; Менеджер; 181060
Сотрудник 1222: Кочеткова Василиса Михайловна; Отдел сертификации; Чертежник; 160342
Сотрудник 1223: Кузнецов Станислав Павлович; Отдел сертификации; Инженер по инвентаризации строений и сооружений; 498090
Сотрудник 1224: Кузьмин Лев Андреевич; Отдел сертификации; Агент коммерческий; 378532
Сотрудник 1225: Лукьянов Александр Дмитриевич; Отдел сертификации; Архивариус; 388320
Сотрудник 1226: Макарова Маргарита Артёмовна; Отдел сертификации; Главный бухгалтер; 125613
Сотрудник 1227: Малахов Алексей Мирославович; Отдел сертификации; Ассистент инспектора фонда; 352443
Сотрудник 1228: Миронова Ксения Сергеевна; Отдел сертификации; Коммивояжер; 229452
Сотрудник 1229: Моисеев Тимофей Маркович; Отдел сертификации; Начальник инструментального отдела; 231238
Сотрудник 1230: Морозова Александра Мирославовна; Отдел сертификации; Начальник нормативно-исследовательской лаборатории по труду; 276817
Сотрудник 1231: Никулина Евгения Семёновна; Отдел сертификации; Техник; 290826
Сотрудник 1232: Орлова Анастасия Ильинична; Отдел сертификации; Бухгалтер-ревизор; 444574
Сотрудник 1233: Петров Сергей Сергеевич; Отдел сертификации; Главный технолог; 170507
Сотрудник 1234: Петрова Варвара Егоровна; Отдел сертификации; Техник по наладке и испытаниям; 140025
Сотрудник 1235: Петрова Злата Платоновна; Отдел сертификации; Агент торговый; 357198
Сотрудник 1236: Попова Светлана Александровна; Отдел сертификации; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 215943
Сотрудник 1237: Семенова Анастасия Константиновна; Отдел сертификации; Заведующий хозяйством; 323384
Сотрудник 1238: Семенова София Ильинична; Отдел сертификации; Начальник отдела автоматизации и механизации производственных процессов; 220150
Сотрудник 1239: Судакова Мария Михайловна; Отдел сертификации; Инженер-проектировщик; 125424
Сотрудник 1240: Сычев Фёдор Фёдорович; Отдел сертификации; Заведующая машинописным бюро; 320458
Сотрудник 1241: Тихомиров Иван Тимофеевич; Отдел сертификации; Младший научный сотрудник; 496407
Сотрудник 1242: Токарев Арсений Кириллович; Отдел сертификации; Менеджер по рекламе; 278744
Сотрудник 1243: Федосова Мирослава Тихоновна; Отдел сертификации; Научный редактор; 204076
Сотрудник 1244: Акимов Ярослав Владиславович; Отдел снабжения; Биржевой маклер; 200660
Сотрудник 1245: Афанасьев Дмитрий Дмитриевич; Отдел снабжения; Инженер по научно-технической информации; 429144
Сотрудник 1246: Борисов Александр Елисеевич; Отдел снабжения; Ландшафтный архитектор; 226390
Сотрудник 1247: Булгаков Лев Михайлович; Отдел снабжения; Заведующий чертежно-копировальным бюро; 496101
Сотрудник 1248: Волков Гордей Иванович; Отдел снабжения; Копировщик; 259935
Сотрудник 1249: Горюнова Екатерина Никитична; Отдел снабжения; Начальник центральной заводской лаборатории; 184547
Сотрудник 1250: Дмитриева Злата Артемьевна; Отдел снабжения; Физиолог; 207484
Сотрудник 1251: Жуков Иван Константинович; Отдел снабжения; Техник вычислительного (информационно-вычислительного) центра; 342845
Сотрудник 1252: Колесова София Александровна; Отдел снабжения; Заведующий научно-технической библиотекой; 446440
Сотрудник 1253: Комарова Валерия Евгеньевна; Отдел снабжения; Начальник отдела подготовки кадров; 318228
Сотрудник 1254: Котова Елизавета Александровна; Отдел снабжения; Начальник финансового отдела; 445635
Сотрудник 1255: Краснова Анастасия Александровна; Отдел снабжения; Агент по продаже недвижимости; 299799
Сотрудник 1256: Краснова Анастасия Александровна; Отдел снабжения; Секретарь руководителя; 469818
Сотрудник 1257: Лукьянов Владимир Миронович; Отдел снабжения; Директор гостиницы; 296421
Сотрудник 1258: Львов Виктор Сергеевич; Отдел снабжения; Агент рекламный; 287951
Сотрудник 1259: Пономарева Мария Макаровна; Отдел снабжения; Юрисконсульт; 347001
Сотрудник 1260: Потапов Всеволод Иванович; Отдел снабжения; Переводчик синхронный; 168304
Сотрудник 1261: Сальникова Вера Владимировна; Отдел снабжения; Инженер по стандартизации; 145956
Сотрудник 1262: Сизова Александра Ильинична; Отдел снабжения; Инженер по охране окружающей среды (эколог); 158225
Сотрудник 1263: Соколов Алексей Даниилович; Отдел снабжения; Инженер по автоматизированным системам управления производством; 283036
Сотрудник 1264: Сорокина Анастасия Тимофеевна; Отдел снабжения; Заведующий копировально-множительным бюро; 185381
Сотрудник 1265: Суворов Егор Андреевич; Отдел снабжения; Инженер по стандартизации; 327168
Сотрудник 1266: Федорова Ольга Ивановна; Отдел снабжения; Художник; 309161
Сотрудник 1267: Харитонов Мирон Захарович; Отдел снабжения; Финансовый директор (заместитель директора по финансам); 249288
Сотрудник 1268: Харитонова Валерия Романовна; Отдел снабжения; Техник-конструктор; 260618
Сотрудник 1269: Хромова Мария Александровна; Отдел снабжения; Заместитель директора по управлению персоналом; 196414
Сотрудник 1270: Щербаков Дмитрий Кириллович; Отдел снабжения; Начальник отдела стандартизации; 186759
Сотрудник 1271: Александров Захар Иванович; Отдел социального обеспечения; Агент по снабжению; 242257
Сотрудник 1272: Андреева Валерия Никитична; Отдел социального обеспечения; Производитель работ (прораб); 280869
Сотрудник 1273: Антонов Дмитрий Иванович; Отдел социального обеспечения; Специалист по защите информации; 166382
Сотрудник 1274: Балашова Елизавета Александровна; Отдел социального обеспечения; Экономист по материально-техническому снабжению; 479806
Сотрудник 1275: Баранова Виктория Артёмовна; Отдел социального обеспечения; Брокер; 210078
Сотрудник 1276: Белоусов Иван Матвеевич; Отдел социального обеспечения; Начальник отдела подготовки кадров; 209724
Сотрудник 1277: Васильев Никита Всеволодович; Отдел социального обеспечения; Кодификатор; 146043
Сотрудник 1278: Васильев Никита Всеволодович; Отдел социального обеспечения; Начальник нормативно-исследовательской лаборатории по труду; 450373
Сотрудник 1279: Горелов Ярослав Даниилович; Отдел социального обеспечения; Технический редактор; 398121
Сотрудник 1280: Грачева Елизавета Михайловна; Отдел социального обеспечения; Бухгалтер-ревизор; 157130
Сотрудник 1281: Громова Злата Артёмовна; Отдел социального обеспечения; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 407400
Сотрудник 1282: Давыдов Илья Константинович; Отдел социального обеспечения; Заведующий отделом (бюро) оформления проектных материалов; 262537
Сотрудник 1283: Демидов Кирилл Маркович; Отдел социального обеспечения; Начальник отдела организации и оплаты труда; 458294
Сотрудник 1284: Егоров Сергей Ильич; Отдел социального обеспечения; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 229523
Сотрудник 1285: Ермилов Андрей Гордеевич; Отдел социального обеспечения; Кассир; 495992
Сотрудник 1286: Ефремов Фёдор Миронович; Отдел социального обеспечения; Начальник отдела информации; 456346
Сотрудник 1287: Злобин Михаил Фёдорович; Отдел социального обеспечения; Эксперт по оценке соответствия лифтов требованиям безопасности; 253259
Сотрудник 1288: Иванов Владимир Глебович; Отдел социального обеспечения; Инженер; 442553
Сотрудник 1289: Карпова Милана Михайловна; Отдел социального обеспечения; Инженер по подготовке кадров; 299423
Сотрудник 1290: Козлова Алиса Марковна; Отдел социального обеспечения; Инженер по наладке и испытаниям; 102641
Сотрудник 1291: Колосова Мария Андреевна; Отдел социального обеспечения; Заведующий (начальник) отделом стандартизации; 397312
Сотрудник 1292: Корнеева Екатерина Юрьевна; Отдел социального обеспечения; Главный металлург; 294931
Сотрудник 1293: Кузнецова Алиса Артёмовна; Отдел социального обеспечения; Техник; 403107
Сотрудник 1294: Лебедев Александр Георгиевич; Отдел социального обеспечения; Секретарь незрячего специалиста; 177734
