Сотрудник 1: Абрамова Мия Николаевна; IT-отдел; Художник-конструктор (дизайнер); 348241
Сотрудник 7810: Абрамова Мия Николаевна; Отдел охраны труда; Начальник отдела информации; 428406
Сотрудник 7811: Агеев Демид Богданович; Отдел охраны труда; Секретарь-стенографистка; 229652
Сотрудник 7812: Александров Дмитрий Анатольевич; Отдел охраны труда; Инженер по подготовке производства; 276767
Сотрудник 7813: Алексеев Матвей Юрьевич; Отдел охраны труда; Инженер-электроник (электроник); 414973
Сотрудник 7814: Алексеев Матвей Юрьевич; Отдел охраны труда; Инженер по метрологии; 440156
Сотрудник 7815: Андреев Даниил Кириллович; Отдел охраны труда; Начальник цеха опытного производства; 219248
Сотрудник 7816: Андреев Михаил Филиппович; Отдел охраны труда; Инженер по охране труда; 193332
Сотрудник 7817: Андреев Михаил Филиппович; Отдел охраны труда; Главный конструктор проекта; 418254
Сотрудник 7818: Андреев Платон Андреевич; Отдел охраны труда; Социолог; 341423
Сотрудник 7819: Артамонов Даниил Иванович; Отдел охраны труда; Заведующий научно-технической библиотекой; 243440
Сотрудник 7820: Артамонов Даниил Иванович; Отдел охраны труда; Агент страховой; 281251
Сотрудник 7821: Артемова Алиса Николаевна; Отдел охраны труда; Секретарь руководителя; 250744
Сотрудник 7822: Афанасьев Тимур Алексеевич; Отдел охраны труда; Инженер-конструктор (конструктор); 413474
Сотрудник 7823: Балашова Алиса Максимовна; Отдел охраны труда; Начальник (руководитель) бригады (группы); 423527
Сотрудник 7824: Баранова Елизавета Дмитриевна; Отдел охраны труда; Заведующий (начальник) отделом стандартизации; 124535
Сотрудник 7825: Белов Иван Максимович; Отдел охраны труда; Инженер по ремонту; 398078
Сотрудник 7826: Белов Роберт Даниилович; Отдел охраны труда; Начальник лаборатории (бюро) социологии труда; 145786
Сотрудник 7827: Белов Роберт Даниилович; Отдел охраны труда; Инженер-технолог (технолог); 303748
Сотрудник 7828: Беляев Владимир Александрович; Отдел охраны труда; Главный конструктор; 136115
Сотрудник 7829: Беляев Владимир Александрович; Отдел охраны труда; Инженер по комплектации оборудования; 253949
Сотрудник 7830: Белякова Елизавета Максимовна; Отдел охраны труда; Товаровед; 410833
Сотрудник 7831: Беспалов Фёдор Сергеевич; Отдел охраны труда; Начальник цеха опытного производства; 393813
Сотрудник 7832: Бирюков Григорий Кириллович; Отдел охраны труда; Главный энергетик; 132739
Сотрудник 7833: Бирюков Сергей Никитич; Отдел охраны труда; Табельщик; 237129
Сотрудник 7834: Бирюкова Алёна Денисовна; Отдел охраны труда; Заведующий отделом (бюро) оформления проектных материалов; 201593
Сотрудник 7835: Блинова Ева Марковна; Отдел охраны труда; Начальник лаборатории (бюро) по организации труда и управления производством; 156724
Сотрудник 7836: Борисов Григорий Викторович; Отдел охраны труда; Директор котельной; 311005
Сотрудник 7837: Борисов Юрий Тимофеевич; Отдел охраны труда; Менеджер по связям с инвесторами; 123240
Сотрудник 7838: Бочарова Екатерина Павловна; Отдел охраны труда; Инструктор-дактилолог; 443395
Сотрудник 7839: Быков Андрей Ильич; Отдел охраны труда; Начальник отдела подготовки кадров; 289281
Сотрудник 7840: Быков Андрей Ильич; Отдел охраны труда; Художник-конструктор (дизайнер); 399298
Сотрудник 7841: Быков Михаил Егорович; Отдел охраны труда; Инженер-электроник (электроник); 243835
Сотрудник 7842: Вавилов Никита Маркович; Отдел охраны труда; Начальник отдела автоматизированной системы управления производством; 116154
Сотрудник 7843: Вавилов Никита Маркович; Отдел охраны труда; Хронометражист; 337317
Сотрудник 7844: Васильев Артём Львович; Отдел охраны труда; Заведующий столовой; 312328
Сотрудник 7845: Васильев Фёдор Александрович; Отдел охраны труда; Начальник отдела сбыта; 338591
Сотрудник 7846: Васильев Фёдор Александрович; Отдел охраны труда; Главный редактор; 432759
Сотрудник 7847: Васильева Алиса Кирилловна; Отдел охраны труда; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 442548
Сотрудник 7848: Васильева Анна Андреевна; Отдел охраны труда; Технический редактор; 181910
Сотрудник 7849: Васильева Анна Андреевна; Отдел охраны труда; Ведущий экономист; 391961
Сотрудник 7850: Васильева Арина Петровна; Отдел охраны труда; Директор по связям с инвесторами; 219863
Сотрудник 7851: Васильева Арина Петровна; Отдел охраны труда; Шеф-инженер; 483994
Сотрудник 7852: Васильева Варвара Ярославовна; Отдел охраны труда; Агент по продаже недвижимости; 332648
Сотрудник 7853: Васильева София Михайловна; Отдел охраны труда; Экономист по планированию; 327132
Сотрудник 7854: Волков Артур Даниилович; Отдел охраны труда; Инкассатор; 468017
Сотрудник 7855: Волкова Варвара Тимуровна; Отдел охраны труда; Заведующий копировально-множительным бюро; 167078
Сотрудник 7856: Волкова Варвара Тимуровна; Отдел охраны труда; Специалист по связям с общественностью; 391789
Сотрудник 7857: Воробьев Илья Александрович; Отдел охраны труда; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 214229
Сотрудник 7858: Воробьева Василиса Артёмовна; Отдел охраны труда; Оценщик; 179275
Сотрудник 7859: Воронина Анастасия Андреевна; Отдел охраны труда; Заведующий производством (шеф-повар); 165649
Сотрудник 7860: Воронцова Алина Максимовна; Отдел охраны труда; Секретарь-стенографистка; 278227
Сотрудник 7861: Галкин Вячеслав Тимурович; Отдел охраны труда; Директор по связям с инвесторами; 156027
Сотрудник 7862: Галкин Роберт Викторович; Отдел охраны труда; Оператор по диспетчерскому обслуживанию лифтов; 339889
Сотрудник 7863: Герасимов Константин Максимович; Отдел охраны труда; Заведующий техническим архивом; 335205
Сотрудник 7864: Герасимов Михаил Дмитриевич; Отдел охраны труда; Начальник отдела по связям с инвесторами; 191678
Сотрудник 7865: Герасимова Алиса Кирилловна; Отдел охраны труда; Инженер по стандартизации; 258497
Сотрудник 7866: Голованов Григорий Платонович; Отдел охраны труда; Инженер по инвентаризации строений и сооружений; 137012
Сотрудник 7867: Голубев Николай Михайлович; Отдел охраны труда; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 462904
Сотрудник 7868: Гончаров Дмитрий Львович; Отдел охраны труда; Техник; 112094
Сотрудник 7869: Горбачев Алексей Демьянович; Отдел охраны труда; Ведущий экономист; 490619
Сотрудник 7870: Горшкова Вероника Егоровна; Отдел охраны труда; Начальник нормативно-исследовательской лаборатории по труду; 325309
Сотрудник 7871: Горюнова Екатерина Никитична; Отдел охраны труда; Техник по инвентаризации строений и сооружений; 172046
Сотрудник 7872: Горюнова Мария Арсеньевна; Отдел охраны труда; Начальник отдела капитального строительства; 252626
Сотрудник 7873: Григорьев Александр Артёмович; Отдел охраны труда; Заведующий (начальник) отделом кадров; 316320
Сотрудник 7874: Григорьев Игорь Ярославович; Отдел охраны труда; Товаровед; 318766
Сотрудник 7875: Григорьева Анастасия Захаровна; Отдел охраны труда; Заведующий канцелярией; 186590
Сотрудник 7876: Гришин Дмитрий Тимофеевич; Отдел охраны труда; Специалист по кадрам; 144522
Сотрудник 7877: Гришин Дмитрий Тимофеевич; Отдел охраны труда; Инспектор фонда; 265440
Сотрудник 7878: Громова Злата Артёмовна; Отдел охраны труда; Младший научный сотрудник; 168268
Сотрудник 7879: Гусева Вера Савельевна; Отдел охраны труда; Менеджер по связям с инвесторами; 343300
Сотрудник 7880: Давыдова София Александровна; Отдел охраны труда; Администратор; 109484
Сотрудник 7881: Данилов Артём Всеволодович; Отдел охраны труда; Биржевой маклер; 303016
Сотрудник 7882: Данилова Ксения Тимофеевна; Отдел охраны труда; Начальник отдела комплектации оборудования; 460439
Сотрудник 7883: Демьянов Александр Романович; Отдел охраны труда; Начальник финансового отдела; 339922
Сотрудник 7884: Денисов Артём Никитич; Отдел охраны труда; Техник-проектировщик; 273718
Сотрудник 7885: Денисова Елизавета Романовна; Отдел охраны труда; Техник по инвентаризации строений и сооружений; 342400
Сотрудник 7886: Дмитриева Злата Артемьевна; Отдел охраны труда; Дилер; 359326
Сотрудник 7887: Евдокимов Никита Дмитриевич; Отдел охраны труда; Мастер участка; 396554
Сотрудник 7888: Евдокимова Лидия Константиновна; Отдел охраны труда; Корпоративный секретарь акционерного общества; 465059
Сотрудник 7889: Егорова Василиса Юрьевна; Отдел охраны труда; Методист по физической культуре; 316048
Сотрудник 7890: Ермилов Андрей Гордеевич; Отдел охраны труда; Главный инженер; 117891
Сотрудник 7891: Ермилов Андрей Гордеевич; Отдел охраны труда; Главный специалист по защите информации; 425112
Сотрудник 7892: Ерофеева Елена Ильинична; Отдел охраны труда; Выпускающий; 383009
Сотрудник 7893: Жданова София Александровна; Отдел охраны труда; Инженер по ремонту; 285296
Сотрудник 7894: Жуков Владимир Максимович; Отдел охраны труда; Эксперт по оценке соответствия лифтов требованиям безопасности; 282475
Сотрудник 7895: Зайцев Руслан Леонидович; Отдел охраны труда; Техник-технолог; 497912
Сотрудник 7896: Захаров Кирилл Алексеевич; Отдел охраны труда; Главный энергетик; 348100
Сотрудник 7897: Захаров Никита Константинович; Отдел охраны труда; Инженер-проектировщик; 392386
Сотрудник 7898: Захарова Екатерина Германовна; Отдел охраны труда; Заведующий хозяйством; 329602
Сотрудник 7899: Золотов Егор Михайлович; Отдел охраны труда; Специалист по связям с общественностью; 132443
Сотрудник 7900: Зорин Андрей Матвеевич; Отдел охраны труда; Методист по физической культуре; 170877
Сотрудник 7901: Зубков Максим Владиславович; Отдел охраны труда; Начальник центральной заводской лаборатории; 248209
Сотрудник 7902: Зубкова Мария Егоровна; Отдел охраны труда; Начальник отдела капитального строительства; 165924
Сотрудник 7903: Зубкова Мария Егоровна; Отдел охраны труда; Инспектор фонда; 389271
Сотрудник 7904: Иванов Артём Иванович; Отдел охраны труда; Начальник отдела маркетинга; 239653
Сотрудник 7905: Иванов Матвей Маркович; Отдел охраны труда; Заведующий фотолабораторией; 230767
Сотрудник 7906: Иванов Святослав Олегович; Отдел охраны труда; Специалист по оценке соответствия лифтов требованиям безопасности; 357524
Сотрудник 7907: Иванова Ангелина Владимировна; Отдел охраны труда; Начальник финансового отдела; 323572
Сотрудник 7908: Иванова Арина Кирилловна; Отдел охраны труда; Агент по снабжению; 273621
Сотрудник 7909: Иванова Арина Кирилловна; Отдел охраны труда; Заведующий копировально-множительным бюро; 487290
Сотрудник 7910: Иванова Елизавета Васильевна; Отдел охраны труда; Начальник (заведующий) мастерской; 236500
Сотрудник 7911: Игнатов Андрей Михайлович; Отдел охраны труда; Начальник отдела социального развития; 465906
Сотрудник 7912: Калинин Кирилл Дмитриевич; Отдел охраны труда; Корректор; 359555
Сотрудник 7913: Калинина Елизавета Робертовна; Отдел охраны труда; Старший научный сотрудник; 414274
Сотрудник 7914: Калинина София Алексеевна; Отдел охраны труда; Агент по продаже недвижимости; 152657
Сотрудник 7915: Карасева Виктория Данииловна; Отдел охраны труда; Архивариус; 315086
Сотрудник 7916: Карпова Анна Михайловна; Отдел охраны труда; Экономист; 454699
Сотрудник 7917: Киселева Валерия Евгеньевна; Отдел охраны труда; Начальник отдела капитального строительства; 150627
Сотрудник 7918: Климов Алексей Иванович; Отдел охраны труда; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 240104
Сотрудник 7919: Кожевников Иван Тимофеевич; Отдел охраны труда; Оператор по диспетчерскому обслуживанию лифтов; 131853
Сотрудник 7920: Кожевников Иван Тимофеевич; Отдел охраны труда; Начальник отдела по связям с общественностью; 420573
Сотрудник 7921: Козлов Максим Ярославович; Отдел охраны труда; Заведующий экспедицией; 152110
Сотрудник 7922: Козлова Ольга Ивановна; Отдел охраны труда; Переводчик; 130266
Сотрудник 7923: Колесников Лев Янович; Отдел охраны труда; Инженер по стандартизации; 349729
Сотрудник 7924: Комаров Максим Серафимович; Отдел охраны труда; Оператор по диспетчерскому обслуживанию лифтов; 133780
Сотрудник 7925: Комарова Алёна Данииловна; Отдел охраны труда; Агент рекламный; 497932
Сотрудник 7926: Кондратьев Иван Егорович; Отдел охраны труда; Инструктор-дактилолог; 383611
Сотрудник 7927: Кондратьева Мирослава Максимовна; Отдел охраны труда; Инженер по стандартизации; 358858
Сотрудник 7928: Коновалов Кирилл Сергеевич; Отдел охраны труда; Начальник ремонтного цеха; 356525
Сотрудник 7929: Корнилова Василиса Елисеевна; Отдел охраны труда; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 199477
Сотрудник 7930: Корольков Лев Максимович; Отдел охраны труда; Главный специалист по защите информации; 270592
Сотрудник 7931: Короткова Мирослава Павловна; Отдел охраны труда; Агент рекламный; 440156
Сотрудник 7932: Корчагин Михаил Константинович; Отдел охраны труда; Техник по планированию; 272471
Сотрудник 7933: Кошелева Вера Богдановна; Отдел охраны труда; Техник-проектировщик; 147768
Сотрудник 7934: Краснова Ксения Лукинична; Отдел охраны труда; Менеджер по связям с инвесторами; 351141
Сотрудник 7935: Кудрявцев Тимофей Фёдорович; Отдел охраны труда; Мастер контрольный (участка, цеха); 361222
Сотрудник 7936: Кузнецов Роман Артемьевич; Отдел охраны труда; Главный ландшафтный архитектор проекта; 123220
Сотрудник 7937: Кузнецов Сергей Ильич; Отдел охраны труда; Заведующий фотолабораторией; 114974
Сотрудник 7938: Кузнецова Алиса Артёмовна; Отдел охраны труда; Менеджер по связям с инвесторами; 351489
Сотрудник 7939: Кузнецова Василиса Алексеевна; Отдел охраны труда; Инженер-программист (программист); 143479
Сотрудник 7940: Кузьмин Лев Андреевич; Отдел охраны труда; Заведующий хозяйством; 113883
Сотрудник 7941: Кузьмина Ангелина Ильинична; Отдел охраны труда; Биржевой маклер; 147288
Сотрудник 7942: Кузьмина Василиса Николаевна; Отдел охраны труда; Специалист по кадрам; 468961
Сотрудник 7943: Кузьмина Яна Евгеньевна; Отдел охраны труда; Начальник отдела маркетинга; 270879
Сотрудник 7944: Куликова Ева Кирилловна; Отдел охраны труда; Специалист по оценке соответствия лифтов требованиям безопасности; 284419
Сотрудник 7945: Лаврова Вероника Михайловна; Отдел охраны труда; Аудитор; 178600
Сотрудник 7946: Лазарева Елизавета Александровна; Отдел охраны труда; Инженер по комплектации оборудования; 236568
Сотрудник 7947: Лазарева Елизавета Александровна; Отдел охраны труда; Инженер по инструменту; 419303
Сотрудник 7948: Лапин Гордей Демидович; Отдел охраны труда; Инженер; 232262
Сотрудник 7949: Лапин Гордей Демидович; Отдел охраны труда; Инженер по организации труда; 411525
Сотрудник 7950: Лебедев Степан Матвеевич; Отдел охраны труда; Табельщик; 203136
Сотрудник 7951: Лебедева Вероника Андреевна; Отдел охраны труда; Начальник лаборатории (бюро) по организации труда и управления производством; 435458
Сотрудник 7952: Леонов Егор Егорович; Отдел охраны труда; Заведующий архивом; 327401
Сотрудник 7953: Леонов Савва Кириллович; Отдел охраны труда; Мастер контрольный (участка, цеха); 495357
Сотрудник 7954: Леонтьев Сергей Георгиевич; Отдел охраны труда; Ведущий научный сотрудник; 214808
Сотрудник 7955: Литвинов Савелий Артурович; Отдел охраны труда; Коммивояжер; 271031
Сотрудник 7956: Лобанова Мария Руслановна; Отдел охраны труда; Начальник производственного отдела; 384249
Сотрудник 7957: Лобанова Мария Руслановна; Отдел охраны труда; Переводчик синхронный; 447169
Сотрудник 7958: Логинова Вера Михайловна; Отдел охраны труда; Экономист по материально-техническому снабжению; 456062
Сотрудник 7959: Лукин Дмитрий Артёмович; Отдел охраны труда; Делопроизводитель; 154598
Сотрудник 7960: Лукьянов Александр Дмитриевич; Отдел охраны труда; Директор (начальник) учреждения (организации); 234094
Сотрудник 7961: Лукьянов Иван Матвеевич; Отдел охраны труда; Инструктор-дактилолог; 198747
Сотрудник 7962: Майоров Гордей Платонович; Отдел охраны труда; Инженер по ремонту; 472733
Сотрудник 7963: Макарова Яна Данииловна; Отдел охраны труда; Агент рекламный; 119407
Сотрудник 7964: Максимов Иван Маркович; Отдел охраны труда; Инженер по инвентаризации строений и сооружений; 265505
Сотрудник 7965: Максимов Фёдор Маркович; Отдел охраны труда; Экономист по финансовой работе; 125536
Сотрудник 7966: Малахов Алексей Мирославович; Отдел охраны труда; Заместитель директора по управлению персоналом; 312635
Сотрудник 7967: Малышева Виктория Адамовна; Отдел охраны труда; Юрисконсульт; 361114
Сотрудник 7968: Мальцев Андрей Дмитриевич; Отдел охраны труда; Техник по защите информации; 309357
Сотрудник 7969: Мальцева Арина Данииловна; Отдел охраны труда; Специалист по оценке соответствия лифтов требованиям безопасности; 297513
Сотрудник 7970: Мальцева Арина Данииловна; Отдел охраны труда; Инженер по организации труда; 394352
Сотрудник 7971: Мальцева Вера Марковна; Отдел охраны труда; Инженер по научно-технической информации; 204818
Сотрудник 7972: Маркелова Дарья Дмитриевна; Отдел охраны труда; Техник-технолог; 181945
Сотрудник 7973: Марков Глеб Михайлович; Отдел охраны труда; Специалист по промышленной безопасности подъемных сооружений; 192492
Сотрудник 7974: Маркова Арина Львовна; Отдел охраны труда; Секретарь незрячего специалиста; 122678
Сотрудник 7975: Мартынов Ярослав Платонович; Отдел охраны труда; Начальник отдела материально-технического снабжения; 308405
Сотрудник 7976: Маслов Иван Михайлович; Отдел охраны труда; Инженер по автоматизации и механизации производственных процессов; 278533
Сотрудник 7977: Матвеева Анна Артёмовна; Отдел охраны труда; Инженер по подготовке производства; 233087
Сотрудник 7978: Матвеева Полина Артёмовна; Отдел охраны труда; Начальник лаборатории (бюро) технико - экономических исследований; 320999
Сотрудник 7979: Мельникова Мирослава Данииловна; Отдел охраны труда; Начальник хозяйственного отдела; 311007
Сотрудник 7980: Минина Валентина Максимовна; Отдел охраны труда; Менеджер; 124818
Сотрудник 7981: Миронов Арсений Львович; Отдел охраны труда; Эксперт по оценке соответствия лифтов требованиям безопасности; 199085
Сотрудник 7982: Миронова Ксения Сергеевна; Отдел охраны труда; Начальник отдела материально-технического снабжения; 355057
Сотрудник 7983: Митрофанов Артём Анатольевич; Отдел охраны труда; Корпоративный секретарь акционерного общества; 140214
Сотрудник 7984: Митрофанов Артём Анатольевич; Отдел охраны труда; Психолог; 478478
Сотрудник 7985: Митрофанов Артём Анатольевич; Отдел охраны труда; Начальник отдела автоматизированной системы управления производством; 494304
Сотрудник 7986: Михеев Вячеслав Егорович; Отдел охраны труда; Младший редактор; 380404
Сотрудник 7987: Моисеева Ева Артёмовна; Отдел охраны труда; Оператор по диспетчерскому обслуживанию лифтов; 172233
Сотрудник 7988: Морозов Кирилл Максимович; Отдел охраны труда; Начальник отдела охраны труда; 322646
Сотрудник 7989: Морозова Елена Львовна; Отдел охраны труда; Инженер по комплектации оборудования; 390995
Сотрудник 7990: Назаров Ярослав Фёдорович; Отдел охраны труда; Старший научный сотрудник; 168984
Сотрудник 7991: Никитин Марк Игоревич; Отдел охраны труда; Инженер по комплектации оборудования; 256699
Сотрудник 7992: Никитина Нина Константиновна; Отдел охраны труда; Заведующий общежитием; 112026
Сотрудник 7993: Никифоров Артём Сергеевич; Отдел охраны труда; Экспедитор; 288900
Сотрудник 7994: Николаев Артём Иванович; Отдел охраны труда; Заведующий складом; 237986
Сотрудник 7995: Николаева Мирослава Марковна; Отдел охраны труда; Начальник ремонтного цеха; 130402
Сотрудник 7996: Николаева Мирослава Марковна; Отдел охраны труда; Руководитель подразделения; 371242
Сотрудник 7997: Новиков Арсений Даниилович; Отдел охраны труда; Техник-конструктор; 286688
Сотрудник 7998: Новиков Савелий Дмитриевич; Отдел охраны труда; Заведующий канцелярией; 188577
Сотрудник 7999: Овсянникова Анастасия Михайловна; Отдел охраны труда; Директор котельной; 279699
Сотрудник 8000: Овчинникова София Данииловна; Отдел охраны труда; Эксперт по оценке соответствия лифтов требованиям безопасности; 319917
Сотрудник 8001: Орлова Анастасия Ильинична; Отдел охраны труда; Начальник отдела комплектации оборудования; 485036
Сотрудник 8002: Павлова Ева Антоновна; Отдел охраны труда; Начальник отдела охраны окружающей среды; 133782
Сотрудник 8003: Павлова Ева Антоновна; Отдел охраны труда; Выпускающий; 445204
Сотрудник 8004: Панкратова Юлия Егоровна; Отдел охраны труда; Заведующий бюро пропусков; 269330
Сотрудник 8005: Панов Михаил Львович; Отдел охраны труда; Технический редактор; 370625
Сотрудник 8006: Панов Михаил Львович; Отдел охраны труда; Инженер по организации управления производством; 427005
Сотрудник 8007: Петров Сергей Сергеевич; Отдел охраны труда; Начальник отдела (лаборатории, сектора) по защите информации; 424434
Сотрудник 8008: Петрова Варвара Данииловна; Отдел охраны труда; Заведующий (начальник) планово-экономическим отделом; 224929
Сотрудник 8009: Петрова Екатерина Артёмовна; Отдел охраны труда; Инженер по охране окружающей среды (эколог); 434226
Сотрудник 8010: Петрова Милана Дмитриевна; Отдел охраны труда; Начальник производственной лаборатории (по контролю производства); 353153
Сотрудник 8011: Петрова Таисия Михайловна; Отдел охраны труда; Начальник лаборатории (бюро) социологии труда; 350463
Сотрудник 8012: Петухов Марк Русланович; Отдел охраны труда; Начальник производственной лаборатории (по контролю производства); 272124
Сотрудник 8013: Платонова Анна Ильинична; Отдел охраны труда; Заведующий архивом; 406896
Сотрудник 8014: Полякова Варвара Елисеевна; Отдел охраны труда; Начальник отдела контроля качества; 211969
Сотрудник 8015: Пономарев Владислав Тимофеевич; Отдел охраны труда; Агент по снабжению; 159430
Сотрудник 8016: Попова Светлана Александровна; Отдел охраны труда; Экономист; 440728
Сотрудник 8017: Постникова Ева Фёдоровна; Отдел охраны труда; Специалист по оценке соответствия лифтов требованиям безопасности; 272933
Сотрудник 8018: Потапов Всеволод Иванович; Отдел охраны труда; Директор гостиницы; 448183
Сотрудник 8019: Потапова Полина Ильинична; Отдел охраны труда; Агент по закупкам; 383539
Сотрудник 8020: Потапова Полина Ильинична; Отдел охраны труда; Учетчик; 456070
Сотрудник 8021: Прокофьев Тимофей Васильевич; Отдел охраны труда; Ведущий научный сотрудник; 206295
Сотрудник 8022: Прокофьева Мария Андреевна; Отдел охраны труда; Руководитель группы по инвентаризации строений и сооружений; 125222
Сотрудник 8023: Прокофьева Мария Андреевна; Отдел охраны труда; Заместитель директора по связям с общественностью; 204763
Сотрудник 8024: Прокофьева Мария Андреевна; Отдел охраны труда; Начальник лаборатории (бюро) социологии труда; 360031
Сотрудник 8025: Прохорова Варвара Степановна; Отдел охраны труда; Специалист по автотехнической экспертизе (эксперт-автотехник); 152150
Сотрудник 8026: Прохорова Ева Родионовна; Отдел охраны труда; Оценщик; 496756
Сотрудник 8027: Розанов Владимир Львович; Отдел охраны труда; Инспектор по контролю за исполнением поручений; 432454
Сотрудник 8028: Романов Даниил Андреевич; Отдел охраны труда; Заведующий складом; 313098
Сотрудник 8029: Сахарова Ника Данииловна; Отдел охраны труда; Начальник отдела (лаборатории, сектора) по защите информации; 435861
Сотрудник 8030: Седов Матвей Григорьевич; Отдел охраны труда; Агент торговый; 175588
Сотрудник 8031: Седов Тихон Матвеевич; Отдел охраны труда; Инженер по наладке и испытаниям; 208558
Сотрудник 8032: Семенов Вячеслав Савельевич; Отдел охраны труда; Инспектор фонда; 244034
Сотрудник 8033: Семенов Даниил Даниилович; Отдел охраны труда; Начальник финансового отдела; 396860
Сотрудник 8034: Сергеева Анастасия Степановна; Отдел охраны труда; Главный бухгалтер; 141180
Сотрудник 8035: Сергеева Анастасия Степановна; Отдел охраны труда; Начальник ремонтного цеха; 378878
Сотрудник 8036: Сергеева Вероника Германовна; Отдел охраны труда; Техник; 207619
Сотрудник 8037: Симонова Виктория Петровна; Отдел охраны труда; Инженер-проектировщик; 250065
Сотрудник 8038: Симонова София Данииловна; Отдел охраны труда; Художник; 144336
Сотрудник 8039: Симонова София Данииловна; Отдел охраны труда; Заведующий экспедицией; 258328
Сотрудник 8040: Смирнов Андрей Михайлович; Отдел охраны труда; Экономист вычислительного (информационно - вычислительного) центра; 180271
Сотрудник 8041: Смирнова Полина Егоровна; Отдел охраны труда; Заведующий складом; 239746
Сотрудник 8042: Соколов Владимир Ильич; Отдел охраны труда; Заведующий (начальник) отделом стандартизации; 146550
Сотрудник 8043: Соколов Иван Матвеевич; Отдел охраны труда; Младший научный сотрудник; 156803
Сотрудник 8044: Соколова Ева Максимовна; Отдел охраны труда; Главный технолог; 102548
Сотрудник 8045: Сомова Таисия Михайловна; Отдел охраны труда; Чертежник; 133240
Сотрудник 8046: Спиридонова София Марковна; Отдел охраны труда; Инструктор-дактилолог; 345120
Сотрудник 8047: Степанов Александр Владиславович; Отдел охраны труда; Заведующий архивом; 241256
Сотрудник 8048: Степанов Владислав Андреевич; Отдел охраны труда; Консультант по налогам и сборам; 344863
Сотрудник 8049: Степанова Алиса Михайловна; Отдел охраны труда; Экономист по финансовой работе; 181481
Сотрудник 8050: Степанова Алиса Михайловна; Отдел охраны труда; Инженер по научно-технической информации; 346012
Сотрудник 8051: Степанова Арина Александровна; Отдел охраны труда; Начальник ремонтного цеха; 122598
Сотрудник 8052: Степанова Ольга Платоновна; Отдел охраны труда; Инженер по научно-технической информации; 324100
Сотрудник 8053: Сычева Кристина Романовна; Отдел охраны труда; Коммивояжер; 383590
Сотрудник 8054: Тарасов Арсений Тимофеевич; Отдел охраны труда; Заведующий научно-технической библиотекой; 372053
Сотрудник 8055: Тимофеев Максим Егорович; Отдел охраны труда; Статистик; 382120
Сотрудник 8056: Тимофеева Александра Дмитриевна; Отдел охраны труда; Главный механик; 145029
Сотрудник 8057: Тимофеева Александра Дмитриевна; Отдел охраны труда; Начальник хозяйственного отдела; 363657
Сотрудник 8058: Тимофеева Александра Дмитриевна; Отдел охраны труда; Начальник центральной заводской лаборатории; 464767
Сотрудник 8059: Ткачева Вероника Маратовна; Отдел охраны труда; Копировщик; 478200
