Сотрудник 1: Алексеев Матвей Юрьевич; IT-отдел; Начальник отдела патентной и изобретательской работы; 223554
Сотрудник 1260: Иванов Матвей Маркович; Отдел охраны труда; Инженер по автоматизированным системам управления производством; 232308
Сотрудник 1261: Исаев Семён Георгиевич; Отдел охраны труда; Начальник отдела патентной и изобретательской работы; 384115
Сотрудник 1262: Козлов Максим Ярославович; Отдел охраны труда; Художник-конструктор (дизайнер); 257846
Сотрудник 1263: Козлова Дарья Тимофеевна; Отдел охраны труда; Менеджер по связям с общественностью; 268275
Сотрудник 1264: Кузьмин Ярослав Константинович; Отдел охраны труда; Менеджер по связям с общественностью; 364774
Сотрудник 1265: Леонов Иван Арсеньевич; Отдел охраны труда; Главный конструктор проекта; 446183
Сотрудник 1266: Леонов Лев Даниилович; Отдел охраны труда; Консультант по налогам и сборам; 487678
Сотрудник 1267: Макарова Маргарита Артёмовна; Отдел охраны труда; Заведующий копировально-множительным бюро; 190237
Сотрудник 1268: Малышев Захар Иванович; Отдел охраны труда; Эксперт по промышленной безопасности подъемных сооружений; 230650
Сотрудник 1269: Маслов Иван Михайлович; Отдел охраны труда; Специалист по оценке соответствия лифтов требованиям безопасности; 105976
Сотрудник 1270: Мельников Илья Максимович; Отдел охраны труда; Инженер-проектировщик; 296603
Сотрудник 1271: Панов Михаил Львович; Отдел охраны труда; Юрисконсульт; 185678
Сотрудник 1272: Панфилов Алексей Владимирович; Отдел охраны труда; Методист по физической культуре; 135109
Сотрудник 1273: Пименова Алёна Артёмовна; Отдел охраны труда; Начальник гаража; 195019
Сотрудник 1274: Позднякова Олеся Всеволодовна; Отдел охраны труда; Главный технолог; 220937
Сотрудник 1275: Пономарев Владислав Тимофеевич; Отдел охраны труда; Производитель работ (прораб); 458541
Сотрудник 1276: Румянцева София Владимировна; Отдел охраны труда; Оценщик; 156087
Сотрудник 1277: Рябов Кирилл Егорович; Отдел охраны труда; Машинистка; 193954
Сотрудник 1278: Самойлов Егор Макарович; Отдел охраны труда; Главный металлург; 391143
Сотрудник 1279: Седов Матвей Григорьевич; Отдел охраны труда; Инженер-энергетик (энергетик); 369403
Сотрудник 1280: Соколов Иван Матвеевич; Отдел охраны труда; Эксперт по оценке соответствия лифтов требованиям безопасности; 403617
Сотрудник 1281: Суворов Егор Андреевич; Отдел охраны труда; Инженер по научно-технической информации; 238633
Сотрудник 1282: Ткачева Вероника Маратовна; Отдел охраны труда; Заведующий жилым корпусом пансионата (гостиницы); 227570
Сотрудник 1283: Федорова Елизавета Павловна; Отдел охраны труда; Инженер по наладке и испытаниям; 118897
Сотрудник 1284: Федосеева Алиса Владиславовна; Отдел охраны труда; Заместитель директора по капитальному строительству; 184994
Сотрудник 1285: Абрамов Пётр Львович; Отдел патентования и лицензирования; Менеджер по связям с общественностью; 286595
Сотрудник 1286: Андреев Дмитрий Захарович; Отдел патентования и лицензирования; Главный конструктор проекта; 100761
Сотрудник 1287: Бабушкина Ева Егоровна; Отдел патентования и лицензирования; Начальник отдела сбыта; 112827
Сотрудник 1288: Бессонов Михаил Артёмович; Отдел патентования и лицензирования; Техник по инструменту; 445134
Сотрудник 1289: Власов Илья Васильевич; Отдел патентования и лицензирования; Инженер по автоматизированным системам управления производством; 108490
Сотрудник 1290: Власов Илья Васильевич; Отдел патентования и лицензирования; Инженер по охране труда; 499021
Сотрудник 1291: Воронцова Алина Максимовна; Отдел патентования и лицензирования; Начальник отдела подготовки кадров; 478170
Сотрудник 1292: Галкин Роберт Викторович; Отдел патентования и лицензирования; Директор по связям с инвесторами; 342891
Сотрудник 1293: Герасимов Тимур Кириллович; Отдел патентования и лицензирования; Заведующий копировально-множительным бюро; 429611
Сотрудник 1294: Герасимова Кира Ярославовна; Отдел патентования и лицензирования; Главный диспетчер; 376982
Сотрудник 1295: Григорьев Михаил Александрович; Отдел патентования и лицензирования; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 222469
Сотрудник 1296: Гришин Дмитрий Тимофеевич; Отдел патентования и лицензирования; Техник; 477547
Сотрудник 1297: Дмитриев Максим Владиславович; Отдел патентования и лицензирования; Бухгалтер; 276908
Сотрудник 1298: Егоров Матвей Матвеевич; Отдел патентования и лицензирования; Начальник отдела подготовки кадров; 454421
Сотрудник 1299: Иванова Арина Кирилловна; Отдел патентования и лицензирования; Инженер по подготовке кадров; 142135
Сотрудник 1300: Исаев Максим Вадимович; Отдел патентования и лицензирования; Учетчик; 135956
Сотрудник 1301: Исаев Никита Платонович; Отдел патентования и лицензирования; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 123890
Сотрудник 1302: Исаев Павел Русланович; Отдел патентования и лицензирования; Начальник отдела кадров; 151847
Сотрудник 1303: Калинина Екатерина Романовна; Отдел патентования и лицензирования; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 110984
Сотрудник 1304: Киселева Валерия Евгеньевна; Отдел патентования и лицензирования; Копировщик; 164527
Сотрудник 1305: Козлова Виктория Ильинична; Отдел патентования и лицензирования; Инженер; 185698
Сотрудник 1306: Кононова Таисия Никитична; Отдел патентования и лицензирования; Крупье; 349096
Сотрудник 1307: Кочетова Евгения Константиновна; Отдел патентования и лицензирования; Заведующий экспедицией; 257767
Сотрудник 1308: Кузин Роман Артёмович; Отдел патентования и лицензирования; Заведующий камерой хранения; 443034
Сотрудник 1309: Курочкин Даниил Александрович; Отдел патентования и лицензирования; Заведующий конструкторским отделом; 108137
Сотрудник 1310: Лаврова Вероника Михайловна; Отдел патентования и лицензирования; Начальник финансового отдела; 174591
Сотрудник 1311: Леонов Иван Арсеньевич; Отдел патентования и лицензирования; Специалист по маркетингу; 394453
Сотрудник 1312: Литвинов Артём Ильич; Отдел патентования и лицензирования; Начальник отдела автоматизированной системы управления производством; 292213
Сотрудник 1313: Максимов Павел Никитич; Отдел патентования и лицензирования; Управляющий отделением (фермой, сельскохозяйственным участком); 347656
Сотрудник 1314: Медведев Даниил Григорьевич; Отдел патентования и лицензирования; Директор (начальник) вычислительного (информационно - вычислительного) центра; 408493
Сотрудник 1315: Медведева Вероника Григорьевна; Отдел патентования и лицензирования; Заведующий конструкторским отделом; 151415
Сотрудник 1316: Миронова Ксения Сергеевна; Отдел патентования и лицензирования; Агент коммерческий; 429028
Сотрудник 1317: Овчинникова София Данииловна; Отдел патентования и лицензирования; Заведующий научно-технической библиотекой; 490407
Сотрудник 1318: Пастухов Артемий Вадимович; Отдел патентования и лицензирования; Документовед; 304191
Сотрудник 1319: Петров Егор Дмитриевич; Отдел патентования и лицензирования; Начальник отдела капитального строительства; 222396
Сотрудник 1320: Позднякова Олеся Всеволодовна; Отдел патентования и лицензирования; Бухгалтер-ревизор; 447406
Сотрудник 1321: Пономарев Владислав Тимофеевич; Отдел патентования и лицензирования; Техник по стандартизации; 475684
Сотрудник 1322: Семенова Анастасия Константиновна; Отдел патентования и лицензирования; Начальник отдела стандартизации; 187939
Сотрудник 1323: Смирнов Пётр Викторович; Отдел патентования и лицензирования; Менеджер по связям с общественностью; 225427
Сотрудник 1324: Смирнова Полина Егоровна; Отдел патентования и лицензирования; Чертежник; 408508
Сотрудник 1325: Соболев Лука Сергеевич; Отдел патентования и лицензирования; Главный сварщик; 285876
Сотрудник 1326: Субботина Алиса Михайловна; Отдел патентования и лицензирования; Агент по продаже недвижимости; 230009
Сотрудник 1327: Федосеева Алиса Владиславовна; Отдел патентования и лицензирования; Главный механик; 366317
Сотрудник 1328: Федотова Полина Дмитриевна; Отдел патентования и лицензирования; Заместитель директора по связям с общественностью; 181679
Сотрудник 1329: Фомина Милана Никитична; Отдел патентования и лицензирования; Техник по труду; 139611
Сотрудник 1330: Фролов Илья Евгеньевич; Отдел патентования и лицензирования; Управляющий отделением (фермой, сельскохозяйственным участком); 101338
Сотрудник 1331: Худяков Кирилл Андреевич; Отдел патентования и лицензирования; Техник; 437548
Сотрудник 1332: Царев Владимир Артёмович; Отдел патентования и лицензирования; Заведующий складом; 230208
Сотрудник 1333: Черкасов Дмитрий Михайлович; Отдел патентования и лицензирования; Начальник производственного отдела; 324879
Сотрудник 1334: Алешина Владислава Дмитриевна; Отдел по работе с партнёрами; Техник по метрологии; 173837
Сотрудник 1335: Бабушкина Ева Егоровна; Отдел по работе с партнёрами; Начальник отдела кадров; 162845
Сотрудник 1336: Баженова Алиса Сергеевна; Отдел по работе с партнёрами; Главный энергетик; 465190
Сотрудник 1337: Бирюков Григорий Кириллович; Отдел по работе с партнёрами; Заместитель директора по связям с общественностью; 284958
Сотрудник 1338: Борисов Григорий Викторович; Отдел по работе с партнёрами; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 106763
Сотрудник 1339: Борисов Григорий Викторович; Отдел по работе с партнёрами; Заведующий (начальник) отделом кадров; 135255
Сотрудник 1340: Бочарова Екатерина Павловна; Отдел по работе с партнёрами; Руководитель подразделения; 350069
Сотрудник 1341: Бочарова Екатерина Павловна; Отдел по работе с партнёрами; Товаровед; 429507
Сотрудник 1342: Быкова Алиса Данииловна; Отдел по работе с партнёрами; Главный диспетчер; 377838
Сотрудник 1343: Вавилов Юрий Михайлович; Отдел по работе с партнёрами; Техник по инвентаризации строений и сооружений; 376172
Сотрудник 1344: Волков Артур Даниилович; Отдел по работе с партнёрами; Оператор диспетчерской службы; 265126
Сотрудник 1345: Воробьева Виктория Григорьевна; Отдел по работе с партнёрами; Заведующий камерой хранения; 378765
Сотрудник 1346: Голубев Николай Михайлович; Отдел по работе с партнёрами; Инспектор по контролю за исполнением поручений; 453844
Сотрудник 1347: Горюнова Екатерина Никитична; Отдел по работе с партнёрами; Агент торговый; 336256
Сотрудник 1348: Горюнова Мария Арсеньевна; Отдел по работе с партнёрами; Оператор по диспетчерскому обслуживанию лифтов; 262056
Сотрудник 1349: Грачева Анна Александровна; Отдел по работе с партнёрами; Специалист по маркетингу; 437700
Сотрудник 1350: Григорьева Ирина Владимировна; Отдел по работе с партнёрами; Архивариус; 233129
Сотрудник 1351: Давыдов Артём Александрович; Отдел по работе с партнёрами; Инженер по подготовке производства; 338452
Сотрудник 1352: Демидов Кирилл Маркович; Отдел по работе с партнёрами; Аукционист; 215302
Сотрудник 1353: Ефимов Арсений Ильич; Отдел по работе с партнёрами; Начальник отдела автоматизации и механизации производственных процессов; 385944
Сотрудник 1354: Зорина Екатерина Макаровна; Отдел по работе с партнёрами; Начальник ремонтного цеха; 474388
Сотрудник 1355: Иванов Александр Вячеславович; Отдел по работе с партнёрами; Биржевой маклер; 377244
Сотрудник 1356: Иванов Илья Михайлович; Отдел по работе с партнёрами; Начальник смены; 190016
Сотрудник 1357: Калашников Михаил Андреевич; Отдел по работе с партнёрами; Техник-проектировщик; 479199
Сотрудник 1358: Ковалева Мария Богдановна; Отдел по работе с партнёрами; Начальник отдела информации; 207094
Сотрудник 1359: Козлова София Семёновна; Отдел по работе с партнёрами; Крупье; 209242
Сотрудник 1360: Короткова Мария Гордеевна; Отдел по работе с партнёрами; Учетчик; 357874
Сотрудник 1361: Краснова Анастасия Александровна; Отдел по работе с партнёрами; Таксировщик; 310724
Сотрудник 1362: Кудрявцева Василиса Максимовна; Отдел по работе с партнёрами; Главный диспетчер; 359999
Сотрудник 1363: Куликова Варвара Николаевна; Отдел по работе с партнёрами; Начальник отдела охраны окружающей среды; 289422
Сотрудник 1364: Левина Маргарита Андреевна; Отдел по работе с партнёрами; Инженер по охране окружающей среды (эколог); 482802
Сотрудник 1365: Макарова Елизавета Марковна; Отдел по работе с партнёрами; Старший научный сотрудник; 375101
Сотрудник 1366: Матвеева Анна Петровна; Отдел по работе с партнёрами; Профконсультант; 229258
Сотрудник 1367: Медведев Даниил Григорьевич; Отдел по работе с партнёрами; Директор гостиницы; 353808
Сотрудник 1368: Орлова Анастасия Ильинична; Отдел по работе с партнёрами; Комендант; 467440
Сотрудник 1369: Петров Егор Дмитриевич; Отдел по работе с партнёрами; Инкассатор; 159902
Сотрудник 1370: Петров Егор Дмитриевич; Отдел по работе с партнёрами; Начальник цеха опытного производства; 215809
Сотрудник 1371: Пименов Лев Тимурович; Отдел по работе с партнёрами; Заведующий общежитием; 176523
Сотрудник 1372: Попова Анастасия Кирилловна; Отдел по работе с партнёрами; Начальник отдела автоматизированной системы управления производством; 142516
Сотрудник 1373: Прохорова Варвара Степановна; Отдел по работе с партнёрами; Заместитель директора по капитальному строительству; 384980
Сотрудник 1374: Рудакова София Степановна; Отдел по работе с партнёрами; Техник-лаборант; 338585
Сотрудник 1375: Рыжов Егор Владимирович; Отдел по работе с партнёрами; Агент рекламный; 294019
Сотрудник 1376: Савельева Антонина Матвеевна; Отдел по работе с партнёрами; Начальник исследовательской лаборатории; 395790
Сотрудник 1377: Свиридова Алёна Ярославовна; Отдел по работе с партнёрами; Управляющий отделением (фермой, сельскохозяйственным участком); 379134
Сотрудник 1378: Сотников Артём Иванович; Отдел по работе с партнёрами; Главный энергетик; 134150
Сотрудник 1379: Степанова Алиса Михайловна; Отдел по работе с партнёрами; Менеджер; 186284
Сотрудник 1380: Терентьев Дмитрий Вячеславович; Отдел по работе с партнёрами; Главный механик; 227297
Сотрудник 1381: Тихонова Ева Владимировна; Отдел по работе с партнёрами; Начальник отдела охраны труда; 420336
Сотрудник 1382: Федоров Никита Сергеевич; Отдел по работе с партнёрами; Художник-конструктор (дизайнер); 418544
Сотрудник 1383: Филатова Кира Владиславовна; Отдел по работе с партнёрами; Лаборант; 408093
Сотрудник 1384: Филиппова Мария Артёмовна; Отдел по работе с партнёрами; Экономист вычислительного (информационно - вычислительного) центра; 317091
Сотрудник 1385: Цветков Александр Сергеевич; Отдел по работе с партнёрами; Инженер по стандартизации; 283000
Сотрудник 1386: Яковлева Василиса Романовна; Отдел по работе с партнёрами; Психолог; 197646
Сотрудник 1387: Андреев Платон Андреевич; Отдел продаж; Начальник производственной лаборатории (по контролю производства); 424699
Сотрудник 1388: Антонов Михаил Платонович; Отдел продаж; Начальник отдела автоматизированной системы управления производством; 242402
Сотрудник 1389: Белов Роберт Даниилович; Отдел продаж; Корпоративный секретарь акционерного общества; 194253
Сотрудник 1390: Богданова Милана Алексеевна; Отдел продаж; Заведующий конструкторским отделом; 216883
Сотрудник 1391: Борисов Тимур Георгиевич; Отдел продаж; Оператор диспетчерской службы; 456507
Сотрудник 1392: Воронов Адам Кириллович; Отдел продаж; Инженер по наладке и испытаниям; 281021
Сотрудник 1393: Головина Таисия Александровна; Отдел продаж; Стенографистка; 355582
Сотрудник 1394: Гришин Никита Артёмович; Отдел продаж; Инженер по ремонту; 425896
Сотрудник 1395: Гришин Никита Артёмович; Отдел продаж; Начальник отдела контроля качества; 487754
Сотрудник 1396: Елисеева Евгения Артёмовна; Отдел продаж; Архивариус; 335784
Сотрудник 1397: Зимина Анастасия Данииловна; Отдел продаж; Финансовый директор (заместитель директора по финансам); 363800
Сотрудник 1398: Иванова Мария Тимуровна; Отдел продаж; Инженер-лаборант; 210469
Сотрудник 1399: Иванова София Маратовна; Отдел продаж; Менеджер по связям с инвесторами; 388881
Сотрудник 1400: Калачев Даниил Лукич; Отдел продаж; Директор гостиницы; 176883
Сотрудник 1401: Калашников Михаил Андреевич; Отдел продаж; Начальник автоколонны; 201940
Сотрудник 1402: Козлов Михаил Владимирович; Отдел продаж; Научный сотрудник; 117423
Сотрудник 1403: Комаров Максим Серафимович; Отдел продаж; Заведующий отделом (бюро) оформления проектных материалов; 356287
Сотрудник 1404: Кононова Таисия Никитична; Отдел продаж; Брокер торговый; 471352
Сотрудник 1405: Котова Елизавета Александровна; Отдел продаж; Начальник исследовательской лаборатории; 369674
Сотрудник 1406: Крылова Мирослава Глебовна; Отдел продаж; Инженер-лаборант; 437119
Сотрудник 1407: Кузнецов Станислав Павлович; Отдел продаж; Специалист по связям с инвесторами; 355931
Сотрудник 1408: Кузнецова Василиса Алексеевна; Отдел продаж; Инженер по инструменту; 357875
Сотрудник 1409: Ларионов Илья Артёмович; Отдел продаж; Заведующий чертежно-копировальным бюро; 298605
Сотрудник 1410: Литвинова Алёна Дмитриевна; Отдел продаж; Специалист по оценке соответствия лифтов требованиям безопасности; 269607
Сотрудник 1411: Литвинова Анастасия Богдановна; Отдел продаж; Нарядчик; 183903
Сотрудник 1412: Лукьянов Иван Матвеевич; Отдел продаж; Техник по наладке и испытаниям; 357031
Сотрудник 1413: Макарова Александра Николаевна; Отдел продаж; Начальник отдела организации и оплаты труда; 249704
Сотрудник 1414: Мальцева Кристина Викторовна; Отдел продаж; Мастер участка; 195809
Сотрудник 1415: Маслова Александра Алексеевна; Отдел продаж; Начальник отдела охраны труда; 410476
Сотрудник 1416: Никитин Марк Игоревич; Отдел продаж; Начальник отдела комплектации оборудования; 373470
Сотрудник 1417: Новиков Артемий Глебович; Отдел продаж; Начальник (заведующий) мастерской; 422120
Сотрудник 1418: Овсянникова Анастасия Михайловна; Отдел продаж; Заведующий канцелярией; 144821
Сотрудник 1419: Осипова Арина Тимофеевна; Отдел продаж; Техник по инвентаризации строений и сооружений; 247471
Сотрудник 1420: Панкратов Дмитрий Кириллович; Отдел продаж; Управляющий отделением (фермой, сельскохозяйственным участком); 370096
Сотрудник 1421: Петрова Злата Платоновна; Отдел продаж; Главный конструктор; 181674
Сотрудник 1422: Пономарев Владислав Тимофеевич; Отдел продаж; Начальник планово - экономического отдела; 287963
Сотрудник 1423: Пономарева Мария Максимовна; Отдел продаж; Экономист по материально-техническому снабжению; 128639
Сотрудник 1424: Прохорова Ева Родионовна; Отдел продаж; Заведующий чертежно-копировальным бюро; 282225
Сотрудник 1425: Симонова София Данииловна; Отдел продаж; Начальник отдела кадров; 415322
Сотрудник 1426: Соловьев Матвей Львович; Отдел продаж; Лаборант; 230054
Сотрудник 1427: Сорокина Анастасия Тимофеевна; Отдел продаж; Техник по планированию; 153569
Сотрудник 1428: Степанова Ева Максимовна; Отдел продаж; Технический редактор; 193153
Сотрудник 1429: Суханов Виктор Андреевич; Отдел продаж; Начальник отдела стандартизации; 386740
Сотрудник 1430: Фомин Степан Иванович; Отдел продаж; Механик; 385137
Сотрудник 1431: Черных Михаил Ярославович; Отдел продаж; Комендант; 377376
Сотрудник 1432: Шубин Иван Владимирович; Отдел продаж; Начальник планово - экономического отдела; 296921
Сотрудник 1433: Абрамов Пётр Львович; Отдел разработки; Техник - программист; 134981
Сотрудник 1434: Алексеева София Марковна; Отдел разработки; Инженер-проектировщик; 244569
Сотрудник 1435: Вавилов Юрий Михайлович; Отдел разработки; Специалист по автотехнической экспертизе (эксперт-автотехник); 199617
Сотрудник 1436: Васильев Артём Николаевич; Отдел разработки; Заведующий техническим архивом; 325585
Сотрудник 1437: Васильева Арина Петровна; Отдел разработки; Заведующий жилым корпусом пансионата (гостиницы); 327828
Сотрудник 1438: Васильева Варвара Ярославовна; Отдел разработки; Корпоративный секретарь акционерного общества; 226044
Сотрудник 1439: Гусева Вера Савельевна; Отдел разработки; Экспедитор; 302296
Сотрудник 1440: Давыдова Анастасия Богдановна; Отдел разработки; Специалист по маркетингу; 242058
Сотрудник 1441: Евдокимова Лидия Константиновна; Отдел разработки; Начальник смены; 177610
Сотрудник 1442: Ефремов Владимир Матвеевич; Отдел разработки; Начальник инструментального отдела; 132847
Сотрудник 1443: Жаров Мирон Романович; Отдел разработки; Секретарь-стенографистка; 240657
Сотрудник 1444: Захаров Александр Ильич; Отдел разработки; Учетчик; 299258
Сотрудник 1445: Захаров Кирилл Алексеевич; Отдел разработки; Экспедитор по перевозке грузов; 181473
Сотрудник 1446: Золотова Кристина Артёмовна; Отдел разработки; Заведующий (начальник) планово-экономическим отделом; 275767
Сотрудник 1447: Зорина Валерия Артемьевна; Отдел разработки; Менеджер по связям с общественностью; 413652
Сотрудник 1448: Иванов Артём Богданович; Отдел разработки; Математик; 372578
Сотрудник 1449: Иванов Егор Михайлович; Отдел разработки; Переводчик; 415036
Сотрудник 1450: Иванов Марк Фёдорович; Отдел разработки; Инкассатор; 464108
Сотрудник 1451: Иванов Святослав Олегович; Отдел разработки; Калькулятор; 253689
Сотрудник 1452: Ильина София Максимовна; Отдел разработки; Бухгалтер-ревизор; 292421
Сотрудник 1453: Козлова Алиса Марковна; Отдел разработки; Начальник отдела патентной и изобретательской работы; 188472
Сотрудник 1454: Козлова Алиса Марковна; Отдел разработки; Заведующий бюро пропусков; 355879
Сотрудник 1455: Кузнецов Фёдор Иванович; Отдел разработки; Техник-технолог; 161390
Сотрудник 1456: Кузнецов Фёдор Иванович; Отдел разработки; Руководитель группы по инвентаризации строений и сооружений; 312321
Сотрудник 1457: Куликова Ева Кирилловна; Отдел разработки; Аудитор; 266215
Сотрудник 1458: Курочкин Даниил Александрович; Отдел разработки; Менеджер; 338665
Сотрудник 1459: Леонтьева Полина Данииловна; Отдел разработки; Чертежник-конструктор; 289823
Сотрудник 1460: Макарова Яна Данииловна; Отдел разработки; Начальник технического отдела; 479633
Сотрудник 1461: Матвеева Анна Артёмовна; Отдел разработки; Инженер по научно-технической информации; 383240
Сотрудник 1462: Минина Валентина Максимовна; Отдел разработки; Младший научный сотрудник; 306867
Сотрудник 1463: Михайлова Любовь Алексеевна; Отдел разработки; Инструктор-дактилолог; 432494
Сотрудник 1464: Морозова Александра Мирославовна; Отдел разработки; Инженер по метрологии; 118848
Сотрудник 1465: Новиков Арсений Даниилович; Отдел разработки; Начальник отдела по связям с инвесторами; 235388
Сотрудник 1466: Панкратова Юлия Егоровна; Отдел разработки; Агент коммерческий; 390342
Сотрудник 1467: Пономарева Ульяна Кирилловна; Отдел разработки; Главный метролог; 318563
Сотрудник 1468: Попов Марк Александрович; Отдел разработки; Инженер по подготовке кадров; 419173
Сотрудник 1469: Романов Даниил Андреевич; Отдел разработки; Техник по метрологии; 481898
Сотрудник 1470: Румянцева Вероника Александровна; Отдел разработки; Диспетчер; 473809
Сотрудник 1471: Савельева Майя Дмитриевна; Отдел разработки; Начальник отдела капитального строительства; 342821
Сотрудник 1472: Семенов Вячеслав Савельевич; Отдел разработки; Главный конструктор проекта; 284464
Сотрудник 1473: Семина София Алексеевна; Отдел разработки; Начальник отдела информации; 456297
Сотрудник 1474: Фомин Степан Иванович; Отдел разработки; Техник по стандартизации; 297529
Сотрудник 1475: Яковлев Арсений Максимович; Отдел разработки; Заместитель директора по коммерческим вопросам; 347309
Сотрудник 1476: Яковлев Даниил Никитич; Отдел разработки; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 362645
Сотрудник 1477: Андреев Даниил Кириллович; Отдел сертификации; Экономист по труду; 429923
Сотрудник 1478: Антонов Дмитрий Иванович; Отдел сертификации; Техник по защите информации; 425421
Сотрудник 1479: Антонов Никита Леонидович; Отдел сертификации; Инженер по автоматизации и механизации производственных процессов; 150484
Сотрудник 1480: Бессонов Михаил Артёмович; Отдел сертификации; Диспетчер; 386292
Сотрудник 1481: Васильев Андрей Михайлович; Отдел сертификации; Начальник цеха опытного производства; 328641
Сотрудник 1482: Воронина Анастасия Андреевна; Отдел сертификации; Ведущий научный сотрудник; 412588
Сотрудник 1483: Герасимова Алиса Кирилловна; Отдел сертификации; Физиолог; 126677
Сотрудник 1484: Грачев Иван Семёнович; Отдел сертификации; Агент коммерческий; 116546
Сотрудник 1485: Грачева Елизавета Михайловна; Отдел сертификации; Инженер по автоматизированным системам управления производством; 491248
Сотрудник 1486: Жданов Артём Романович; Отдел сертификации; Начальник лаборатории (бюро) социологии труда; 434261
Сотрудник 1487: Жуков Владимир Максимович; Отдел сертификации; Инспектор по кадрам; 322815
Сотрудник 1488: Козлов Михаил Владимирович; Отдел сертификации; Инженер по ремонту; 212416
Сотрудник 1489: Козлова Ольга Ивановна; Отдел сертификации; Коммивояжер; 267469
Сотрудник 1490: Кондратьев Иван Егорович; Отдел сертификации; Инженер по организации управления производством; 435933
Сотрудник 1491: Кудрявцева Василиса Максимовна; Отдел сертификации; Заведующий жилым корпусом пансионата (гостиницы); 261525
Сотрудник 1492: Кузнецов Сергей Ильич; Отдел сертификации; Экономист по планированию; 138073
Сотрудник 1493: Лазарев Савелий Никитич; Отдел сертификации; Начальник отдела по связям с общественностью; 233925
Сотрудник 1494: Лебедев Андрей Юрьевич; Отдел сертификации; Физиолог; 325837
Сотрудник 1495: Литвинов Савелий Артурович; Отдел сертификации; Переводчик; 169316
Сотрудник 1496: Максимов Фёдор Маркович; Отдел сертификации; Главный сварщик; 166195
Сотрудник 1497: Малышева Виктория Адамовна; Отдел сертификации; Старший научный сотрудник; 303001
Сотрудник 1498: Матвеева Анна Артёмовна; Отдел сертификации; Нарядчик; 315410
Сотрудник 1499: Орлова Арина Владиславовна; Отдел сертификации; Начальник исследовательской лаборатории; 293079
Сотрудник 1500: Поликарпов Матвей Львович; Отдел сертификации; Оператор по диспетчерскому обслуживанию лифтов; 469921
Сотрудник 1501: Постникова Ева Фёдоровна; Отдел сертификации; Копировщик; 172370
Сотрудник 1502: Румянцев Александр Григорьевич; Отдел сертификации; Биржевой маклер; 447139
Сотрудник 1503: Сидорова Варвара Алексеевна; Отдел сертификации; Главный научный сотрудник; 440262
