Сотрудник 1: Абрамов Захар Константинович; IT-отдел; Инженер-лаборант; 325827
Сотрудник 4109: Беспалова Анастасия Никитична; Отдел документооборота; Специалист по связям с общественностью; 333278
Сотрудник 4110: Бирюкова Екатерина Михайловна; Отдел документооборота; Экспедитор по перевозке грузов; 121552
Сотрудник 4111: Борисов Юрий Тимофеевич; Отдел документооборота; Начальник отдела маркетинга; 105082
Сотрудник 4112: Борисова Анна Андреевна; Отдел документооборота; Агент коммерческий; 218418
Сотрудник 4113: Борисова Анна Андреевна; Отдел документооборота; Аукционист; 261014
Сотрудник 4114: Булгаков Лев Михайлович; Отдел документооборота; Инженер-проектировщик; 496725
Сотрудник 4115: Быкова Олеся Никитична; Отдел документооборота; Экономист по сбыту; 323313
Сотрудник 4116: Быкова Олеся Никитична; Отдел документооборота; Начальник лаборатории (бюро) по организации труда и управления производством; 394194
Сотрудник 4117: Быкова Юлия Макаровна; Отдел документооборота; Выпускающий; 313107
Сотрудник 4118: Васильев Даниил Маркович; Отдел документооборота; Переводчик; 385178
Сотрудник 4119: Васильев Михаил Андреевич; Отдел документооборота; Техник вычислительного (информационно-вычислительного) центра; 271050
Сотрудник 4120: Васильев Фёдор Александрович; Отдел документооборота; Техник по планированию; 193022
Сотрудник 4121: Вишневский Алексей Евгеньевич; Отдел документооборота; Техник по стандартизации; 459079
Сотрудник 4122: Волков Артур Даниилович; Отдел документооборота; Инженер-технолог (технолог); 303688
Сотрудник 4123: Волкова Ульяна Андреевна; Отдел документооборота; Инженер по охране окружающей среды (эколог); 287316
Сотрудник 4124: Воронина Екатерина Матвеевна; Отдел документооборота; Инженер-лаборант; 136340
Сотрудник 4125: Гаврилова Анастасия Ивановна; Отдел документооборота; Специалист по связям с общественностью; 226965
Сотрудник 4126: Гаврилова Анастасия Ивановна; Отдел документооборота; Экономист по финансовой работе; 404866
Сотрудник 4127: Гаврилова Елизавета Леонидовна; Отдел документооборота; Агент; 120377
Сотрудник 4128: Герасимов Константин Максимович; Отдел документооборота; Менеджер по связям с общественностью; 190638
Сотрудник 4129: Герасимова Алиса Кирилловна; Отдел документооборота; Переводчик-дактилолог; 215967
Сотрудник 4130: Горбачев Алексей Демьянович; Отдел документооборота; Начальник отдела социального развития; 144451
Сотрудник 4131: Горшкова Вероника Егоровна; Отдел документооборота; Архивариус; 389572
Сотрудник 4132: Горюнова Мария Арсеньевна; Отдел документооборота; Заведующий (начальник) планово-экономическим отделом; 124265
Сотрудник 4133: Грачева Анна Александровна; Отдел документооборота; Менеджер; 392707
Сотрудник 4134: Григорьев Артемий Макарович; Отдел документооборота; Чертежник-конструктор; 126943
Сотрудник 4135: Григорьева Ирина Владимировна; Отдел документооборота; Инструктор-дактилолог; 210757
Сотрудник 4136: Губанова Арина Вадимовна; Отдел документооборота; Техник вычислительного (информационно-вычислительного) центра; 201962
Сотрудник 4137: Губанова Арина Вадимовна; Отдел документооборота; Агент коммерческий; 369939
Сотрудник 4138: Гуляев Дмитрий Константинович; Отдел документооборота; Заместитель директора по связям с общественностью; 113743
Сотрудник 4139: Гусев Марк Андреевич; Отдел документооборота; Экономист по планированию; 225445
Сотрудник 4140: Гусев Семён Владиславович; Отдел документооборота; Инспектор по кадрам; 497301
Сотрудник 4141: Давыдов Артём Александрович; Отдел документооборота; Технический редактор; 393902
Сотрудник 4142: Давыдов Илья Константинович; Отдел документооборота; Архивариус; 215321
Сотрудник 4143: Давыдова Алиса Кирилловна; Отдел документооборота; Заведующий конструкторским отделом; 312063
Сотрудник 4144: Дегтярев Макар Даниилович; Отдел документооборота; Заместитель директора по капитальному строительству; 254535
Сотрудник 4145: Демидов Кирилл Маркович; Отдел документооборота; Заведующая машинописным бюро; 476911
Сотрудник 4146: Долгов Владислав Дмитриевич; Отдел документооборота; Заведующий бюро пропусков; 357959
Сотрудник 4147: Елисеева Евгения Артёмовна; Отдел документооборота; Главный специалист по защите информации; 172370
Сотрудник 4148: Еремина Елизавета Степановна; Отдел документооборота; Менеджер по персоналу; 177869
Сотрудник 4149: Ефимов Арсений Ильич; Отдел документооборота; Техник по стандартизации; 272140
Сотрудник 4150: Жданова София Александровна; Отдел документооборота; Заведующий фотолабораторией; 388457
Сотрудник 4151: Захаров Никита Константинович; Отдел документооборота; Ведущий конструктор; 186464
Сотрудник 4152: Злобин Михаил Фёдорович; Отдел документооборота; Директор гостиницы; 473445
Сотрудник 4153: Золотова Кристина Артёмовна; Отдел документооборота; Администратор; 111026
Сотрудник 4154: Зотова Кира Ярославовна; Отдел документооборота; Аудитор; 204956
Сотрудник 4155: Зуева Вера Арсеньевна; Отдел документооборота; Агент торговый; 217858
Сотрудник 4156: Зуева Вера Арсеньевна; Отдел документооборота; Младший научный сотрудник; 305438
Сотрудник 4157: Иванов Александр Михайлович; Отдел документооборота; Копировщик; 385653
Сотрудник 4158: Иванов Владимир Глебович; Отдел документооборота; Начальник (руководитель) бригады (группы); 446821
Сотрудник 4159: Иванов Глеб Алексеевич; Отдел документооборота; Техник по наладке и испытаниям; 188807
Сотрудник 4160: Иванов Глеб Алексеевич; Отдел документооборота; Архитектор; 386988
Сотрудник 4161: Иванов Илья Михайлович; Отдел документооборота; Инженер по инструменту; 241709
Сотрудник 4162: Иванов Святослав Олегович; Отдел документооборота; Начальник отдела по связям с общественностью; 207852
Сотрудник 4163: Иванова Арина Кирилловна; Отдел документооборота; Инженер по метрологии; 154124
Сотрудник 4164: Иванова Арина Никитична; Отдел документооборота; Аудитор; 254338
Сотрудник 4165: Иванова Варвара Михайловна; Отдел документооборота; Машинистка; 379533
Сотрудник 4166: Иванова Елизавета Васильевна; Отдел документооборота; Инженер по научно-технической информации; 130752
Сотрудник 4167: Иванова Елизавета Васильевна; Отдел документооборота; Начальник лаборатории (бюро) социологии труда; 372396
Сотрудник 4168: Иванова Мария Тимуровна; Отдел документооборота; Заведующий (начальник) отделом стандартизации; 320368
Сотрудник 4169: Иванова Милана Марковна; Отдел документооборота; Дежурный бюро пропусков; 223564
Сотрудник 4170: Иванова Милана Марковна; Отдел документооборота; Табельщик; 495201
Сотрудник 4171: Иванова София Маратовна; Отдел документооборота; Заведующий столовой; 145255
Сотрудник 4172: Ильин Серафим Леонидович; Отдел документооборота; Инженер по организации управления производством; 225629
Сотрудник 4173: Ильина София Максимовна; Отдел документооборота; Техник по инвентаризации строений и сооружений; 415565
Сотрудник 4174: Казакова Милана Ивановна; Отдел документооборота; Стенографистка; 187104
Сотрудник 4175: Калачева Арина Владиславовна; Отдел документооборота; Заведующий фотолабораторией; 365784
Сотрудник 4176: Киселева Валерия Евгеньевна; Отдел документооборота; Эксперт дорожного хозяйства; 418570
Сотрудник 4177: Климов Родион Максимович; Отдел документооборота; Заведующий (начальник) планово-экономическим отделом; 395295
Сотрудник 4178: Козлов Андрей Артёмович; Отдел документооборота; Директор типографии; 456170
Сотрудник 4179: Козлов Вадим Михайлович; Отдел документооборота; Математик; 180867
Сотрудник 4180: Комаров Максим Серафимович; Отдел документооборота; Начальник отдела информации; 168523
Сотрудник 4181: Комаров Максим Серафимович; Отдел документооборота; Директор котельной; 377558
Сотрудник 4182: Кондратьев Кирилл Егорович; Отдел документооборота; Техник-проектировщик; 188456
Сотрудник 4183: Коновалов Кирилл Сергеевич; Отдел документооборота; Инженер по автоматизации и механизации производственных процессов; 365273
Сотрудник 4184: Корнеева Екатерина Юрьевна; Отдел документооборота; Начальник центральной заводской лаборатории; 138643
Сотрудник 4185: Королев Макар Матвеевич; Отдел документооборота; Чертежник-конструктор; 221638
Сотрудник 4186: Короткова Мария Гордеевна; Отдел документооборота; Агент; 405281
Сотрудник 4187: Кочетова Евгения Константиновна; Отдел документооборота; Начальник отдела автоматизации и механизации производственных процессов; 258621
Сотрудник 4188: Кошелев Максим Тимофеевич; Отдел документооборота; Инженер; 429904
Сотрудник 4189: Краснов Мирон Артёмович; Отдел документооборота; Младший редактор; 395504
Сотрудник 4190: Краснова Анастасия Александровна; Отдел документооборота; Агент рекламный; 379518
Сотрудник 4191: Крылов Владимир Константинович; Отдел документооборота; Главный энергетик; 191974
Сотрудник 4192: Крюкова Виктория Кирилловна; Отдел документооборота; Главный конструктор; 398515
Сотрудник 4193: Кудрявцева Василиса Максимовна; Отдел документооборота; Заведующий (начальник) отделом научно-технической информации; 249335
Сотрудник 4194: Кузнецов Роман Артемьевич; Отдел документооборота; Начальник лаборатории (бюро) по организации труда и управления производством; 249051
Сотрудник 4195: Кузнецов Роман Артемьевич; Отдел документооборота; Директор по связям с инвесторами; 341307
Сотрудник 4196: Кузнецова Ирина Мироновна; Отдел документооборота; Заведующая машинописным бюро; 168638
Сотрудник 4197: Кузьмина Яна Евгеньевна; Отдел документооборота; Техник-конструктор; 321920
Сотрудник 4198: Кулаков Тихон Кириллович; Отдел документооборота; Заведующий (начальник) отделом кадров; 174502
Сотрудник 4199: Курочкин Даниил Александрович; Отдел документооборота; Документовед; 359901
Сотрудник 4200: Лазарев Савелий Никитич; Отдел документооборота; Заведующий хозяйством; 446223
Сотрудник 4201: Лазарев Савелий Никитич; Отдел документооборота; Инженер по научно-технической информации; 483751
Сотрудник 4202: Лазарева Елизавета Александровна; Отдел документооборота; Инженер; 103383
Сотрудник 4203: Ларионов Егор Даниилович; Отдел документооборота; Ведущий научный сотрудник; 481932
Сотрудник 4204: Ларионов Илья Артёмович; Отдел документооборота; Агент коммерческий; 425741
Сотрудник 4205: Леонов Лев Даниилович; Отдел документооборота; Инженер по инструменту; 425592
Сотрудник 4206: Леонов Савва Кириллович; Отдел документооборота; Младший научный сотрудник; 423703
Сотрудник 4207: Литвинова Анастасия Богдановна; Отдел документооборота; Начальник отдела организации и оплаты труда; 193383
Сотрудник 4208: Литвинова Анастасия Богдановна; Отдел документооборота; Оценщик; 266837
Сотрудник 4209: Литвинова Валерия Данииловна; Отдел документооборота; Агент по закупкам; 191301
Сотрудник 4210: Логинова Вера Михайловна; Отдел документооборота; Заведующий архивом; 213533
Сотрудник 4211: Лосев Иван Михайлович; Отдел документооборота; Начальник технического отдела; 476897
Сотрудник 4212: Лукьянов Максим Даниилович; Отдел документооборота; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 438956
Сотрудник 4213: Майоров Гордей Платонович; Отдел документооборота; Агент торговый; 394893
Сотрудник 4214: Майоров Тимофей Сергеевич; Отдел документооборота; Инженер-энергетик (энергетик); 431534
Сотрудник 4215: Макаров Андрей Русланович; Отдел документооборота; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 253761
Сотрудник 4216: Макарова Александра Николаевна; Отдел документооборота; Инженер по научно-технической информации; 428562
Сотрудник 4217: Макарова Елизавета Марковна; Отдел документооборота; Выпускающий; 211682
Сотрудник 4218: Малышев Захар Иванович; Отдел документооборота; Начальник планово - экономического отдела; 154829
Сотрудник 4219: Мальцева Арина Данииловна; Отдел документооборота; Аналитик; 227418
Сотрудник 4220: Мальцева Кристина Викторовна; Отдел документооборота; Техник по инвентаризации строений и сооружений; 154861
Сотрудник 4221: Маркелова Дарья Дмитриевна; Отдел документооборота; Начальник отдела патентной и изобретательской работы; 161714
Сотрудник 4222: Марков Глеб Михайлович; Отдел документооборота; Биржевой маклер; 198106
Сотрудник 4223: Маслов Иван Михайлович; Отдел документооборота; Директор (генеральный директор, управляющий) предприятия; 460535
Сотрудник 4224: Маслова Ксения Владимировна; Отдел документооборота; Ландшафтный архитектор; 132751
Сотрудник 4225: Матвеева Валерия Максимовна; Отдел документооборота; Заместитель директора по управлению персоналом; 437561
Сотрудник 4226: Матвеева Полина Артёмовна; Отдел документооборота; Секретарь руководителя; 133284
Сотрудник 4227: Минаева Екатерина Марковна; Отдел документооборота; Экономист по договорной и претензионной работе; 274358
Сотрудник 4228: Моисеева Ева Артёмовна; Отдел документооборота; Директор гостиницы; 184404
Сотрудник 4229: Молчанов Михаил Робертович; Отдел документооборота; Оператор по диспетчерскому обслуживанию лифтов; 180378
Сотрудник 4230: Морозова Елена Львовна; Отдел документооборота; Начальник отдела подготовки кадров; 382736
Сотрудник 4231: Морозова Мария Романовна; Отдел документооборота; Лаборант; 119993
Сотрудник 4232: Мухин Михаил Михайлович; Отдел документооборота; Специалист по оценке соответствия лифтов требованиям безопасности; 147206
Сотрудник 4233: Наумова София Демидовна; Отдел документооборота; Биржевой маклер; 274025
Сотрудник 4234: Нестерова Полина Марковна; Отдел документооборота; Специалист по связям с общественностью; 302297
Сотрудник 4235: Нефедова Анастасия Ивановна; Отдел документооборота; Инженер по ремонту; 466334
Сотрудник 4236: Никитина Вероника Вячеславовна; Отдел документооборота; Агент по закупкам; 322845
Сотрудник 4237: Николаева Мирослава Марковна; Отдел документооборота; Начальник отдела автоматизации и механизации производственных процессов; 336547
Сотрудник 4238: Овчинникова Злата Демидовна; Отдел документооборота; Делопроизводитель; 261625
Сотрудник 4239: Окулов Ярослав Владимирович; Отдел документооборота; Экспедитор по перевозке грузов; 390178
Сотрудник 4240: Орлова Анастасия Ильинична; Отдел документооборота; Ученый секретарь; 332863
Сотрудник 4241: Петров Даниил Александрович; Отдел документооборота; Агент коммерческий; 316205
Сотрудник 4242: Петров Евгений Львович; Отдел документооборота; Начальник смены; 224692
Сотрудник 4243: Петров Сергей Сергеевич; Отдел документооборота; Начальник лаборатории (бюро) технико - экономических исследований; 236262
Сотрудник 4244: Платонова Анна Ильинична; Отдел документооборота; Начальник отдела организации и оплаты труда; 465167
Сотрудник 4245: Поляков Алексей Львович; Отдел документооборота; Инспектор фонда; 184080
Сотрудник 4246: Полякова Варвара Елисеевна; Отдел документооборота; Инспектор фонда; 499928
Сотрудник 4247: Пономарева София Алексеевна; Отдел документооборота; Инспектор фонда; 203471
Сотрудник 4248: Попов Алексей Даниилович; Отдел документооборота; Главный инженер проекта. Главный архитектор проекта; 163162
Сотрудник 4249: Попов Алексей Даниилович; Отдел документооборота; Мастер контрольный (участка, цеха); 277614
Сотрудник 4250: Попов Марк Александрович; Отдел документооборота; Чертежник-конструктор; 121225
Сотрудник 4251: Прохорова Варвара Степановна; Отдел документооборота; Начальник отдела подготовки кадров; 482097
Сотрудник 4252: Прохорова Мария Максимовна; Отдел документооборота; Финансовый директор (заместитель директора по финансам); 344992
Сотрудник 4253: Румянцев Антон Миронович; Отдел документооборота; Начальник исследовательской лаборатории; 469710
Сотрудник 4254: Савельева Антонина Матвеевна; Отдел документооборота; Инженер-проектировщик; 391371
Сотрудник 4255: Самсонов Роман Александрович; Отдел документооборота; Начальник (заведующий) мастерской; 344643
Сотрудник 4256: Сафонов Михаил Мирославович; Отдел документооборота; Оператор по диспетчерскому обслуживанию лифтов; 367294
Сотрудник 4257: Сафонова Александра Алексеевна; Отдел документооборота; Начальник отдела капитального строительства; 241544
Сотрудник 4258: Сахарова Ника Данииловна; Отдел документооборота; Начальник отдела маркетинга; 217526
Сотрудник 4259: Седов Матвей Григорьевич; Отдел документооборота; Технический редактор; 354407
Сотрудник 4260: Семина София Алексеевна; Отдел документооборота; Заведующий (начальник) отделом кадров; 412055
Сотрудник 4261: Серов Иван Григорьевич; Отдел документооборота; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 267898
Сотрудник 4262: Серов Иван Григорьевич; Отдел документооборота; Директор (генеральный директор, управляющий) предприятия; 470477
Сотрудник 4263: Симонова Виктория Петровна; Отдел документооборота; Начальник (руководитель) бригады (группы); 221035
Сотрудник 4264: Смирнов Леонид Романович; Отдел документооборота; Начальник технического отдела; 475029
Сотрудник 4265: Смирнова Полина Егоровна; Отдел документооборота; Главный конструктор проекта; 313017
Сотрудник 4266: Соколов Владимир Маркович; Отдел документооборота; Эксперт; 298038
Сотрудник 4267: Соколов Захар Иванович; Отдел документооборота; Начальник отдела информации; 362268
Сотрудник 4268: Соловьев Матвей Львович; Отдел документооборота; Художник; 273183
Сотрудник 4269: Соловьева Кира Егоровна; Отдел документооборота; Главный редактор; 241290
Сотрудник 4270: Сомова Ксения Никитична; Отдел документооборота; Заведующий конструкторским отделом; 362059
Сотрудник 4271: Сотников Артём Иванович; Отдел документооборота; Инспектор по контролю за исполнением поручений; 418840
Сотрудник 4272: Софронова Марина Фёдоровна; Отдел документооборота; Главный инженер; 457716
Сотрудник 4273: Степанов Владислав Андреевич; Отдел документооборота; Инженер по стандартизации; 140505
Сотрудник 4274: Степанова Ева Максимовна; Отдел документооборота; Начальник отдела организации и оплаты труда; 178119
Сотрудник 4275: Суворов Егор Андреевич; Отдел документооборота; Коммивояжер; 241917
Сотрудник 4276: Суворов Егор Андреевич; Отдел документооборота; Художник-конструктор (дизайнер); 475103
Сотрудник 4277: Суворова Алиса Филиповна; Отдел документооборота; Инженер по качеству; 243180
Сотрудник 4278: Судакова Маргарита Савельевна; Отдел документооборота; Начальник нормативно-исследовательской лаборатории по труду; 122734
Сотрудник 4279: Суркова Алиса Денисовна; Отдел документооборота; Инспектор фонда; 202929
Сотрудник 4280: Сычев Александр Гордеевич; Отдел документооборота; Математик; 164193
Сотрудник 4281: Тарасов Святослав Никитич; Отдел документооборота; Администратор; 467599
Сотрудник 4282: Ульянов Мирон Никитич; Отдел документооборота; Младший научный сотрудник; 392746
Сотрудник 4283: Федоров Михаил Тимофеевич; Отдел документооборота; Художник-конструктор (дизайнер); 301354
Сотрудник 4284: Федоров Михаил Тимофеевич; Отдел документооборота; Начальник отдела информации; 346838
Сотрудник 4285: Федоров Никита Сергеевич; Отдел документооборота; Начальник отдела комплектации оборудования; 401470
Сотрудник 4286: Федорова Вера Дмитриевна; Отдел документооборота; Экспедитор; 475053
Сотрудник 4287: Федотова Полина Дмитриевна; Отдел документооборота; Секретарь - машинистка; 128893
Сотрудник 4288: Фокина Злата Серафимовна; Отдел документооборота; Брокер; 393439
Сотрудник 4289: Фокина Полина Марковна; Отдел документооборота; Начальник отдела подготовки кадров; 129696
Сотрудник 4290: Фомин Константин Юрьевич; Отдел документооборота; Технический редактор; 220819
Сотрудник 4291: Харитонов Мирон Захарович; Отдел документооборота; Мастер контрольный (участка, цеха); 288364
Сотрудник 4292: Харитонова Валерия Романовна; Отдел документооборота; Инженер-электроник (электроник); 377117
Сотрудник 4293: Царев Владимир Артёмович; Отдел документооборота; Начальник смены; 430831
Сотрудник 4294: Черных Вячеслав Владиславович; Отдел документооборота; Начальник отдела охраны окружающей среды; 287579
Сотрудник 4295: Черных Вячеслав Владиславович; Отдел документооборота; Начальник отдела по связям с инвесторами; 451421
Сотрудник 4296: Чернышев Тимофей Денисович; Отдел документооборота; Заведующая машинописным бюро; 404424
Сотрудник 4297: Чистяков Марк Ильич; Отдел документооборота; Эксперт дорожного хозяйства; 140260
Сотрудник 4298: Чистяков Михаил Андреевич; Отдел документооборота; Ведущий экономист; 461326
Сотрудник 4299: Шевелев Илья Михайлович; Отдел документооборота; Начальник отдела (лаборатории, сектора) по защите информации; 111858
Сотрудник 4300: Шевелев Илья Михайлович; Отдел документооборота; Специалист по кадрам; 328694
Сотрудник 4301: Шевелева Арина Дмитриевна; Отдел документооборота; Механик; 281792
Сотрудник 4302: Шубин Иван Владимирович; Отдел документооборота; Таксировщик; 296431
Сотрудник 4303: Шульгина София Данииловна; Отдел документооборота; Техник вычислительного (информационно-вычислительного) центра; 172147
Сотрудник 4304: Щукина Вероника Александровна; Отдел документооборота; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 350809
Сотрудник 4305: Яковлев Сергей Григорьевич; Отдел документооборота; Директор гостиницы; 203291
Сотрудник 4306: Яковлев Тимур Александрович; Отдел документооборота; Специалист по автотехнической экспертизе (эксперт-автотехник); 483779
Сотрудник 4307: Абрамов Пётр Львович; Отдел закупок; Начальник планово - экономического отдела; 310901
Сотрудник 4308: Абрамова Мия Николаевна; Отдел закупок; Специалист по оценке соответствия лифтов требованиям безопасности; 165015
Сотрудник 4309: Абрамова Яна Михайловна; Отдел закупок; Инженер по стандартизации; 451198
Сотрудник 4310: Алексеев Михаил Робертович; Отдел закупок; Инженер-энергетик (энергетик); 164144
Сотрудник 4311: Алешин Мирон Маркович; Отдел закупок; Инженер по подготовке производства; 281151
Сотрудник 4312: Аникина Елизавета Артемьевна; Отдел закупок; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 275203
Сотрудник 4313: Антонов Михаил Платонович; Отдел закупок; Главный металлург; 418450
Сотрудник 4314: Архипов Сергей Александрович; Отдел закупок; Ландшафтный архитектор; 439924
Сотрудник 4315: Архипова Анастасия Александровна; Отдел закупок; Инспектор по контролю за исполнением поручений; 206601
Сотрудник 4316: Афанасьев Иван Максимович; Отдел закупок; Методист по физической культуре; 194595
Сотрудник 4317: Бабушкина Ева Егоровна; Отдел закупок; Дилер; 485657
Сотрудник 4318: Баженова Алиса Сергеевна; Отдел закупок; Консультант по налогам и сборам; 486731
Сотрудник 4319: Балашов Савва Ильич; Отдел закупок; Статистик; 343082
Сотрудник 4320: Балашова Алиса Максимовна; Отдел закупок; Начальник отдела материально-технического снабжения; 223132
Сотрудник 4321: Баранова Елизавета Дмитриевна; Отдел закупок; Начальник (заведующий) мастерской; 193654
Сотрудник 4322: Баранова Елизавета Дмитриевна; Отдел закупок; Начальник отдела патентной и изобретательской работы; 458877
Сотрудник 4323: Белов Дмитрий Павлович; Отдел закупок; Заведующий копировально-множительным бюро; 419489
Сотрудник 4324: Беляев Тимофей Максимович; Отдел закупок; Учетчик; 393245
Сотрудник 4325: Бирюков Григорий Кириллович; Отдел закупок; Техник по стандартизации; 263685
Сотрудник 4326: Бирюкова Екатерина Михайловна; Отдел закупок; Техник; 147590
Сотрудник 4327: Бирюкова Екатерина Михайловна; Отдел закупок; Начальник отдела патентной и изобретательской работы; 171733
Сотрудник 4328: Быкова Олеся Никитична; Отдел закупок; Начальник отдела социального развития; 219769
Сотрудник 4329: Васильева Алиса Кирилловна; Отдел закупок; Начальник отдела автоматизированной системы управления производством; 425071
Сотрудник 4330: Волкова Александра Ярославовна; Отдел закупок; Заведующий чертежно-копировальным бюро; 101073
Сотрудник 4331: Воробьев Илья Александрович; Отдел закупок; Экономист; 369943
Сотрудник 4332: Воронина Александра Никитична; Отдел закупок; Начальник автоколонны; 149390
Сотрудник 4333: Воронина Александра Никитична; Отдел закупок; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 386414
Сотрудник 4334: Воронина Анастасия Андреевна; Отдел закупок; Техник по труду; 192548
Сотрудник 4335: Воронов Адам Кириллович; Отдел закупок; Руководитель подразделения; 322840
Сотрудник 4336: Гаврилова Анастасия Ивановна; Отдел закупок; Техник по наладке и испытаниям; 471733
Сотрудник 4337: Галкин Вячеслав Тимурович; Отдел закупок; Художник; 411957
Сотрудник 4338: Голубев Григорий Максимович; Отдел закупок; Экономист по планированию; 475260
Сотрудник 4339: Голубев Даниил Макарович; Отдел закупок; Бухгалтер; 191627
Сотрудник 4340: Гончарова Милана Фёдоровна; Отдел закупок; Главный бухгалтер; 390656
Сотрудник 4341: Горюнова Мария Арсеньевна; Отдел закупок; Директор по связям с инвесторами; 257181
Сотрудник 4342: Грачев Марк Григорьевич; Отдел закупок; Начальник отдела организации и оплаты труда; 108811
Сотрудник 4343: Григорьев Игорь Ярославович; Отдел закупок; Главный редактор; 240581
Сотрудник 4344: Григорьева Анастасия Захаровна; Отдел закупок; Инженер-конструктор (конструктор); 355196
Сотрудник 4345: Григорьева Вероника Ивановна; Отдел закупок; Инженер по патентной и изобретательской работе; 378649
Сотрудник 4346: Громов Даниил Матвеевич; Отдел закупок; Менеджер по связям с инвесторами; 437698
Сотрудник 4347: Гуляев Дмитрий Константинович; Отдел закупок; Начальник лаборатории (бюро) по организации труда и управления производством; 396329
Сотрудник 4348: Гуляев Кирилл Никитич; Отдел закупок; Начальник смены; 391460
Сотрудник 4349: Гуляева Екатерина Артёмовна; Отдел закупок; Нарядчик; 237525
Сотрудник 4350: Гусев Егор Леонидович; Отдел закупок; Техник - программист; 470699
Сотрудник 4351: Давыдов Илья Константинович; Отдел закупок; Начальник юридического отдела; 171005
Сотрудник 4352: Давыдова Анастасия Богдановна; Отдел закупок; Начальник отдела информации; 347447
Сотрудник 4353: Дементьева Мария Мирославовна; Отдел закупок; Хронометражист; 391255
Сотрудник 4354: Денисова Дарья Ярославовна; Отдел закупок; Инженер; 387983
