Сотрудник 1: Александрова София Лукинична; IT-отдел; Инженер по автоматизированным системам управления производством; 157276
Сотрудник 1374: Логинова Вера Михайловна; Отдел кадров; Начальник отдела подготовки кадров; 221075
Сотрудник 1375: Максимов Никита Фёдорович; Отдел кадров; Специалист по автотехнической экспертизе (эксперт-автотехник); 121828
Сотрудник 1376: Малышева Виктория Адамовна; Отдел кадров; Техник-технолог; 450056
Сотрудник 1377: Мальцев Андрей Дмитриевич; Отдел кадров; Экономист вычислительного (информационно - вычислительного) центра; 342866
Сотрудник 1378: Михайлов Даниил Даниилович; Отдел кадров; Аналитик; 435745
Сотрудник 1379: Морозов Юрий Семёнович; Отдел кадров; Агент торговый; 137942
Сотрудник 1380: Новиков Даниил Максимович; Отдел кадров; Техник по инвентаризации строений и сооружений; 224559
Сотрудник 1381: Панкратова Юлия Егоровна; Отдел кадров; Специалист по автотехнической экспертизе (эксперт-автотехник); 497029
Сотрудник 1382: Парфенова Арина Германовна; Отдел кадров; Заведующий (начальник) отделом научно-технической информации; 442460
Сотрудник 1383: Петрова Варвара Данииловна; Отдел кадров; Техник по защите информации; 217924
Сотрудник 1384: Пономарев Владислав Тимофеевич; Отдел кадров; Инженер-проектировщик; 341068
Сотрудник 1385: Самойлов Егор Макарович; Отдел кадров; Заведующий (начальник) отделом кадров; 275553
Сотрудник 1386: Седов Матвей Григорьевич; Отдел кадров; Техник по стандартизации; 267879
Сотрудник 1387: Седов Матвей Григорьевич; Отдел кадров; Дилер; 320271
Сотрудник 1388: Семенов Вячеслав Савельевич; Отдел кадров; Аналитик; 398797
Сотрудник 1389: Семина София Алексеевна; Отдел кадров; Инженер по ремонту; 377487
Сотрудник 1390: Сомова Таисия Михайловна; Отдел кадров; Инженер-энергетик (энергетик); 342483
Сотрудник 1391: Суворов Егор Андреевич; Отдел кадров; Инженер по защите информации; 385062
Сотрудник 1392: Федоров Максим Маркович; Отдел кадров; Начальник нормативно-исследовательской лаборатории по труду; 324866
Сотрудник 1393: Федоров Никита Сергеевич; Отдел кадров; Коммивояжер; 499067
Сотрудник 1394: Харитонов Василий Максимович; Отдел кадров; Начальник хозяйственного отдела; 474073
Сотрудник 1395: Харитонов Денис Владимирович; Отдел кадров; Коммивояжер; 252311
Сотрудник 1396: Царев Владимир Артёмович; Отдел кадров; Калькулятор; 137713
Сотрудник 1397: Абрамов Захар Константинович; Отдел качества; Техник по защите информации; 202681
Сотрудник 1398: Абрамов Пётр Львович; Отдел качества; Директор (генеральный директор, управляющий) предприятия; 152339
Сотрудник 1399: Александров Захар Иванович; Отдел качества; Научный редактор; 440767
Сотрудник 1400: Алексеева Злата Максимовна; Отдел качества; Техник по труду; 359875
Сотрудник 1401: Андреев Платон Андреевич; Отдел качества; Главный металлург; 426408
Сотрудник 1402: Андреева Дарья Марковна; Отдел качества; Дежурный бюро пропусков; 324882
Сотрудник 1403: Андреева Елена Артёмовна; Отдел качества; Начальник лаборатории (бюро) социологии труда; 142626
Сотрудник 1404: Анисимов Арсений Дмитриевич; Отдел качества; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 239776
Сотрудник 1405: Артемова Алиса Николаевна; Отдел качества; Инспектор по кадрам; 168790
Сотрудник 1406: Бабушкина Ева Егоровна; Отдел качества; Крупье; 119214
Сотрудник 1407: Баженова Ольга Кирилловна; Отдел качества; Ученый секретарь; 466788
Сотрудник 1408: Басова Валерия Львовна; Отдел качества; Аналитик; 273427
Сотрудник 1409: Борисов Юрий Тимофеевич; Отдел качества; Начальник (заведующий) мастерской; 280938
Сотрудник 1410: Булатов Алексей Маркович; Отдел качества; Менеджер по персоналу; 420196
Сотрудник 1411: Волков Фёдор Серафимович; Отдел качества; Юрисконсульт; 274617
Сотрудник 1412: Воробьева София Матвеевна; Отдел качества; Главный инженер; 164724
Сотрудник 1413: Воронина Александра Никитична; Отдел качества; Начальник нормативно-исследовательской лаборатории по труду; 150106
Сотрудник 1414: Воронина Анастасия Андреевна; Отдел качества; Начальник хозяйственного отдела; 289561
Сотрудник 1415: Галкин Роберт Викторович; Отдел качества; Заведующий канцелярией; 417266
Сотрудник 1416: Григорьев Михаил Александрович; Отдел качества; Инженер; 196288
Сотрудник 1417: Денисова Елизавета Романовна; Отдел качества; Экономист по финансовой работе; 454142
Сотрудник 1418: Жукова Полина Михайловна; Отдел качества; Начальник отдела автоматизированной системы управления производством; 292419
Сотрудник 1419: Золотов Егор Михайлович; Отдел качества; Секретарь незрячего специалиста; 463578
Сотрудник 1420: Иванов Даниил Васильевич; Отдел качества; Руководитель подразделения; 389265
Сотрудник 1421: Иванов Даниил Васильевич; Отдел качества; Машинистка; 396660
Сотрудник 1422: Иванова Арина Григорьевна; Отдел качества; Главный сварщик; 263171
Сотрудник 1423: Иванова Варвара Михайловна; Отдел качества; Техник по труду; 116467
Сотрудник 1424: Иванова Мария Тимуровна; Отдел качества; Ассистент инспектора фонда; 276596
Сотрудник 1425: Иванова Мария Тимуровна; Отдел качества; Мастер участка; 468526
Сотрудник 1426: Иванова София Маратовна; Отдел качества; Экономист по договорной и претензионной работе; 208959
Сотрудник 1427: Исаев Максим Вадимович; Отдел качества; Техник; 448611
Сотрудник 1428: Ковалева Александра Савельевна; Отдел качества; Начальник ремонтного цеха; 452390
Сотрудник 1429: Корнеева Екатерина Юрьевна; Отдел качества; Оценщик; 248540
Сотрудник 1430: Кузнецов Тимофей Егорович; Отдел качества; Агент по снабжению; 129115
Сотрудник 1431: Леонов Лев Даниилович; Отдел качества; Техник по труду; 323651
Сотрудник 1432: Матвеева Полина Артёмовна; Отдел качества; Инженер-технолог (технолог); 251741
Сотрудник 1433: Медведева Вероника Григорьевна; Отдел качества; Ландшафтный архитектор; 346708
Сотрудник 1434: Минаева Екатерина Марковна; Отдел качества; Инженер по стандартизации; 295658
Сотрудник 1435: Михайлова Ева Филиповна; Отдел качества; Инженер; 216118
Сотрудник 1436: Михайлова Любовь Алексеевна; Отдел качества; Машинистка; 149487
Сотрудник 1437: Молчанов Михаил Робертович; Отдел качества; Заместитель директора по связям с общественностью; 396433
Сотрудник 1438: Молчанов Михаил Робертович; Отдел качества; Заведующий бюро пропусков; 493641
Сотрудник 1439: Назаров Ярослав Фёдорович; Отдел качества; Начальник производственного отдела; 380192
Сотрудник 1440: Панкратова Юлия Егоровна; Отдел качества; Оценщик; 140649
Сотрудник 1441: Панфилов Никита Андреевич; Отдел качества; Начальник лаборатории (бюро) технико - экономических исследований; 190213
Сотрудник 1442: Поликарпов Матвей Львович; Отдел качества; Инженер по организации управления производством; 172717
Сотрудник 1443: Свиридова Алёна Ярославовна; Отдел качества; Документовед; 103777
Сотрудник 1444: Семенов Матвей Даниилович; Отдел качества; Статистик; 254505
Сотрудник 1445: Сергеева Виктория Данииловна; Отдел качества; Начальник отдела охраны труда; 382549
Сотрудник 1446: Сорокина Екатерина Александровна; Отдел качества; Ассистент инспектора фонда; 460728
Сотрудник 1447: Сычев Фёдор Фёдорович; Отдел качества; Начальник отдела автоматизации и механизации производственных процессов; 265108
Сотрудник 1448: Терентьев Дмитрий Вячеславович; Отдел качества; Начальник технического отдела; 329991
Сотрудник 1449: Трифонова Ольга Викторовна; Отдел качества; Научный сотрудник; 130865
Сотрудник 1450: Щербакова Вера Матвеевна; Отдел качества; Учетчик; 391285
Сотрудник 1451: Алексеев Матвей Юрьевич; Отдел клиентского сервиса; Заведующий (начальник) планово-экономическим отделом; 175809
Сотрудник 1452: Андреев Даниил Кириллович; Отдел клиентского сервиса; Главный технолог; 266336
Сотрудник 1453: Артемова Елена Львовна; Отдел клиентского сервиса; Диспетчер; 191541
Сотрудник 1454: Архипова Анастасия Александровна; Отдел клиентского сервиса; Эксперт по промышленной безопасности подъемных сооружений; 356157
Сотрудник 1455: Волкова Полина Максимовна; Отдел клиентского сервиса; Чертежник; 253547
Сотрудник 1456: Воробьева Милана Игоревна; Отдел клиентского сервиса; Заведующий научно-технической библиотекой; 394574
Сотрудник 1457: Голубев Григорий Максимович; Отдел клиентского сервиса; Архивариус; 403424
Сотрудник 1458: Гончарова Милана Фёдоровна; Отдел клиентского сервиса; Начальник отдела маркетинга; 299183
Сотрудник 1459: Горюнова Екатерина Никитична; Отдел клиентского сервиса; Начальник хозяйственного отдела; 376276
Сотрудник 1460: Горюнова Мария Арсеньевна; Отдел клиентского сервиса; Экономист по финансовой работе; 496296
Сотрудник 1461: Давыдов Илья Константинович; Отдел клиентского сервиса; Директор гостиницы; 142849
Сотрудник 1462: Данилов Лука Даниилович; Отдел клиентского сервиса; Учетчик; 465252
Сотрудник 1463: Егоров Марк Миронович; Отдел клиентского сервиса; Начальник отдела автоматизированной системы управления производством; 129416
Сотрудник 1464: Ершов Даниил Алексеевич; Отдел клиентского сервиса; Инкассатор; 119465
Сотрудник 1465: Ершов Даниил Алексеевич; Отдел клиентского сервиса; Младший редактор; 429193
Сотрудник 1466: Жданова София Александровна; Отдел клиентского сервиса; Начальник исследовательской лаборатории; 334949
Сотрудник 1467: Жуков Владимир Максимович; Отдел клиентского сервиса; Главный редактор; 362280
Сотрудник 1468: Жукова Валерия Игоревна; Отдел клиентского сервиса; Чертежник-конструктор; 125702
Сотрудник 1469: Зайцев Руслан Леонидович; Отдел клиентского сервиса; Методист по физической культуре; 427878
Сотрудник 1470: Иванов Артём Романович; Отдел клиентского сервиса; Инженер; 395622
Сотрудник 1471: Иванова Мария Тимуровна; Отдел клиентского сервиса; Главный бухгалтер; 257287
Сотрудник 1472: Игнатов Андрей Михайлович; Отдел клиентского сервиса; Младший редактор; 341738
Сотрудник 1473: Карпова Варвара Петровна; Отдел клиентского сервиса; Инженер по патентной и изобретательской работе; 121806
Сотрудник 1474: Киселева Валерия Евгеньевна; Отдел клиентского сервиса; Заведующий отделом (бюро) оформления проектных материалов; 453445
Сотрудник 1475: Корчагин Леонид Кириллович; Отдел клиентского сервиса; Профконсультант; 107940
Сотрудник 1476: Корчагин Леонид Кириллович; Отдел клиентского сервиса; Оценщик; 128665
Сотрудник 1477: Кочетова Евгения Константиновна; Отдел клиентского сервиса; Начальник отдела автоматизации и механизации производственных процессов; 295149
Сотрудник 1478: Кузнецов Тимофей Егорович; Отдел клиентского сервиса; Учетчик; 139967
Сотрудник 1479: Кулаков Тихон Кириллович; Отдел клиентского сервиса; Заведующая машинописным бюро; 277295
Сотрудник 1480: Куликова Варвара Николаевна; Отдел клиентского сервиса; Специалист по промышленной безопасности подъемных сооружений; 396528
Сотрудник 1481: Лаврова Вероника Михайловна; Отдел клиентского сервиса; Кодификатор; 271809
Сотрудник 1482: Лазарев Савелий Никитич; Отдел клиентского сервиса; Художественный редактор; 197192
Сотрудник 1483: Лапина Дарья Алексеевна; Отдел клиентского сервиса; Специалист по автотехнической экспертизе (эксперт-автотехник); 293481
Сотрудник 1484: Леонова Яна Егоровна; Отдел клиентского сервиса; Специалист по связям с общественностью; 278914
Сотрудник 1485: Литвинов Артём Ильич; Отдел клиентского сервиса; Главный сварщик; 301441
Сотрудник 1486: Макарова Маргарита Артёмовна; Отдел клиентского сервиса; Научный сотрудник; 346503
Сотрудник 1487: Малышева Анастасия Максимовна; Отдел клиентского сервиса; Товаровед; 490190
Сотрудник 1488: Маркова Арина Львовна; Отдел клиентского сервиса; Специалист по оценке соответствия лифтов требованиям безопасности; 435927
Сотрудник 1489: Медведева Вероника Григорьевна; Отдел клиентского сервиса; Старший научный сотрудник; 365827
Сотрудник 1490: Михайлов Даниил Даниилович; Отдел клиентского сервиса; Художник-конструктор (дизайнер); 219936
Сотрудник 1491: Михайлова Мирослава Артёмовна; Отдел клиентского сервиса; Начальник юридического отдела; 374446
Сотрудник 1492: Морозов Юрий Семёнович; Отдел клиентского сервиса; Ведущий конструктор; 272013
Сотрудник 1493: Назарова Олеся Львовна; Отдел клиентского сервиса; Финансовый директор (заместитель директора по финансам); 170487
Сотрудник 1494: Некрасова Виктория Львовна; Отдел клиентского сервиса; Начальник отдела материально-технического снабжения; 444889
Сотрудник 1495: Нестерова Александра Артёмовна; Отдел клиентского сервиса; Кассир; 326153
Сотрудник 1496: Нестерова Полина Марковна; Отдел клиентского сервиса; Директор гостиницы; 150485
Сотрудник 1497: Никифоров Марк Степанович; Отдел клиентского сервиса; Физиолог; 298246
Сотрудник 1498: Овсянников Матвей Миронович; Отдел клиентского сервиса; Ведущий научный сотрудник; 117267
Сотрудник 1499: Павлова Ева Антоновна; Отдел клиентского сервиса; Главный энергетик; 319522
Сотрудник 1500: Пастухов Артемий Вадимович; Отдел клиентского сервиса; Художник; 397401
Сотрудник 1501: Петров Даниил Александрович; Отдел клиентского сервиса; Заместитель директора по коммерческим вопросам; 482444
Сотрудник 1502: Петрова Екатерина Артёмовна; Отдел клиентского сервиса; Агент страховой; 425629
Сотрудник 1503: Пименова Алёна Артёмовна; Отдел клиентского сервиса; Начальник отдела кадров; 121550
Сотрудник 1504: Поляков Алексей Львович; Отдел клиентского сервиса; Экономист по труду; 448755
Сотрудник 1505: Пономарев Владислав Тимофеевич; Отдел клиентского сервиса; Руководитель подразделения; 234752
Сотрудник 1506: Пономарева Мария Макаровна; Отдел клиентского сервиса; Начальник отдела по связям с инвесторами; 235575
Сотрудник 1507: Попова Анастасия Кирилловна; Отдел клиентского сервиса; Заместитель директора по коммерческим вопросам; 472444
Сотрудник 1508: Серов Иван Григорьевич; Отдел клиентского сервиса; Заведующий бюро пропусков; 474234
Сотрудник 1509: Симонова Виктория Петровна; Отдел клиентского сервиса; Заведующий (начальник) отделом кадров; 250969
Сотрудник 1510: Скворцов Артём Иванович; Отдел клиентского сервиса; Инспектор фонда; 247928
Сотрудник 1511: Смирнова Александра Артёмовна; Отдел клиентского сервиса; Инженер-проектировщик; 223997
Сотрудник 1512: Смирнова Варвара Владимировна; Отдел клиентского сервиса; Начальник автоколонны; 197749
Сотрудник 1513: Сомов Борис Демидович; Отдел клиентского сервиса; Секретарь-стенографистка; 430473
Сотрудник 1514: Степанов Тимофей Дмитриевич; Отдел клиентского сервиса; Агент по продаже недвижимости; 438798
Сотрудник 1515: Степанова Алиса Михайловна; Отдел клиентского сервиса; Кассир; 309053
Сотрудник 1516: Сычев Александр Гордеевич; Отдел клиентского сервиса; Начальник технического отдела; 371853
Сотрудник 1517: Харитонов Георгий Андреевич; Отдел клиентского сервиса; Начальник лаборатории (бюро) социологии труда; 204303
Сотрудник 1518: Харитонова Валерия Романовна; Отдел клиентского сервиса; Инженер-энергетик (энергетик); 113638
Сотрудник 1519: Черныха Анастасия Максимовна; Отдел клиентского сервиса; Менеджер; 242680
Сотрудник 1520: Чернышева Анастасия Михайловна; Отдел клиентского сервиса; Переводчик синхронный; 448674
Сотрудник 1521: Шубина Василиса Денисовна; Отдел клиентского сервиса; Экономист по договорной и претензионной работе; 360006
Сотрудник 1522: Щербакова Кира Леоновна; Отдел клиентского сервиса; Директор (начальник) вычислительного (информационно - вычислительного) центра; 454365
Сотрудник 1523: Яковлев Алексей Ильич; Отдел клиентского сервиса; Техник по стандартизации; 305988
Сотрудник 1524: Яковлев Сергей Григорьевич; Отдел клиентского сервиса; Ведущий научный сотрудник; 162743
Сотрудник 1525: Абрамова Яна Михайловна; Отдел международного сотрудничества; Инспектор по контролю за исполнением поручений; 161820
Сотрудник 1526: Агеев Демид Богданович; Отдел международного сотрудничества; Старший научный сотрудник; 415059
Сотрудник 1527: Андреев Иван Егорович; Отдел международного сотрудничества; Начальник отдела материально-технического снабжения; 203771
Сотрудник 1528: Артемова Алиса Николаевна; Отдел международного сотрудничества; Начальник хозяйственного отдела; 329172
Сотрудник 1529: Белякова Злата Степановна; Отдел международного сотрудничества; Мастер участка; 151815
Сотрудник 1530: Белякова Злата Степановна; Отдел международного сотрудничества; Переводчик; 293594
Сотрудник 1531: Быков Михаил Егорович; Отдел международного сотрудничества; Инженер по защите информации; 240834
Сотрудник 1532: Васильев Никита Всеволодович; Отдел международного сотрудничества; Секретарь руководителя; 480000
Сотрудник 1533: Васильев Фёдор Александрович; Отдел международного сотрудничества; Начальник центральной заводской лаборатории; 285878
Сотрудник 1534: Воробьева Василиса Артёмовна; Отдел международного сотрудничества; Инспектор по контролю за исполнением поручений; 391554
Сотрудник 1535: Воронина Александра Никитична; Отдел международного сотрудничества; Экономист по договорной и претензионной работе; 267600
Сотрудник 1536: Воронцов Георгий Андреевич; Отдел международного сотрудничества; Инженер по охране труда; 263110
Сотрудник 1537: Герасимова Кира Ярославовна; Отдел международного сотрудничества; Инспектор по контролю за исполнением поручений; 335851
Сотрудник 1538: Гончарова Милана Фёдоровна; Отдел международного сотрудничества; Начальник лаборатории (бюро) по организации труда и управления производством; 454140
Сотрудник 1539: Горюнова Мария Арсеньевна; Отдел международного сотрудничества; Менеджер по рекламе; 274199
Сотрудник 1540: Григорьева Анастасия Захаровна; Отдел международного сотрудничества; Заведующий копировально-множительным бюро; 496679
Сотрудник 1541: Денисов Артём Никитич; Отдел международного сотрудничества; Ведущий инженер; 348094
Сотрудник 1542: Денисова Дарья Ярославовна; Отдел международного сотрудничества; Начальник отдела по связям с инвесторами; 120158
Сотрудник 1543: Дмитриев Кирилл Степанович; Отдел международного сотрудничества; Агент коммерческий; 497115
Сотрудник 1544: Егорова Анна Михайловна; Отдел международного сотрудничества; Начальник смены; 118349
Сотрудник 1545: Емельянов Платон Фёдорович; Отдел международного сотрудничества; Агент торговый; 234961
Сотрудник 1546: Журавлев Пётр Егорович; Отдел международного сотрудничества; Менеджер по связям с общественностью; 362713
Сотрудник 1547: Зайцева Анна Гордеевна; Отдел международного сотрудничества; Заведующий (начальник) планово-экономическим отделом; 276813
Сотрудник 1548: Зимина Анастасия Данииловна; Отдел международного сотрудничества; Специалист по защите информации; 457808
Сотрудник 1549: Зорина Екатерина Макаровна; Отдел международного сотрудничества; Эксперт дорожного хозяйства; 272896
Сотрудник 1550: Иванов Александр Михайлович; Отдел международного сотрудничества; Научный сотрудник; 222906
Сотрудник 1551: Иванова Ангелина Владимировна; Отдел международного сотрудничества; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 435087
Сотрудник 1552: Ильин Артём Даниилович; Отдел международного сотрудничества; Научный редактор; 243790
Сотрудник 1553: Ильин Владимир Ильич; Отдел международного сотрудничества; Инженер-проектировщик; 333320
Сотрудник 1554: Ильина София Максимовна; Отдел международного сотрудничества; Начальник лаборатории (бюро) по организации труда и управления производством; 244000
Сотрудник 1555: Ильина София Максимовна; Отдел международного сотрудничества; Ведущий конструктор; 275027
Сотрудник 1556: Карпова Анна Михайловна; Отдел международного сотрудничества; Начальник лаборатории (бюро) по организации труда и управления производством; 225633
Сотрудник 1557: Карпова Варвара Петровна; Отдел международного сотрудничества; Инспектор по кадрам; 240943
Сотрудник 1558: Касьянова София Дмитриевна; Отдел международного сотрудничества; Заведующий столовой; 132543
Сотрудник 1559: Ковалев Егор Александрович; Отдел международного сотрудничества; Механик; 391763
Сотрудник 1560: Коновалов Демид Савельевич; Отдел международного сотрудничества; Директор гостиницы; 474405
Сотрудник 1561: Котова Елизавета Александровна; Отдел международного сотрудничества; Агент страховой; 264468
Сотрудник 1562: Кошелева Вера Богдановна; Отдел международного сотрудничества; Документовед; 420068
Сотрудник 1563: Крылов Владимир Константинович; Отдел международного сотрудничества; Эксперт дорожного хозяйства; 188718
Сотрудник 1564: Кудрявцев Тимофей Фёдорович; Отдел международного сотрудничества; Консультант по налогам и сборам; 412608
Сотрудник 1565: Кудряшов Арсений Макарович; Отдел международного сотрудничества; Директор (начальник) вычислительного (информационно - вычислительного) центра; 409934
Сотрудник 1566: Кузнецов Марат Евгеньевич; Отдел международного сотрудничества; Инженер по стандартизации; 499668
Сотрудник 1567: Кузнецова Вероника Тимуровна; Отдел международного сотрудничества; Руководитель подразделения; 146775
Сотрудник 1568: Львов Виктор Сергеевич; Отдел международного сотрудничества; Специалист по связям с общественностью; 225345
Сотрудник 1569: Макарова Александра Николаевна; Отдел международного сотрудничества; Заведующий чертежно-копировальным бюро; 116796
Сотрудник 1570: Максимова Нина Тимофеевна; Отдел международного сотрудничества; Архитектор; 236890
Сотрудник 1571: Малышев Арсений Германович; Отдел международного сотрудничества; Калькулятор; 230783
Сотрудник 1572: Мартынова Алёна Григорьевна; Отдел международного сотрудничества; Техник по защите информации; 159001
Сотрудник 1573: Маслова Ксения Владимировна; Отдел международного сотрудничества; Архитектор; 328129
Сотрудник 1574: Молчанова Антонина Романовна; Отдел международного сотрудничества; Инженер по инструменту; 419632
Сотрудник 1575: Назаров Ярослав Фёдорович; Отдел международного сотрудничества; Начальник отдела (лаборатории, сектора) по защите информации; 106628
Сотрудник 1576: Некрасова Виктория Львовна; Отдел международного сотрудничества; Начальник отдела (лаборатории, сектора) по защите информации; 400183
Сотрудник 1577: Нестерова Варвара Александровна; Отдел международного сотрудничества; Заведующий бюро пропусков; 249716
Сотрудник 1578: Никифоров Семён Александрович; Отдел международного сотрудничества; Директор (генеральный директор, управляющий) предприятия; 221392
Сотрудник 1579: Овсянников Матвей Миронович; Отдел международного сотрудничества; Администратор; 459007
Сотрудник 1580: Попов Алексей Даниилович; Отдел международного сотрудничества; Главный инженер проекта. Главный архитектор проекта; 212007
Сотрудник 1581: Попов Марк Александрович; Отдел международного сотрудничества; Комендант; 240092
Сотрудник 1582: Савина Ева Гордеевна; Отдел международного сотрудничества; Техник-технолог; 235866
Сотрудник 1583: Сальникова Анна Максимовна; Отдел международного сотрудничества; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 152880
Сотрудник 1584: Самсонов Роман Александрович; Отдел международного сотрудничества; Специалист по промышленной безопасности подъемных сооружений; 498971
Сотрудник 1585: Сахарова Мила Ивановна; Отдел международного сотрудничества; Инженер по качеству; 469545
Сотрудник 1586: Семенов Марк Егорович; Отдел международного сотрудничества; Главный конструктор проекта; 269694
Сотрудник 1587: Семенова Анастасия Константиновна; Отдел международного сотрудничества; Техник вычислительного (информационно-вычислительного) центра; 417062
Сотрудник 1588: Сергеева Вероника Германовна; Отдел международного сотрудничества; Инженер-электроник (электроник); 300176
Сотрудник 1589: Сергеева Виктория Данииловна; Отдел международного сотрудничества; Директор по связям с инвесторами; 392421
Сотрудник 1590: Смирнов Андрей Михайлович; Отдел международного сотрудничества; Инженер-энергетик (энергетик); 351842
Сотрудник 1591: Соколов Владимир Маркович; Отдел международного сотрудничества; Менеджер по связям с общественностью; 264450
Сотрудник 1592: Степанов Владислав Андреевич; Отдел международного сотрудничества; Психолог; 239161
Сотрудник 1593: Степанова Арина Александровна; Отдел международного сотрудничества; Заведующий бюро пропусков; 150103
Сотрудник 1594: Тихомиров Арсений Львович; Отдел международного сотрудничества; Оператор диспетчерской службы; 275773
Сотрудник 1595: Трифонова Ольга Викторовна; Отдел международного сотрудничества; Инженер по охране окружающей среды (эколог); 410234
Сотрудник 1596: Федоров Даниил Михайлович; Отдел международного сотрудничества; Агент по закупкам; 286295
Сотрудник 1597: Фомин Константин Юрьевич; Отдел международного сотрудничества; Заведующий складом; 420361
Сотрудник 1598: Харитонов Василий Максимович; Отдел международного сотрудничества; Юрисконсульт; 254183
Сотрудник 1599: Худяков Кирилл Андреевич; Отдел международного сотрудничества; Главный специалист по защите информации; 206222
Сотрудник 1600: Чернова Василиса Владимировна; Отдел международного сотрудничества; Инженер по патентной и изобретательской работе; 391839
Сотрудник 1601: Черных Тимофей Сергеевич; Отдел международного сотрудничества; Техник-лаборант; 308239
Сотрудник 1602: Чернышева Александра Дмитриевна; Отдел международного сотрудничества; Начальник производственной лаборатории (по контролю производства); 488440
Сотрудник 1603: Яковлева Вероника Артёмовна; Отдел международного сотрудничества; Начальник отдела автоматизированной системы управления производством; 431166
Сотрудник 1604: Александрова Алина Лукинична; Отдел обучения и развития персонала; Инженер по охране труда; 439820
Сотрудник 1605: Анисимова Варвара Михайловна; Отдел обучения и развития персонала; Главный диспетчер; 468177
Сотрудник 1606: Артемова Алиса Николаевна; Отдел обучения и развития персонала; Заведующий производством (шеф-повар); 283172
Сотрудник 1607: Баранова Милана Александровна; Отдел обучения и развития персонала; Аналитик; 323936
Сотрудник 1608: Беляев Владимир Александрович; Отдел обучения и развития персонала; Специалист по связям с общественностью; 487294
Сотрудник 1609: Богомолова София Тимуровна; Отдел обучения и развития персонала; Инженер по комплектации оборудования; 166199
