Сотрудник 1: Александрова София Лукинична; IT-отдел; Главный редактор; 354936
Сотрудник 781: Григорьева Анастасия Захаровна; Отдел охраны труда; Инструктор-дактилолог; 216449
Сотрудник 782: Давыдова Анастасия Богдановна; Отдел охраны труда; Начальник отдела информации; 409264
Сотрудник 783: Захарова Екатерина Германовна; Отдел охраны труда; Директор (начальник) вычислительного (информационно - вычислительного) центра; 315910
Сотрудник 784: Иванова Ульяна Матвеевна; Отдел охраны труда; Экономист по материально-техническому снабжению; 162838
Сотрудник 785: Исаев Максим Вадимович; Отдел охраны труда; Главный бухгалтер; 250444
Сотрудник 786: Исакова Ангелина Максимовна; Отдел охраны труда; Менеджер по связям с общественностью; 324499
Сотрудник 787: Козлов Вадим Михайлович; Отдел охраны труда; Экономист по договорной и претензионной работе; 261477
Сотрудник 788: Краснов Мирон Артёмович; Отдел охраны труда; Начальник лаборатории (бюро) по организации труда и управления производством; 356672
Сотрудник 789: Кузнецова Алиса Артёмовна; Отдел охраны труда; Техник по метрологии; 454507
Сотрудник 790: Кузьмина Василиса Николаевна; Отдел охраны труда; Диспетчер; 210161
Сотрудник 791: Куликова Варвара Николаевна; Отдел охраны труда; Заведующий хозяйством; 458590
Сотрудник 792: Маркова Виктория Ивановна; Отдел охраны труда; Начальник отдела маркетинга; 355193
Сотрудник 793: Меркулова Алиса Дмитриевна; Отдел охраны труда; Инженер-лаборант; 491087
Сотрудник 794: Миронов Михаил Даниилович; Отдел охраны труда; Техник - программист; 450636
Сотрудник 795: Морозов Лев Фёдорович; Отдел охраны труда; Директор котельной; 456433
Сотрудник 796: Орлов Иван Павлович; Отдел охраны труда; Главный редактор; 203029
Сотрудник 797: Петров Михаил Сергеевич; Отдел охраны труда; Заведующий камерой хранения; 324176
Сотрудник 798: Сергеева Виктория Данииловна; Отдел охраны труда; Заведующий бюро пропусков; 365873
Сотрудник 799: Трифонова Ольга Викторовна; Отдел охраны труда; Агент коммерческий; 101832
Сотрудник 800: Троицкая Ульяна Марковна; Отдел охраны труда; Инспектор по кадрам; 181108
Сотрудник 801: Троицкая Ульяна Марковна; Отдел охраны труда; Директор (начальник) учреждения (организации); 265646
Сотрудник 802: Устинова Елизавета Львовна; Отдел охраны труда; Копировщик; 272347
Сотрудник 803: Федосеева Алиса Владиславовна; Отдел охраны труда; Секретарь-стенографистка; 469890
Сотрудник 804: Яковлев Алексей Ильич; Отдел охраны труда; Инженер-лаборант; 260821
Сотрудник 805: Яковлев Даниил Никитич; Отдел охраны труда; Делопроизводитель; 228824
Сотрудник 806: Яковлева Милана Денисовна; Отдел охраны труда; Техник по стандартизации; 285968
Сотрудник 807: Абрамов Дмитрий Артёмович; Отдел патентования и лицензирования; Техник-проектировщик; 425940
Сотрудник 808: Белякова Злата Степановна; Отдел патентования и лицензирования; Главный диспетчер; 142738
Сотрудник 809: Борисов Тимур Георгиевич; Отдел патентования и лицензирования; Начальник отдела маркетинга; 454269
Сотрудник 810: Бочаров Егор Тимурович; Отдел патентования и лицензирования; Художник; 214907
Сотрудник 811: Воробьев Владислав Андреевич; Отдел патентования и лицензирования; Начальник отдела охраны труда; 439644
Сотрудник 812: Воронина Анастасия Андреевна; Отдел патентования и лицензирования; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 406284
Сотрудник 813: Глебов Платон Дмитриевич; Отдел патентования и лицензирования; Начальник цеха (участка); 200265
Сотрудник 814: Гусев Дмитрий Игоревич; Отдел патентования и лицензирования; Директор типографии; 367512
Сотрудник 815: Гусева Вера Савельевна; Отдел патентования и лицензирования; Начальник отдела по связям с инвесторами; 436254
Сотрудник 816: Давыдова Алиса Кирилловна; Отдел патентования и лицензирования; Техник-проектировщик; 277698
Сотрудник 817: Данилов Артём Всеволодович; Отдел патентования и лицензирования; Экономист; 114105
Сотрудник 818: Иванов Александр Вячеславович; Отдел патентования и лицензирования; Заведующий (начальник) планово-экономическим отделом; 177882
Сотрудник 819: Козлов Михаил Владимирович; Отдел патентования и лицензирования; Начальник отдела сбыта; 453812
Сотрудник 820: Мухин Михаил Михайлович; Отдел патентования и лицензирования; Агент рекламный; 230307
Сотрудник 821: Никитина Нина Константиновна; Отдел патентования и лицензирования; Начальник производственной лаборатории (по контролю производства); 131214
Сотрудник 822: Новиков Денис Даниилович; Отдел патентования и лицензирования; Выпускающий; 221810
Сотрудник 823: Овсянников Матвей Миронович; Отдел патентования и лицензирования; Выпускающий; 310764
Сотрудник 824: Потапова Полина Ильинична; Отдел патентования и лицензирования; Главный специалист по защите информации; 227169
Сотрудник 825: Сизова Александра Ильинична; Отдел патентования и лицензирования; Начальник лаборатории (бюро) по организации труда и управления производством; 266623
Сотрудник 826: Соловьева Кира Егоровна; Отдел патентования и лицензирования; Агент; 483803
Сотрудник 827: Тихонова Ева Владимировна; Отдел патентования и лицензирования; Инспектор фонда; 273831
Сотрудник 828: Федорова Елизавета Павловна; Отдел патентования и лицензирования; Заведующая машинописным бюро; 351546
Сотрудник 829: Худяков Кирилл Андреевич; Отдел патентования и лицензирования; Начальник отдела социального развития; 358076
Сотрудник 830: Чистяков Марк Ильич; Отдел патентования и лицензирования; Заведующий (начальник) отделом кадров; 494388
Сотрудник 831: Шубин Иван Владимирович; Отдел патентования и лицензирования; Инженер-конструктор (конструктор); 253292
Сотрудник 832: Агеева Ева Макаровна; Отдел по работе с партнёрами; Заведующий фотолабораторией; 285044
Сотрудник 833: Архипова Анастасия Александровна; Отдел по работе с партнёрами; Начальник (заведующий) мастерской; 411210
Сотрудник 834: Белов Роберт Даниилович; Отдел по работе с партнёрами; Начальник отдела охраны труда; 375820
Сотрудник 835: Бочаров Марк Владимирович; Отдел по работе с партнёрами; Инспектор фонда; 352327
Сотрудник 836: Воробьева Арина Михайловна; Отдел по работе с партнёрами; Экспедитор; 177283
Сотрудник 837: Гончарова Анастасия Макаровна; Отдел по работе с партнёрами; Брокер; 330806
Сотрудник 838: Данилов Лука Даниилович; Отдел по работе с партнёрами; Техник по инструменту; 447944
Сотрудник 839: Ерофеева Елена Ильинична; Отдел по работе с партнёрами; Статистик; 459976
Сотрудник 840: Зайцев Руслан Леонидович; Отдел по работе с партнёрами; Технический редактор; 305367
Сотрудник 841: Калинина Екатерина Романовна; Отдел по работе с партнёрами; Брокер торговый; 109767
Сотрудник 842: Котова Ирина Марковна; Отдел по работе с партнёрами; Начальник производственной лаборатории (по контролю производства); 212037
Сотрудник 843: Крылов Егор Дмитриевич; Отдел по работе с партнёрами; Начальник производственной лаборатории (по контролю производства); 358945
Сотрудник 844: Куликова Елизавета Кирилловна; Отдел по работе с партнёрами; Инженер по качеству; 370824
Сотрудник 845: Лапина Дарья Алексеевна; Отдел по работе с партнёрами; Секретарь руководителя; 426313
Сотрудник 846: Литвинов Савелий Артурович; Отдел по работе с партнёрами; Заведующий чертежно-копировальным бюро; 357828
Сотрудник 847: Литвинова Алёна Дмитриевна; Отдел по работе с партнёрами; Заведующий копировально-множительным бюро; 394658
Сотрудник 848: Лукин Дмитрий Артёмович; Отдел по работе с партнёрами; Финансовый директор (заместитель директора по финансам); 374818
Сотрудник 849: Максимов Никита Фёдорович; Отдел по работе с партнёрами; Ландшафтный архитектор; 157351
Сотрудник 850: Матвеева Анна Артёмовна; Отдел по работе с партнёрами; Художник; 341001
Сотрудник 851: Некрасова Виктория Львовна; Отдел по работе с партнёрами; Заведующий (начальник) отделом кадров; 499903
Сотрудник 852: Петров Евгений Львович; Отдел по работе с партнёрами; Главный бухгалтер; 241572
Сотрудник 853: Плотникова Виктория Павловна; Отдел по работе с партнёрами; Ландшафтный архитектор; 146929
Сотрудник 854: Родионова София Владимировна; Отдел по работе с партнёрами; Старший научный сотрудник; 152109
Сотрудник 855: Рябинин Илья Викторович; Отдел по работе с партнёрами; Главный сварщик; 181070
Сотрудник 856: Свиридова Алёна Ярославовна; Отдел по работе с партнёрами; Инспектор фонда; 122804
Сотрудник 857: Семенов Даниил Даниилович; Отдел по работе с партнёрами; Дилер; 321239
Сотрудник 858: Семина София Алексеевна; Отдел по работе с партнёрами; Начальник отдела автоматизированной системы управления производством; 483783
Сотрудник 859: Серов Иван Григорьевич; Отдел по работе с партнёрами; Начальник (руководитель) бригады (группы); 123825
Сотрудник 860: Соколова Виктория Алексеевна; Отдел по работе с партнёрами; Бухгалтер-ревизор; 195323
Сотрудник 861: Федоров Иван Тимофеевич; Отдел по работе с партнёрами; Инженер по инструменту; 148651
Сотрудник 862: Фомина Василиса Павловна; Отдел по работе с партнёрами; Экспедитор по перевозке грузов; 113892
Сотрудник 863: Чистяков Михаил Андреевич; Отдел по работе с партнёрами; Начальник исследовательской лаборатории; 127886
Сотрудник 864: Яковлев Тимур Александрович; Отдел по работе с партнёрами; Начальник отдела охраны окружающей среды; 399220
Сотрудник 865: Алексеева Мия Львовна; Отдел продаж; Переводчик синхронный; 303681
Сотрудник 866: Баженова Алиса Сергеевна; Отдел продаж; Инженер по охране труда; 108777
Сотрудник 867: Васильева Арина Петровна; Отдел продаж; Ведущий экономист; 315131
Сотрудник 868: Волков Гордей Иванович; Отдел продаж; Эксперт по оценке соответствия лифтов требованиям безопасности; 494564
Сотрудник 869: Воробьев Владислав Андреевич; Отдел продаж; Инженер по организации труда; 460609
Сотрудник 870: Воробьева Милана Игоревна; Отдел продаж; Заведующий (начальник) отделом научно-технической информации; 424165
Сотрудник 871: Воронина Анастасия Андреевна; Отдел продаж; Техник-лаборант; 261144
Сотрудник 872: Гуляева Екатерина Артёмовна; Отдел продаж; Начальник финансового отдела; 179965
Сотрудник 873: Денисов Артём Никитич; Отдел продаж; Профконсультант; 438174
Сотрудник 874: Егорова Анна Михайловна; Отдел продаж; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 326146
Сотрудник 875: Егорова Екатерина Максимовна; Отдел продаж; Инженер по подготовке кадров; 267022
Сотрудник 876: Ерофеев Кирилл Всеволодович; Отдел продаж; Финансовый директор (заместитель директора по финансам); 202163
Сотрудник 877: Зорина Валерия Артемьевна; Отдел продаж; Начальник отдела контроля качества; 452563
Сотрудник 878: Иванова Алиса Константиновна; Отдел продаж; Заведующий (начальник) отделом стандартизации; 180653
Сотрудник 879: Иванова София Маратовна; Отдел продаж; Инженер по автоматизации и механизации производственных процессов; 320323
Сотрудник 880: Ковалев Егор Александрович; Отдел продаж; Художник; 449031
Сотрудник 881: Кузнецова Вероника Тимуровна; Отдел продаж; Комендант; 387267
Сотрудник 882: Лебедева Вероника Андреевна; Отдел продаж; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 341471
Сотрудник 883: Мельникова Мирослава Данииловна; Отдел продаж; Начальник отдела автоматизированной системы управления производством; 326984
Сотрудник 884: Морозов Юрий Семёнович; Отдел продаж; Начальник юридического отдела; 272721
Сотрудник 885: Никонова Варвара Матвеевна; Отдел продаж; Переводчик; 132060
Сотрудник 886: Окулов Ярослав Владимирович; Отдел продаж; Художник-конструктор (дизайнер); 441381
Сотрудник 887: Орлова Анастасия Никитична; Отдел продаж; Экономист; 314178
Сотрудник 888: Попова Анастасия Кирилловна; Отдел продаж; Заведующий экспедицией; 144406
Сотрудник 889: Романов Даниил Андреевич; Отдел продаж; Экономист вычислительного (информационно - вычислительного) центра; 358701
Сотрудник 890: Рыжов Артём Дмитриевич; Отдел продаж; Техник по труду; 277651
Сотрудник 891: Симонова София Данииловна; Отдел продаж; Главный сварщик; 331727
Сотрудник 892: Спиридонова София Марковна; Отдел продаж; Экономист по сбыту; 337910
Сотрудник 893: Субботин Артём Дмитриевич; Отдел продаж; Начальник отдела социального развития; 109674
Сотрудник 894: Яковлев Алексей Ильич; Отдел продаж; Юрисконсульт; 126594
Сотрудник 895: Громов Матвей Артёмович; Отдел разработки; Экономист по договорной и претензионной работе; 430538
Сотрудник 896: Данилова Ксения Тимофеевна; Отдел разработки; Инженер-конструктор (конструктор); 323195
Сотрудник 897: Зайцева Анна Глебовна; Отдел разработки; Экспедитор; 172186
Сотрудник 898: Исаев Павел Русланович; Отдел разработки; Заведующий (начальник) планово-экономическим отделом; 190371
Сотрудник 899: Климова Ульяна Матвеевна; Отдел разработки; Лаборант; 249963
Сотрудник 900: Кошелев Максим Тимофеевич; Отдел разработки; Заведующий (начальник) отделом научно-технической информации; 485144
Сотрудник 901: Кузнецов Марат Евгеньевич; Отдел разработки; Таксировщик; 360177
Сотрудник 902: Новиков Арсений Даниилович; Отдел разработки; Консультант по налогам и сборам; 382075
Сотрудник 903: Овчинникова София Данииловна; Отдел разработки; Инструктор-дактилолог; 321720
Сотрудник 904: Румянцев Александр Григорьевич; Отдел разработки; Инженер по нормированию труда; 155739
Сотрудник 905: Сазонов Константин Матвеевич; Отдел разработки; Начальник гаража; 371446
Сотрудник 906: Сальникова Вера Владимировна; Отдел разработки; Инженер-энергетик (энергетик); 118413
Сотрудник 907: Серова Мия Матвеевна; Отдел разработки; Коммивояжер; 467395
Сотрудник 908: Степанов Владислав Андреевич; Отдел разработки; Калькулятор; 146847
Сотрудник 909: Федорова Мария Степановна; Отдел разработки; Техник; 276535
Сотрудник 910: Федорова Ольга Ивановна; Отдел разработки; Переводчик синхронный; 464961
Сотрудник 911: Филиппов Даниил Львович; Отдел разработки; Инженер по защите информации; 196626
Сотрудник 912: Филиппова Анастасия Георгиевна; Отдел разработки; Инспектор по контролю за исполнением поручений; 147731
Сотрудник 913: Алешин Алексей Георгиевич; Отдел сертификации; Агент по закупкам; 487043
Сотрудник 914: Белов Дмитрий Павлович; Отдел сертификации; Экономист по труду; 317868
Сотрудник 915: Борисова Анна Андреевна; Отдел сертификации; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 266704
Сотрудник 916: Воронина Анастасия Андреевна; Отдел сертификации; Техник по планированию; 342049
Сотрудник 917: Егоров Марк Миронович; Отдел сертификации; Научный сотрудник; 436014
Сотрудник 918: Жданова София Александровна; Отдел сертификации; Заведующий техническим архивом; 298405
Сотрудник 919: Иванов Артём Богданович; Отдел сертификации; Коммивояжер; 457375
Сотрудник 920: Иванов Макар Вячеславович; Отдел сертификации; Инженер-энергетик (энергетик); 129317
Сотрудник 921: Иванова Алиса Константиновна; Отдел сертификации; Хронометражист; 261401
Сотрудник 922: Комарова Валерия Евгеньевна; Отдел сертификации; Специалист по связям с общественностью; 498317
Сотрудник 923: Лебедев Степан Матвеевич; Отдел сертификации; Хронометражист; 360409
Сотрудник 924: Литвинова Алёна Дмитриевна; Отдел сертификации; Инкассатор; 283919
Сотрудник 925: Литвинова Алёна Дмитриевна; Отдел сертификации; Нарядчик; 370962
Сотрудник 926: Макарова Яна Данииловна; Отдел сертификации; Научный сотрудник; 466115
Сотрудник 927: Моисеев Тимофей Маркович; Отдел сертификации; Машинистка; 193861
Сотрудник 928: Моисеева Ева Артёмовна; Отдел сертификации; Специалист по оценке соответствия лифтов требованиям безопасности; 398138
Сотрудник 929: Назарова Олеся Львовна; Отдел сертификации; Переводчик-дактилолог; 384637
Сотрудник 930: Петров Сергей Сергеевич; Отдел сертификации; Стенографистка; 280950
Сотрудник 931: Попова Анастасия Кирилловна; Отдел сертификации; Заведующий чертежно-копировальным бюро; 370237
Сотрудник 932: Седов Матвей Григорьевич; Отдел сертификации; Начальник лаборатории (бюро) по организации труда и управления производством; 127625
Сотрудник 933: Тихомиров Иван Тимофеевич; Отдел сертификации; Экономист; 287980
Сотрудник 934: Ткачева Вероника Маратовна; Отдел сертификации; Начальник лаборатории (бюро) технико - экономических исследований; 246197
Сотрудник 935: Федоров Даниил Михайлович; Отдел сертификации; Агент по снабжению; 275108
Сотрудник 936: Филатова Кира Владиславовна; Отдел сертификации; Финансовый директор (заместитель директора по финансам); 135386
Сотрудник 937: Черкасов Дмитрий Михайлович; Отдел сертификации; Менеджер по рекламе; 319062
Сотрудник 938: Шевелев Илья Михайлович; Отдел сертификации; Инженер по патентной и изобретательской работе; 193164
Сотрудник 939: Шевелев Тимофей Саввич; Отдел сертификации; Директор гостиницы; 206712
Сотрудник 940: Александрова Елизавета Артёмовна; Отдел снабжения; Заведующий копировально-множительным бюро; 243241
Сотрудник 941: Андреев Лев Платонович; Отдел снабжения; Заведующий чертежно-копировальным бюро; 209082
Сотрудник 942: Безрукова Яна Максимовна; Отдел снабжения; Техник вычислительного (информационно-вычислительного) центра; 238542
Сотрудник 943: Беляев Тимофей Максимович; Отдел снабжения; Начальник центральной заводской лаборатории; 108501
Сотрудник 944: Бессонова Зоя Максимовна; Отдел снабжения; Ученый секретарь; 380921
Сотрудник 945: Васильев Артём Николаевич; Отдел снабжения; Техник по инструменту; 201049
Сотрудник 946: Воробьева Арина Михайловна; Отдел снабжения; Коммивояжер; 339826
Сотрудник 947: Гусева Вера Савельевна; Отдел снабжения; Инженер по подготовке кадров; 135591
Сотрудник 948: Денисова Дарья Ярославовна; Отдел снабжения; Заведующий чертежно-копировальным бюро; 227432
Сотрудник 949: Егоров Марк Миронович; Отдел снабжения; Техник вычислительного (информационно-вычислительного) центра; 389317
Сотрудник 950: Егоров Матвей Матвеевич; Отдел снабжения; Инженер по нормированию труда; 205320
Сотрудник 951: Егорова Екатерина Максимовна; Отдел снабжения; Эксперт по промышленной безопасности подъемных сооружений; 354663
Сотрудник 952: Ермакова Ева Степановна; Отдел снабжения; Начальник отдела охраны окружающей среды; 226075
Сотрудник 953: Ильин Серафим Леонидович; Отдел снабжения; Инженер по охране труда; 148503
Сотрудник 954: Казакова Александра Михайловна; Отдел снабжения; Инспектор по кадрам; 199628
Сотрудник 955: Кожевников Иван Тимофеевич; Отдел снабжения; Младший научный сотрудник; 392437
Сотрудник 956: Кондратьев Кирилл Егорович; Отдел снабжения; Товаровед; 174304
Сотрудник 957: Кузнецова Татьяна Артемьевна; Отдел снабжения; Художник; 487959
Сотрудник 958: Мельникова Полина Данииловна; Отдел снабжения; Мастер участка; 178351
Сотрудник 959: Никитин Марк Игоревич; Отдел снабжения; Экономист по финансовой работе; 498032
Сотрудник 960: Руднева София Кирилловна; Отдел снабжения; Менеджер по персоналу; 473259
Сотрудник 961: Савельев Владимир Максимович; Отдел снабжения; Заведующий общежитием; 172520
Сотрудник 962: Сомова Ксения Никитична; Отдел снабжения; Начальник технического отдела; 475690
Сотрудник 963: Сорокин Алексей Артёмович; Отдел снабжения; Кодификатор; 326455
Сотрудник 964: Тимофеева Александра Дмитриевна; Отдел снабжения; Аудитор; 126955
Сотрудник 965: Титов Марат Андреевич; Отдел снабжения; Хронометражист; 212930
Сотрудник 966: Троицкая Ульяна Марковна; Отдел снабжения; Начальник хозяйственного отдела; 370825
Сотрудник 967: Чернышева Анастасия Михайловна; Отдел снабжения; Аналитик; 373076
Сотрудник 968: Шубин Иван Владимирович; Отдел снабжения; Руководитель подразделения; 384120
Сотрудник 969: Агеева Анастасия Семёновна; Отдел социального обеспечения; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 439036
Сотрудник 970: Алешин Алексей Георгиевич; Отдел социального обеспечения; Главный конструктор; 175957
Сотрудник 971: Артемова Алиса Николаевна; Отдел социального обеспечения; Директор котельной; 193855
Сотрудник 972: Белов Пётр Алексеевич; Отдел социального обеспечения; Мастер контрольный (участка, цеха); 394381
Сотрудник 973: Винокуров Иван Васильевич; Отдел социального обеспечения; Заведующий складом; 238602
Сотрудник 974: Волков Алексей Арсеньевич; Отдел социального обеспечения; Заведующий (начальник) планово-экономическим отделом; 147883
Сотрудник 975: Воробьева Василиса Артёмовна; Отдел социального обеспечения; Инженер по надзору за строительством; 428547
Сотрудник 976: Герасимова Кира Ярославовна; Отдел социального обеспечения; Старший научный сотрудник; 336394
Сотрудник 977: Денисова Елизавета Романовна; Отдел социального обеспечения; Инженер; 471980
Сотрудник 978: Егоров Марк Миронович; Отдел социального обеспечения; Выпускающий; 336216
Сотрудник 979: Жаров Мирон Романович; Отдел социального обеспечения; Заведующий жилым корпусом пансионата (гостиницы); 481577
Сотрудник 980: Зыков Григорий Тимурович; Отдел социального обеспечения; Мастер участка; 412168
Сотрудник 981: Карпов Артём Игоревич; Отдел социального обеспечения; Инженер по охране окружающей среды (эколог); 455118
Сотрудник 982: Кочетова Евгения Константиновна; Отдел социального обеспечения; Заведующий (начальник) отделом кадров; 474980
Сотрудник 983: Крылов Владимир Константинович; Отдел социального обеспечения; Заведующий техническим архивом; 140173
Сотрудник 984: Макарова Александра Николаевна; Отдел социального обеспечения; Руководитель группы по инвентаризации строений и сооружений; 496325
Сотрудник 985: Мальцева Кристина Викторовна; Отдел социального обеспечения; Чертежник-конструктор; 187205
Сотрудник 986: Некрасова Виктория Львовна; Отдел социального обеспечения; Инспектор по кадрам; 326290
Сотрудник 987: Никитина Мирослава Михайловна; Отдел социального обеспечения; Экономист по договорной и претензионной работе; 436162
Сотрудник 988: Николаев Александр Даниилович; Отдел социального обеспечения; Заведующий конструкторским отделом; 226560
Сотрудник 989: Попова Светлана Александровна; Отдел социального обеспечения; Главный инженер; 336000
Сотрудник 990: Рыжов Егор Владимирович; Отдел социального обеспечения; Заведующий производством (шеф-повар); 289266
Сотрудник 991: Савельева Ольга Юрьевна; Отдел социального обеспечения; Агент по снабжению; 108110
Сотрудник 992: Семенова София Ильинична; Отдел социального обеспечения; Техник по инвентаризации строений и сооружений; 499791
Сотрудник 993: Смирнов Александр Глебович; Отдел социального обеспечения; Техник по инструменту; 416131
Сотрудник 994: Смирнова Александра Артёмовна; Отдел социального обеспечения; Ученый секретарь; 211149
Сотрудник 995: Тарасов Арсений Тимофеевич; Отдел социального обеспечения; Агент рекламный; 299856
Сотрудник 996: Фомин Матвей Дмитриевич; Отдел социального обеспечения; Эксперт дорожного хозяйства; 199022
Сотрудник 997: Черных Тимофей Сергеевич; Отдел социального обеспечения; Инженер по инструменту; 465192
Сотрудник 998: Акимов Ярослав Владиславович; Отдел стратегического планирования; Эксперт по оценке соответствия лифтов требованиям безопасности; 109962
Сотрудник 999: Алешина Владислава Дмитриевна; Отдел стратегического планирования; Заведующий фотолабораторией; 280358
Сотрудник 1000: Андреев Платон Андреевич; Отдел стратегического планирования; Директор (начальник) вычислительного (информационно - вычислительного) центра; 170484
Сотрудник 1001: Андреева Валерия Никитична; Отдел стратегического планирования; Инженер-лаборант; 435682
Сотрудник 1002: Архипова Анастасия Александровна; Отдел стратегического планирования; Техник-конструктор; 236416
Сотрудник 1003: Борисова Полина Артёмовна; Отдел стратегического планирования; Аудитор; 475563
Сотрудник 1004: Власов Виктор Иванович; Отдел стратегического планирования; Специалист по оценке соответствия лифтов требованиям безопасности; 401054
Сотрудник 1005: Волков Артур Даниилович; Отдел стратегического планирования; Агент; 302562
Сотрудник 1006: Голованов Григорий Платонович; Отдел стратегического планирования; Аудитор; 391804
Сотрудник 1007: Грачев Даниил Матвеевич; Отдел стратегического планирования; Заведующий экспедицией; 419773
Сотрудник 1008: Грачев Марк Григорьевич; Отдел стратегического планирования; Заведующий фотолабораторией; 105429
Сотрудник 1009: Громов Даниил Матвеевич; Отдел стратегического планирования; Начальник отдела информации; 262371
Сотрудник 1010: Егоров Сергей Ильич; Отдел стратегического планирования; Инженер по стандартизации; 338972
Сотрудник 1011: Елисеева Евгения Артёмовна; Отдел стратегического планирования; Заведующий копировально-множительным бюро; 100630
Сотрудник 1012: Жуков Владимир Максимович; Отдел стратегического планирования; Ландшафтный архитектор; 212345
Сотрудник 1013: Золотова Кристина Артёмовна; Отдел стратегического планирования; Ведущий инженер; 192986
Сотрудник 1014: Иванова Варвара Михайловна; Отдел стратегического планирования; Инспектор по контролю за исполнением поручений; 491996
Сотрудник 1015: Калачева Арина Владиславовна; Отдел стратегического планирования; Специалист по оценке соответствия лифтов требованиям безопасности; 439552
Сотрудник 1016: Калашников Владислав Егорович; Отдел стратегического планирования; Начальник инструментального отдела; 491649
Сотрудник 1017: Леонов Егор Егорович; Отдел стратегического планирования; Заведующий аспирантурой; 497217
Сотрудник 1018: Леонтьев Сергей Георгиевич; Отдел стратегического планирования; Выпускающий; 315747
Сотрудник 1019: Максимова Мия Андреевна; Отдел стратегического планирования; Корпоративный секретарь акционерного общества; 494231
Сотрудник 1020: Мальцева Кристина Викторовна; Отдел стратегического планирования; Начальник отдела подготовки кадров; 320387
Сотрудник 1021: Мельникова Полина Данииловна; Отдел стратегического планирования; Художник-конструктор (дизайнер); 291795
Сотрудник 1022: Пономарева Мария Максимовна; Отдел стратегического планирования; Начальник отдела комплектации оборудования; 337366
Сотрудник 1023: Попов Алексей Даниилович; Отдел стратегического планирования; Заведующий (начальник) отделом стандартизации; 163696
