Сотрудник 1: Акимов Ярослав Владиславович; IT-отдел; Агент по снабжению; 297256
Сотрудник 969: Позднякова Олеся Всеволодовна; Отдел патентования и лицензирования; Инспектор по кадрам; 282838
Сотрудник 970: Пономарева София Алексеевна; Отдел патентования и лицензирования; Начальник автоколонны; 358227
Сотрудник 971: Черныха Анастасия Максимовна; Отдел патентования и лицензирования; Инженер по подготовке производства; 338830
Сотрудник 972: Алексеев Михаил Робертович; Отдел по работе с партнёрами; Дежурный бюро пропусков; 285028
Сотрудник 973: Басова Валерия Львовна; Отдел по работе с партнёрами; Мастер участка; 221916
Сотрудник 974: Белов Дмитрий Павлович; Отдел по работе с партнёрами; Начальник юридического отдела; 360625
Сотрудник 975: Головина Таисия Александровна; Отдел по работе с партнёрами; Заведующий отделом (бюро) оформления проектных материалов; 330800
Сотрудник 976: Грачев Иван Семёнович; Отдел по работе с партнёрами; Техник вычислительного (информационно-вычислительного) центра; 391397
Сотрудник 977: Данилова Ксения Тимофеевна; Отдел по работе с партнёрами; Товаровед; 385043
Сотрудник 978: Ефимов Арсений Ильич; Отдел по работе с партнёрами; Калькулятор; 195953
Сотрудник 979: Жуков Иван Константинович; Отдел по работе с партнёрами; Художник; 134702
Сотрудник 980: Карасева Виктория Данииловна; Отдел по работе с партнёрами; Старший научный сотрудник; 135736
Сотрудник 981: Касьянова Екатерина Адамовна; Отдел по работе с партнёрами; Начальник центральной заводской лаборатории; 273404
Сотрудник 982: Козлова София Семёновна; Отдел по работе с партнёрами; Агент коммерческий; 458777
Сотрудник 983: Колесова София Александровна; Отдел по работе с партнёрами; Инженер по ремонту; 213399
Сотрудник 984: Комаров Максим Серафимович; Отдел по работе с партнёрами; Техник по планированию; 342302
Сотрудник 985: Краснов Мирон Артёмович; Отдел по работе с партнёрами; Технический редактор; 169551
Сотрудник 986: Кузнецов Сергей Ильич; Отдел по работе с партнёрами; Специалист по промышленной безопасности подъемных сооружений; 380007
Сотрудник 987: Кузнецова Алиса Артёмовна; Отдел по работе с партнёрами; Делопроизводитель; 426143
Сотрудник 988: Кузьмин Дмитрий Александрович; Отдел по работе с партнёрами; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 490620
Сотрудник 989: Кузьмин Лев Андреевич; Отдел по работе с партнёрами; Экономист по материально-техническому снабжению; 255764
Сотрудник 990: Матвеева Полина Артёмовна; Отдел по работе с партнёрами; Брокер; 244084
Сотрудник 991: Миронов Арсений Львович; Отдел по работе с партнёрами; Художник; 321875
Сотрудник 992: Новиков Арсений Даниилович; Отдел по работе с партнёрами; Главный сварщик; 387545
Сотрудник 993: Овсянникова Анастасия Михайловна; Отдел по работе с партнёрами; Главный конструктор проекта; 148287
Сотрудник 994: Петров Глеб Ярославович; Отдел по работе с партнёрами; Инженер по автоматизированным системам управления производством; 485486
Сотрудник 995: Петрова Варвара Егоровна; Отдел по работе с партнёрами; Инженер; 461756
Сотрудник 996: Сахарова Ника Данииловна; Отдел по работе с партнёрами; Заведующий канцелярией; 164882
Сотрудник 997: Седов Тихон Матвеевич; Отдел по работе с партнёрами; Руководитель подразделения; 280406
Сотрудник 998: Семина София Алексеевна; Отдел по работе с партнёрами; Инженер-энергетик (энергетик); 114662
Сотрудник 999: Сизов Даниил Даниилович; Отдел по работе с партнёрами; Инкассатор; 141399
Сотрудник 1000: Сорокин Алексей Артёмович; Отдел по работе с партнёрами; Переводчик синхронный; 254958
Сотрудник 1001: Сычев Александр Гордеевич; Отдел по работе с партнёрами; Статистик; 236780
Сотрудник 1002: Филиппова Анастасия Георгиевна; Отдел по работе с партнёрами; Техник; 334226
Сотрудник 1003: Чистяков Михаил Андреевич; Отдел по работе с партнёрами; Калькулятор; 132549
Сотрудник 1004: Чистяков Михаил Андреевич; Отдел по работе с партнёрами; Инженер-лаборант; 373951
Сотрудник 1005: Алексеева Злата Максимовна; Отдел продаж; Начальник производственной лаборатории (по контролю производства); 383592
Сотрудник 1006: Андреев Михаил Филиппович; Отдел продаж; Эксперт по промышленной безопасности подъемных сооружений; 464786
Сотрудник 1007: Артемова Елена Львовна; Отдел продаж; Переводчик-дактилолог; 444738
Сотрудник 1008: Боброва Александра Семёновна; Отдел продаж; Копировщик; 216764
Сотрудник 1009: Васильева Алиса Тимофеевна; Отдел продаж; Диспетчер; 464991
Сотрудник 1010: Воробьева Арина Михайловна; Отдел продаж; Диспетчер; 342801
Сотрудник 1011: Воробьева Милана Игоревна; Отдел продаж; Инженер по инвентаризации строений и сооружений; 147461
Сотрудник 1012: Воронин Фёдор Павлович; Отдел продаж; Техник по метрологии; 419207
Сотрудник 1013: Гришин Роман Маркович; Отдел продаж; Корректор; 223377
Сотрудник 1014: Гуляев Дмитрий Константинович; Отдел продаж; Начальник отдела комплектации оборудования; 125187
Сотрудник 1015: Ершов Даниил Алексеевич; Отдел продаж; Лаборант; 376750
Сотрудник 1016: Жуков Владимир Максимович; Отдел продаж; Старший научный сотрудник; 215799
Сотрудник 1017: Журавлев Пётр Егорович; Отдел продаж; Начальник отдела социального развития; 273687
Сотрудник 1018: Захаров Александр Ильич; Отдел продаж; Директор типографии; 497186
Сотрудник 1019: Зорина Валерия Артемьевна; Отдел продаж; Лаборант; 492998
Сотрудник 1020: Иванов Александр Вячеславович; Отдел продаж; Начальник отдела информации; 320028
Сотрудник 1021: Иванов Александр Михайлович; Отдел продаж; Инкассатор; 430529
Сотрудник 1022: Козлов Максим Ярославович; Отдел продаж; Менеджер по персоналу; 263666
Сотрудник 1023: Коновалов Кирилл Сергеевич; Отдел продаж; Чертежник; 248436
Сотрудник 1024: Кононова Таисия Никитична; Отдел продаж; Директор (начальник) учреждения (организации); 421983
Сотрудник 1025: Кузнецов Даниил Артёмович; Отдел продаж; Агент по снабжению; 318753
Сотрудник 1026: Кузьмин Арсений Григорьевич; Отдел продаж; Секретарь - машинистка; 328720
Сотрудник 1027: Кулаков Тихон Кириллович; Отдел продаж; Начальник автоколонны; 189329
Сотрудник 1028: Лукьянов Максим Даниилович; Отдел продаж; Главный бухгалтер; 185214
Сотрудник 1029: Матвеева Анастасия Захаровна; Отдел продаж; Заведующий научно-технической библиотекой; 113873
Сотрудник 1030: Мельников Илья Максимович; Отдел продаж; Начальник производственного отдела; 168072
Сотрудник 1031: Михайлова Ева Филиповна; Отдел продаж; Специалист по кадрам; 125698
Сотрудник 1032: Нефедова Маргарита Александровна; Отдел продаж; Копировщик; 322333
Сотрудник 1033: Никитина Нина Константиновна; Отдел продаж; Начальник отдела маркетинга; 485794
Сотрудник 1034: Орлов Даниил Мирославович; Отдел продаж; Специалист по промышленной безопасности подъемных сооружений; 262676
Сотрудник 1035: Орлова Анастасия Ильинична; Отдел продаж; Секретарь незрячего специалиста; 284855
Сотрудник 1036: Петров Максим Дмитриевич; Отдел продаж; Секретарь руководителя; 289670
Сотрудник 1037: Поляков Алексей Львович; Отдел продаж; Диспетчер; 267761
Сотрудник 1038: Семенова София Ильинична; Отдел продаж; Крупье; 207126
Сотрудник 1039: Соколова Виктория Алексеевна; Отдел продаж; Эксперт; 239962
Сотрудник 1040: Степанова Ольга Платоновна; Отдел продаж; Машинистка; 436326
Сотрудник 1041: Суслова Нина Сергеевна; Отдел продаж; Специалист по защите информации; 460917
Сотрудник 1042: Терентьев Дмитрий Вячеславович; Отдел продаж; Начальник отдела маркетинга; 221345
Сотрудник 1043: Титов Марат Андреевич; Отдел продаж; Научный сотрудник; 445252
Сотрудник 1044: Харитонова Валерия Романовна; Отдел продаж; Заведующий складом; 406572
Сотрудник 1045: Хромов Георгий Михайлович; Отдел продаж; Главный редактор; 120321
Сотрудник 1046: Хромова Мария Александровна; Отдел продаж; Администратор; 422468
Сотрудник 1047: Чернышева Юлия Вадимовна; Отдел продаж; Менеджер по персоналу; 472510
Сотрудник 1048: Шубин Иван Владимирович; Отдел продаж; Заведующий (начальник) отделом стандартизации; 193191
Сотрудник 1049: Шубина Василиса Денисовна; Отдел продаж; Стенографистка; 368156
Сотрудник 1050: Яковлева Вероника Артёмовна; Отдел продаж; Инженер; 258030
Сотрудник 1051: Алексеева София Марковна; Отдел разработки; Секретарь руководителя; 112683
Сотрудник 1052: Андреев Платон Андреевич; Отдел разработки; Менеджер по персоналу; 179301
Сотрудник 1053: Безрукова Яна Максимовна; Отдел разработки; Управляющий отделением (фермой, сельскохозяйственным участком); 397022
Сотрудник 1054: Белякова Елизавета Максимовна; Отдел разработки; Оператор диспетчерской службы; 317386
Сотрудник 1055: Васильев Кирилл Вадимович; Отдел разработки; Ведущий инженер; 192264
Сотрудник 1056: Воронцов Георгий Андреевич; Отдел разработки; Заведующий фотолабораторией; 499282
Сотрудник 1057: Гончарова Анастасия Макаровна; Отдел разработки; Начальник юридического отдела; 282317
Сотрудник 1058: Горюнова Екатерина Никитична; Отдел разработки; Математик; 437564
Сотрудник 1059: Григорьева Анастасия Захаровна; Отдел разработки; Директор (начальник) учреждения (организации); 413928
Сотрудник 1060: Гришин Роман Маркович; Отдел разработки; Художник-конструктор (дизайнер); 407598
Сотрудник 1061: Дегтярев Макар Даниилович; Отдел разработки; Инженер по организации труда; 215178
Сотрудник 1062: Долгов Фёдор Александрович; Отдел разработки; Начальник производственной лаборатории (по контролю производства); 321111
Сотрудник 1063: Долгов Фёдор Александрович; Отдел разработки; Начальник ремонтного цеха; 323848
Сотрудник 1064: Ермилов Андрей Гордеевич; Отдел разработки; Инженер-проектировщик; 381680
Сотрудник 1065: Ерофеева Елена Ильинична; Отдел разработки; Заместитель директора по связям с общественностью; 398788
Сотрудник 1066: Ильин Серафим Леонидович; Отдел разработки; Главный редактор; 126778
Сотрудник 1067: Ильин Серафим Леонидович; Отдел разработки; Выпускающий; 203380
Сотрудник 1068: Климова Ульяна Матвеевна; Отдел разработки; Физиолог; 248552
Сотрудник 1069: Коновалов Демид Савельевич; Отдел разработки; Инспектор по контролю за исполнением поручений; 201433
Сотрудник 1070: Кочетков Лев Павлович; Отдел разработки; Заместитель директора по связям с общественностью; 132069
Сотрудник 1071: Кузин Роман Артёмович; Отдел разработки; Старший научный сотрудник; 409832
Сотрудник 1072: Кузнецов Тимофей Егорович; Отдел разработки; Специалист по оценке соответствия лифтов требованиям безопасности; 474842
Сотрудник 1073: Лебедев Александр Георгиевич; Отдел разработки; Начальник отдела по связям с общественностью; 348770
Сотрудник 1074: Лебедев Степан Матвеевич; Отдел разработки; Инженер-лаборант; 240964
Сотрудник 1075: Левин Илья Степанович; Отдел разработки; Заведующий хозяйством; 419120
Сотрудник 1076: Михеев Вячеслав Егорович; Отдел разработки; Начальник отдела социального развития; 342170
Сотрудник 1077: Морозова Мария Романовна; Отдел разработки; Стенографистка; 316794
Сотрудник 1078: Рудакова София Степановна; Отдел разработки; Агент; 378788
Сотрудник 1079: Сальникова Вера Владимировна; Отдел разработки; Менеджер по персоналу; 206466
Сотрудник 1080: Седов Матвей Григорьевич; Отдел разработки; Машинистка; 357596
Сотрудник 1081: Седов Тихон Матвеевич; Отдел разработки; Начальник отдела подготовки кадров; 477745
Сотрудник 1082: Семенов Даниил Даниилович; Отдел разработки; Начальник лаборатории (бюро) социологии труда; 238587
Сотрудник 1083: Сотников Артём Иванович; Отдел разработки; Начальник отдела автоматизации и механизации производственных процессов; 298572
Сотрудник 1084: Судакова Маргарита Савельевна; Отдел разработки; Заведующий жилым корпусом пансионата (гостиницы); 354892
Сотрудник 1085: Цветкова Вероника Львовна; Отдел разработки; Физиолог; 440182
Сотрудник 1086: Андреев Лев Платонович; Отдел сертификации; Начальник нормативно-исследовательской лаборатории по труду; 120110
Сотрудник 1087: Анисимов Арсений Дмитриевич; Отдел сертификации; Начальник отдела патентной и изобретательской работы; 134851
Сотрудник 1088: Беляев Владимир Александрович; Отдел сертификации; Инженер по инструменту; 400971
Сотрудник 1089: Бочаров Марк Владимирович; Отдел сертификации; Инженер по автоматизации и механизации производственных процессов; 156469
Сотрудник 1090: Власов Виктор Иванович; Отдел сертификации; Редактор; 382338
Сотрудник 1091: Власов Илья Васильевич; Отдел сертификации; Инженер по организации управления производством; 300479
Сотрудник 1092: Григорьева Ирина Владимировна; Отдел сертификации; Начальник отдела патентной и изобретательской работы; 283764
Сотрудник 1093: Давыдов Илья Константинович; Отдел сертификации; Нарядчик; 383847
Сотрудник 1094: Ефимов Арсений Ильич; Отдел сертификации; Аналитик; 345707
Сотрудник 1095: Иванова Алиса Константиновна; Отдел сертификации; Заведующий аспирантурой; 480315
Сотрудник 1096: Иванова София Маратовна; Отдел сертификации; Экономист; 205900
Сотрудник 1097: Киселева Валерия Евгеньевна; Отдел сертификации; Начальник (заведующий) мастерской; 369575
Сотрудник 1098: Лебедев Дмитрий Вячеславович; Отдел сертификации; Инженер по организации труда; 105085
Сотрудник 1099: Левин Илья Степанович; Отдел сертификации; Чертежник-конструктор; 466352
Сотрудник 1100: Макарова Анастасия Михайловна; Отдел сертификации; Начальник технического отдела; 411767
Сотрудник 1101: Макеева Ева Данииловна; Отдел сертификации; Инженер по метрологии; 480133
Сотрудник 1102: Мухин Михаил Михайлович; Отдел сертификации; Главный метролог; 146783
Сотрудник 1103: Нестерова Полина Марковна; Отдел сертификации; Агент по снабжению; 224639
Сотрудник 1104: Никифоров Богдан Петрович; Отдел сертификации; Учетчик; 402460
Сотрудник 1105: Никонова Варвара Матвеевна; Отдел сертификации; Инспектор по кадрам; 236098
Сотрудник 1106: Окулов Ярослав Владимирович; Отдел сертификации; Начальник нормативно-исследовательской лаборатории по труду; 225962
Сотрудник 1107: Романов Константин Семёнович; Отдел сертификации; Финансовый директор (заместитель директора по финансам); 243095
Сотрудник 1108: Савельев Владимир Максимович; Отдел сертификации; Главный ландшафтный архитектор проекта; 163609
Сотрудник 1109: Софронова Марина Фёдоровна; Отдел сертификации; Лаборант; 408999
Сотрудник 1110: Субботина Алиса Михайловна; Отдел сертификации; Ведущий конструктор; 278782
Сотрудник 1111: Суркова Алиса Денисовна; Отдел сертификации; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 258321
Сотрудник 1112: Федосеева Алиса Владиславовна; Отдел сертификации; Инспектор по кадрам; 228921
Сотрудник 1113: Федосеева Алиса Владиславовна; Отдел сертификации; Агент по снабжению; 351771
Сотрудник 1114: Чернышев Тимофей Денисович; Отдел сертификации; Техник; 405602
Сотрудник 1115: Шапошников Тимур Артёмович; Отдел сертификации; Начальник отдела (лаборатории, сектора) по защите информации; 462785
Сотрудник 1116: Шувалов Иван Александрович; Отдел сертификации; Начальник нормативно-исследовательской лаборатории по труду; 287723
Сотрудник 1117: Алешин Алексей Георгиевич; Отдел снабжения; Технический редактор; 283772
Сотрудник 1118: Белов Иван Максимович; Отдел снабжения; Методист по физической культуре; 475467
Сотрудник 1119: Беляев Даниил Ярославович; Отдел снабжения; Заведующий хозяйством; 147445
Сотрудник 1120: Герасимов Тимур Кириллович; Отдел снабжения; Экспедитор; 199635
Сотрудник 1121: Герасимов Тимур Кириллович; Отдел снабжения; Ведущий инженер; 453374
Сотрудник 1122: Грачев Даниил Матвеевич; Отдел снабжения; Кассир; 387043
Сотрудник 1123: Григорьев Александр Артёмович; Отдел снабжения; Выпускающий; 111174
Сотрудник 1124: Григорьева Вероника Ивановна; Отдел снабжения; Администратор; 263522
Сотрудник 1125: Данилов Артём Всеволодович; Отдел снабжения; Переводчик; 361517
Сотрудник 1126: Зорина Валерия Артемьевна; Отдел снабжения; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 485418
Сотрудник 1127: Зыкова Милена Матвеевна; Отдел снабжения; Учетчик; 197101
Сотрудник 1128: Калашников Пётр Михайлович; Отдел снабжения; Начальник лаборатории (бюро) технико - экономических исследований; 226923
Сотрудник 1129: Климова Ульяна Матвеевна; Отдел снабжения; Начальник отдела патентной и изобретательской работы; 206988
Сотрудник 1130: Кузьмин Арсений Григорьевич; Отдел снабжения; Чертежник; 229501
Сотрудник 1131: Макарова София Романовна; Отдел снабжения; Мастер участка; 224118
Сотрудник 1132: Михайлова Валерия Кирилловна; Отдел снабжения; Инженер по охране труда; 280794
Сотрудник 1133: Осипова Арина Михайловна; Отдел снабжения; Агент по продаже недвижимости; 444848
Сотрудник 1134: Панкратова Юлия Егоровна; Отдел снабжения; Начальник лаборатории (бюро) технико - экономических исследований; 422801
Сотрудник 1135: Панов Михаил Львович; Отдел снабжения; Техник; 234241
Сотрудник 1136: Петров Глеб Ярославович; Отдел снабжения; Директор (начальник) учреждения (организации); 330420
Сотрудник 1137: Петров Даниил Александрович; Отдел снабжения; Инженер по автоматизированным системам управления производством; 499891
Сотрудник 1138: Романов Константин Семёнович; Отдел снабжения; Эксперт дорожного хозяйства; 135557
Сотрудник 1139: Сальникова Анна Максимовна; Отдел снабжения; Инженер по наладке и испытаниям; 107330
Сотрудник 1140: Сахарова Мила Ивановна; Отдел снабжения; Заведующий архивом; 346732
Сотрудник 1141: Смирнов Дмитрий Ильич; Отдел снабжения; Начальник отдела охраны труда; 393202
Сотрудник 1142: Смирнов Дмитрий Ильич; Отдел снабжения; Инженер по подготовке кадров; 455485
Сотрудник 1143: Суркова Алиса Денисовна; Отдел снабжения; Начальник цеха опытного производства; 244392
Сотрудник 1144: Сычева Кристина Романовна; Отдел снабжения; Секретарь незрячего специалиста; 105486
Сотрудник 1145: Тихомиров Иван Тимофеевич; Отдел снабжения; Ученый секретарь; 397211
Сотрудник 1146: Филиппова Анастасия Георгиевна; Отдел снабжения; Инженер-технолог (технолог); 176901
Сотрудник 1147: Харитонов Василий Максимович; Отдел снабжения; Заведующий общежитием; 174358
Сотрудник 1148: Чернышева Мария Данииловна; Отдел снабжения; Оператор по диспетчерскому обслуживанию лифтов; 206989
Сотрудник 1149: Шевелева Арина Дмитриевна; Отдел снабжения; Агент страховой; 258839
Сотрудник 1150: Яковлев Тимур Александрович; Отдел снабжения; Социолог; 206094
Сотрудник 1151: Абрамова Мия Николаевна; Отдел социального обеспечения; Инженер-программист (программист); 193933
Сотрудник 1152: Агеева Ева Макаровна; Отдел социального обеспечения; Заведующий (начальник) отделом стандартизации; 121816
Сотрудник 1153: Баженова Алиса Сергеевна; Отдел социального обеспечения; Инженер-конструктор (конструктор); 332661
Сотрудник 1154: Балашова Елизавета Александровна; Отдел социального обеспечения; Младший редактор; 183267
Сотрудник 1155: Боброва Александра Семёновна; Отдел социального обеспечения; Экономист по планированию; 419092
Сотрудник 1156: Быкова Олеся Никитична; Отдел социального обеспечения; Начальник гаража; 307179
Сотрудник 1157: Васильев Николай Матвеевич; Отдел социального обеспечения; Научный редактор; 416760
Сотрудник 1158: Власов Илья Васильевич; Отдел социального обеспечения; Начальник технического отдела; 148948
Сотрудник 1159: Власов Илья Васильевич; Отдел социального обеспечения; Младший редактор; 398697
Сотрудник 1160: Воронина Анастасия Андреевна; Отдел социального обеспечения; Художник; 189463
Сотрудник 1161: Золотов Егор Михайлович; Отдел социального обеспечения; Лаборант; 278254
Сотрудник 1162: Зотова Кира Ярославовна; Отдел социального обеспечения; Специалист по оценке соответствия лифтов требованиям безопасности; 293908
Сотрудник 1163: Иванова Арина Кирилловна; Отдел социального обеспечения; Ведущий инженер; 312719
Сотрудник 1164: Ковалев Егор Александрович; Отдел социального обеспечения; Оценщик; 448582
Сотрудник 1165: Кожевников Иван Тимофеевич; Отдел социального обеспечения; Ассистент инспектора фонда; 360128
Сотрудник 1166: Козлова Елизавета Фёдоровна; Отдел социального обеспечения; Нарядчик; 139490
Сотрудник 1167: Кузнецов Роман Артемьевич; Отдел социального обеспечения; Хронометражист; 463358
Сотрудник 1168: Лаврентьева Милана Андреевна; Отдел социального обеспечения; Менеджер по рекламе; 375774
Сотрудник 1169: Лаптев Платон Маркович; Отдел социального обеспечения; Инженер по организации труда; 475662
Сотрудник 1170: Леонов Лев Даниилович; Отдел социального обеспечения; Начальник цеха опытного производства; 458709
Сотрудник 1171: Прохорова Варвара Степановна; Отдел социального обеспечения; Главный сварщик; 131136
Сотрудник 1172: Седов Тихон Матвеевич; Отдел социального обеспечения; Инженер-энергетик (энергетик); 432772
Сотрудник 1173: Сидорова Варвара Алексеевна; Отдел социального обеспечения; Документовед; 450495
Сотрудник 1174: Сомова Таисия Михайловна; Отдел социального обеспечения; Техник; 264420
Сотрудник 1175: Федорова Ольга Ивановна; Отдел социального обеспечения; Дилер; 324424
Сотрудник 1176: Харитонов Денис Владимирович; Отдел социального обеспечения; Главный энергетик; 199060
Сотрудник 1177: Чистяков Михаил Андреевич; Отдел социального обеспечения; Инженер; 363877
Сотрудник 1178: Александрова Алина Лукинична; Отдел стратегического планирования; Инженер по автоматизации и механизации производственных процессов; 454413
Сотрудник 1179: Аникина Елизавета Артемьевна; Отдел стратегического планирования; Чертежник; 171070
Сотрудник 1180: Афанасьев Константин Дмитриевич; Отдел стратегического планирования; Начальник отдела охраны окружающей среды; 317736
Сотрудник 1181: Беляев Тимофей Максимович; Отдел стратегического планирования; Главный технолог; 373198
Сотрудник 1182: Белякова Елизавета Максимовна; Отдел стратегического планирования; Табельщик; 323370
Сотрудник 1183: Булгаков Лев Михайлович; Отдел стратегического планирования; Начальник технического отдела; 338450
Сотрудник 1184: Быкова Алиса Данииловна; Отдел стратегического планирования; Делопроизводитель; 259887
Сотрудник 1185: Васильев Николай Матвеевич; Отдел стратегического планирования; Эксперт по оценке соответствия лифтов требованиям безопасности; 108219
Сотрудник 1186: Евдокимова Лидия Константиновна; Отдел стратегического планирования; Заведующий хозяйством; 198129
Сотрудник 1187: Ермакова Ева Степановна; Отдел стратегического планирования; Юрисконсульт; 421252
Сотрудник 1188: Казакова Александра Михайловна; Отдел стратегического планирования; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 350994
Сотрудник 1189: Касьянова София Дмитриевна; Отдел стратегического планирования; Начальник отдела по связям с инвесторами; 154764
Сотрудник 1190: Кочетова Полина Дмитриевна; Отдел стратегического планирования; Секретарь-стенографистка; 181159
Сотрудник 1191: Кузнецова Татьяна Артемьевна; Отдел стратегического планирования; Художник-конструктор (дизайнер); 398166
Сотрудник 1192: Лаптев Платон Маркович; Отдел стратегического планирования; Секретарь руководителя; 300855
Сотрудник 1193: Лебедев Павел Германович; Отдел стратегического планирования; Главный инженер проекта. Главный архитектор проекта; 340843
Сотрудник 1194: Леонтьева Полина Данииловна; Отдел стратегического планирования; Экономист по финансовой работе; 132650
Сотрудник 1195: Литвинова Алёна Дмитриевна; Отдел стратегического планирования; Брокер торговый; 347668
Сотрудник 1196: Литвинова Анастасия Богдановна; Отдел стратегического планирования; Начальник юридического отдела; 173689
Сотрудник 1197: Макаров Андрей Русланович; Отдел стратегического планирования; Младший редактор; 287103
Сотрудник 1198: Макарова София Романовна; Отдел стратегического планирования; Брокер; 134992
Сотрудник 1199: Мартынова Алёна Григорьевна; Отдел стратегического планирования; Администратор; 273977
Сотрудник 1200: Матвеева Валерия Максимовна; Отдел стратегического планирования; Начальник исследовательской лаборатории; 360961
Сотрудник 1201: Михайлов Артём Дмитриевич; Отдел стратегического планирования; Оценщик; 184331
Сотрудник 1202: Моисеева Ева Артёмовна; Отдел стратегического планирования; Начальник отдела охраны окружающей среды; 200350
Сотрудник 1203: Молчанова Антонина Романовна; Отдел стратегического планирования; Начальник отдела автоматизированной системы управления производством; 288870
Сотрудник 1204: Морозов Лев Фёдорович; Отдел стратегического планирования; Главный конструктор проекта; 153833
Сотрудник 1205: Некрасов Григорий Михайлович; Отдел стратегического планирования; Главный бухгалтер; 105218
Сотрудник 1206: Петров Евгений Львович; Отдел стратегического планирования; Экономист по финансовой работе; 254695
Сотрудник 1207: Пименова Полина Львовна; Отдел стратегического планирования; Экономист; 262748
Сотрудник 1208: Прокофьева Анна Романовна; Отдел стратегического планирования; Главный сварщик; 281589
Сотрудник 1209: Румянцева Арина Вячеславовна; Отдел стратегического планирования; Крупье; 332221
Сотрудник 1210: Семенов Марк Егорович; Отдел стратегического планирования; Кодификатор; 298570
Сотрудник 1211: Соколова Виктория Алексеевна; Отдел стратегического планирования; Социолог; 349699
Сотрудник 1212: Степанова Ева Максимовна; Отдел стратегического планирования; Консультант по налогам и сборам; 370475
Сотрудник 1213: Субботина Алиса Михайловна; Отдел стратегического планирования; Инженер по автоматизации и механизации производственных процессов; 164798
Сотрудник 1214: Фадеева Мария Максимовна; Отдел стратегического планирования; Начальник отдела стандартизации; 349540
Сотрудник 1215: Щербаков Дмитрий Кириллович; Отдел стратегического планирования; Чертежник; 417562
Сотрудник 1216: Яковлев Сергей Григорьевич; Отдел стратегического планирования; Начальник автоколонны; 356774
Сотрудник 1217: Яковлева Вероника Артёмовна; Отдел стратегического планирования; Физиолог; 408115
Сотрудник 1218: Александрова София Лукинична; Отдел технической поддержки; Физиолог; 490826
Сотрудник 1219: Андреев Михаил Филиппович; Отдел технической поддержки; Начальник цеха опытного производства; 332384
Сотрудник 1220: Волков Алексей Арсеньевич; Отдел технической поддержки; Начальник отдела патентной и изобретательской работы; 267652
Сотрудник 1221: Волкова Полина Максимовна; Отдел технической поддержки; Заведующий производством (шеф-повар); 463087
