Сотрудник 1: Аксенова Ульяна Дмитриевна; IT-отдел; Начальник отдела контроля качества; 260274
Сотрудник 1838: Баранова Елизавета Дмитриевна; Отдел инвестиций; Комендант; 322039
Сотрудник 1839: Безрукова Яна Максимовна; Отдел инвестиций; Заведующий отделом (бюро) оформления проектных материалов; 118556
Сотрудник 1840: Белов Дмитрий Павлович; Отдел инвестиций; Заведующий складом; 260745
Сотрудник 1841: Бессонова Зоя Максимовна; Отдел инвестиций; Начальник автоколонны; 308295
Сотрудник 1842: Борисова Мария Сергеевна; Отдел инвестиций; Крупье; 182541
Сотрудник 1843: Вавилов Никита Маркович; Отдел инвестиций; Заведующий аспирантурой; 389350
Сотрудник 1844: Васильев Владимир Николаевич; Отдел инвестиций; Инкассатор; 223835
Сотрудник 1845: Васильева Варвара Ярославовна; Отдел инвестиций; Экономист; 109946
Сотрудник 1846: Воробьев Владислав Андреевич; Отдел инвестиций; Инженер по метрологии; 376543
Сотрудник 1847: Воробьева Арина Михайловна; Отдел инвестиций; Главный редактор; 218510
Сотрудник 1848: Воробьева Кира Николаевна; Отдел инвестиций; Техник - программист; 445143
Сотрудник 1849: Воронина Екатерина Матвеевна; Отдел инвестиций; Физиолог; 227488
Сотрудник 1850: Воронов Адам Кириллович; Отдел инвестиций; Специалист по связям с общественностью; 448952
Сотрудник 1851: Головина Таисия Александровна; Отдел инвестиций; Инспектор по контролю за исполнением поручений; 492718
Сотрудник 1852: Григорьев Артемий Макарович; Отдел инвестиций; Главный инженер; 335221
Сотрудник 1853: Громов Даниил Матвеевич; Отдел инвестиций; Заведующий фотолабораторией; 105676
Сотрудник 1854: Гуляева Екатерина Артёмовна; Отдел инвестиций; Начальник гаража; 243578
Сотрудник 1855: Гусев Егор Леонидович; Отдел инвестиций; Специалист по промышленной безопасности подъемных сооружений; 174701
Сотрудник 1856: Дементьева Мария Мирославовна; Отдел инвестиций; Агент коммерческий; 126863
Сотрудник 1857: Долгова Дарья Ярославовна; Отдел инвестиций; Менеджер по персоналу; 243570
Сотрудник 1858: Егоров Сергей Ильич; Отдел инвестиций; Начальник юридического отдела; 153332
Сотрудник 1859: Ермилов Андрей Гордеевич; Отдел инвестиций; Оценщик; 119127
Сотрудник 1860: Ермилов Андрей Гордеевич; Отдел инвестиций; Инженер по подготовке кадров; 181471
Сотрудник 1861: Захаров Никита Константинович; Отдел инвестиций; Заведующая машинописным бюро; 165481
Сотрудник 1862: Золотарев Александр Дмитриевич; Отдел инвестиций; Инженер по автоматизации и механизации производственных процессов; 109387
Сотрудник 1863: Золотов Егор Михайлович; Отдел инвестиций; Техник-технолог; 403159
Сотрудник 1864: Зотов Макар Тимурович; Отдел инвестиций; Специалист по маркетингу; 381030
Сотрудник 1865: Зубкова Мария Егоровна; Отдел инвестиций; Инженер по качеству; 465396
Сотрудник 1866: Зыков Григорий Тимурович; Отдел инвестиций; Инспектор по кадрам; 336316
Сотрудник 1867: Иванов Глеб Алексеевич; Отдел инвестиций; Директор котельной; 393213
Сотрудник 1868: Иванов Святослав Олегович; Отдел инвестиций; Инкассатор; 106367
Сотрудник 1869: Иванова Зоя Ивановна; Отдел инвестиций; Эксперт по оценке соответствия лифтов требованиям безопасности; 439693
Сотрудник 1870: Иванова София Маратовна; Отдел инвестиций; Инженер по защите информации; 223373
Сотрудник 1871: Исаев Никита Платонович; Отдел инвестиций; Оператор по диспетчерскому обслуживанию лифтов; 400040
Сотрудник 1872: Климов Алексей Иванович; Отдел инвестиций; Чертежник-конструктор; 225868
Сотрудник 1873: Козлов Михаил Владимирович; Отдел инвестиций; Юрисконсульт; 384427
Сотрудник 1874: Козлова Елизавета Фёдоровна; Отдел инвестиций; Чертежник-конструктор; 186699
Сотрудник 1875: Крылова Варвара Борисовна; Отдел инвестиций; Руководитель группы по инвентаризации строений и сооружений; 161367
Сотрудник 1876: Кузнецов Марат Евгеньевич; Отдел инвестиций; Техник по инвентаризации строений и сооружений; 479686
Сотрудник 1877: Кузнецова Вероника Тимуровна; Отдел инвестиций; Заведующий экспедицией; 446300
Сотрудник 1878: Кузнецова Юлия Михайловна; Отдел инвестиций; Начальник планово - экономического отдела; 295757
Сотрудник 1879: Лаврова Вероника Михайловна; Отдел инвестиций; Бухгалтер; 385709
Сотрудник 1880: Лаптев Платон Маркович; Отдел инвестиций; Инженер; 137701
Сотрудник 1881: Майоров Гордей Платонович; Отдел инвестиций; Инженер-электроник (электроник); 306688
Сотрудник 1882: Майорова Виктория Тимуровна; Отдел инвестиций; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 467075
Сотрудник 1883: Макаров Алексей Богданович; Отдел инвестиций; Инженер по комплектации оборудования; 420719
Сотрудник 1884: Малахов Алексей Мирославович; Отдел инвестиций; Художник; 472201
Сотрудник 1885: Мальцева Анна Марковна; Отдел инвестиций; Эксперт; 143270
Сотрудник 1886: Мальцева Арина Данииловна; Отдел инвестиций; Методист по физической культуре; 497114
Сотрудник 1887: Мешков Глеб Адамович; Отдел инвестиций; Начальник отдела организации и оплаты труда; 414769
Сотрудник 1888: Минина Валентина Максимовна; Отдел инвестиций; Художественный редактор; 227109
Сотрудник 1889: Назарова Олеся Львовна; Отдел инвестиций; Аналитик; 344865
Сотрудник 1890: Некрасова Виктория Львовна; Отдел инвестиций; Специалист по промышленной безопасности подъемных сооружений; 235943
Сотрудник 1891: Никитин Егор Никитич; Отдел инвестиций; Комендант; 321469
Сотрудник 1892: Никитин Иван Константинович; Отдел инвестиций; Руководитель подразделения; 219119
Сотрудник 1893: Никитин Марк Игоревич; Отдел инвестиций; Начальник отдела стандартизации; 314409
Сотрудник 1894: Никифоров Семён Александрович; Отдел инвестиций; Заместитель директора по связям с общественностью; 229622
Сотрудник 1895: Никифоров Семён Александрович; Отдел инвестиций; Секретарь - машинистка; 456668
Сотрудник 1896: Никулина Ксения Владимировна; Отдел инвестиций; Ученый секретарь; 490582
Сотрудник 1897: Пастухов Артемий Вадимович; Отдел инвестиций; Директор гостиницы; 386736
Сотрудник 1898: Петров Михаил Сергеевич; Отдел инвестиций; Инженер-технолог (технолог); 157249
Сотрудник 1899: Петрова София Тимуровна; Отдел инвестиций; Инспектор фонда; 252124
Сотрудник 1900: Петрова Таисия Михайловна; Отдел инвестиций; Заместитель директора по связям с общественностью; 192633
Сотрудник 1901: Попова Анастасия Кирилловна; Отдел инвестиций; Начальник отдела стандартизации; 150079
Сотрудник 1902: Рудакова София Степановна; Отдел инвестиций; Главный бухгалтер; 314163
Сотрудник 1903: Рыжов Егор Владимирович; Отдел инвестиций; Специалист по связям с общественностью; 409493
Сотрудник 1904: Рябов Кирилл Артёмович; Отдел инвестиций; Начальник центральной заводской лаборатории; 133657
Сотрудник 1905: Савина Ева Гордеевна; Отдел инвестиций; Заведующий экспедицией; 256555
Сотрудник 1906: Сальникова Анна Максимовна; Отдел инвестиций; Начальник (заведующий) мастерской; 339704
Сотрудник 1907: Семина София Алексеевна; Отдел инвестиций; Художественный редактор; 106197
Сотрудник 1908: Сергеева Анастасия Максимовна; Отдел инвестиций; Профконсультант; 183375
Сотрудник 1909: Смирнов Александр Глебович; Отдел инвестиций; Корректор; 171959
Сотрудник 1910: Смирнов Александр Глебович; Отдел инвестиций; Крупье; 492397
Сотрудник 1911: Смирнов Дмитрий Ильич; Отдел инвестиций; Машинистка; 401332
Сотрудник 1912: Соколов Алексей Даниилович; Отдел инвестиций; Переводчик синхронный; 359776
Сотрудник 1913: Сорокин Алексей Артёмович; Отдел инвестиций; Начальник отдела капитального строительства; 386997
Сотрудник 1914: Суворова Алиса Филиповна; Отдел инвестиций; Редактор; 325159
Сотрудник 1915: Суслова Нина Сергеевна; Отдел инвестиций; Агент по снабжению; 479402
Сотрудник 1916: Тимофеева Александра Дмитриевна; Отдел инвестиций; Техник-конструктор; 400640
Сотрудник 1917: Тихомиров Иван Львович; Отдел инвестиций; Менеджер; 447721
Сотрудник 1918: Трифонова Ольга Викторовна; Отдел инвестиций; Заведующий жилым корпусом пансионата (гостиницы); 304421
Сотрудник 1919: Устинов Иван Николаевич; Отдел инвестиций; Бухгалтер-ревизор; 421496
Сотрудник 1920: Устинов Максим Григорьевич; Отдел инвестиций; Учетчик; 206606
Сотрудник 1921: Федорова Ольга Ивановна; Отдел инвестиций; Главный редактор; 169190
Сотрудник 1922: Филиппов Даниил Львович; Отдел инвестиций; Начальник отдела организации и оплаты труда; 344465
Сотрудник 1923: Фокина Полина Марковна; Отдел инвестиций; Калькулятор; 403581
Сотрудник 1924: Черкасов Дмитрий Михайлович; Отдел инвестиций; Главный конструктор проекта; 346125
Сотрудник 1925: Чернышева Анастасия Михайловна; Отдел инвестиций; Экспедитор по перевозке грузов; 177510
Сотрудник 1926: Шилова Александра Родионовна; Отдел инвестиций; Психолог; 453946
Сотрудник 1927: Шубин Иван Владимирович; Отдел инвестиций; Калькулятор; 394748
Сотрудник 1928: Яковлев Даниил Никитич; Отдел инвестиций; Руководитель группы по инвентаризации строений и сооружений; 474794
Сотрудник 1929: Яковлева Василиса Романовна; Отдел инвестиций; Технический редактор; 160457
Сотрудник 1930: Агеев Демид Богданович; Отдел кадров; Начальник (заведующий) мастерской; 263795
Сотрудник 1931: Аникина Елизавета Артемьевна; Отдел кадров; Главный специалист по защите информации; 447913
Сотрудник 1932: Антипова Анастасия Тимофеевна; Отдел кадров; Инженер по подготовке производства; 362059
Сотрудник 1933: Антонов Михаил Платонович; Отдел кадров; Специалист по автотехнической экспертизе (эксперт-автотехник); 166167
Сотрудник 1934: Белов Пётр Алексеевич; Отдел кадров; Переводчик синхронный; 298203
Сотрудник 1935: Белоусов Иван Матвеевич; Отдел кадров; Редактор; 469610
Сотрудник 1936: Белякова Елизавета Максимовна; Отдел кадров; Директор (генеральный директор, управляющий) предприятия; 357797
Сотрудник 1937: Бессонова Зоя Максимовна; Отдел кадров; Мастер участка; 156245
Сотрудник 1938: Бирюкова Екатерина Михайловна; Отдел кадров; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 454547
Сотрудник 1939: Борисова Ульяна Евгеньевна; Отдел кадров; Специалист по защите информации; 462401
Сотрудник 1940: Булгаков Лев Михайлович; Отдел кадров; Младший научный сотрудник; 473015
Сотрудник 1941: Васильев Артём Николаевич; Отдел кадров; Начальник лаборатории (бюро) по организации труда и управления производством; 405746
Сотрудник 1942: Васильев Николай Матвеевич; Отдел кадров; Начальник (заведующий) мастерской; 299475
Сотрудник 1943: Васильева Анна Андреевна; Отдел кадров; Лаборант; 400825
Сотрудник 1944: Вдовина Вера Максимовна; Отдел кадров; Специалист по промышленной безопасности подъемных сооружений; 150140
Сотрудник 1945: Воробьева Милана Игоревна; Отдел кадров; Начальник хозяйственного отдела; 366435
Сотрудник 1946: Герасимов Константин Максимович; Отдел кадров; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 102238
Сотрудник 1947: Головина Таисия Александровна; Отдел кадров; Специалист по кадрам; 169544
Сотрудник 1948: Головина Таисия Александровна; Отдел кадров; Техник; 177702
Сотрудник 1949: Гончаров Дмитрий Львович; Отдел кадров; Заведующий камерой хранения; 149719
Сотрудник 1950: Григорьев Артемий Макарович; Отдел кадров; Техник; 113867
Сотрудник 1951: Данилова Ксения Тимофеевна; Отдел кадров; Специалист по связям с общественностью; 441810
Сотрудник 1952: Дубровина Вероника Ивановна; Отдел кадров; Инженер по инструменту; 460493
Сотрудник 1953: Евдокимов Никита Дмитриевич; Отдел кадров; Экономист по труду; 116733
Сотрудник 1954: Егорова Екатерина Максимовна; Отдел кадров; Директор гостиницы; 114794
Сотрудник 1955: Зотов Макар Тимурович; Отдел кадров; Агент; 300594
Сотрудник 1956: Иванов Александр Вячеславович; Отдел кадров; Заведующий (начальник) отделом кадров; 140269
Сотрудник 1957: Ильин Владимир Ильич; Отдел кадров; Начальник лаборатории (бюро) по организации труда и управления производством; 333799
Сотрудник 1958: Ильина Татьяна Кирилловна; Отдел кадров; Ландшафтный архитектор; 487243
Сотрудник 1959: Исаев Павел Русланович; Отдел кадров; Главный энергетик; 111918
Сотрудник 1960: Исаев Семён Георгиевич; Отдел кадров; Математик; 151695
Сотрудник 1961: Калинина Екатерина Романовна; Отдел кадров; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 244521
Сотрудник 1962: Кириллова Анна Павловна; Отдел кадров; Техник-лаборант; 232143
Сотрудник 1963: Климов Алексей Иванович; Отдел кадров; Начальник лаборатории (бюро) по организации труда и управления производством; 329336
Сотрудник 1964: Ковалев Егор Александрович; Отдел кадров; Документовед; 171466
Сотрудник 1965: Козлов Вадим Михайлович; Отдел кадров; Заведующий (начальник) планово-экономическим отделом; 111698
Сотрудник 1966: Козлов Владимир Фёдорович; Отдел кадров; Директор типографии; 256332
Сотрудник 1967: Козлов Владимир Фёдорович; Отдел кадров; Начальник технического отдела; 280908
Сотрудник 1968: Козлова Виктория Ильинична; Отдел кадров; Техник по инструменту; 345762
Сотрудник 1969: Комаров Максим Серафимович; Отдел кадров; Руководитель группы по инвентаризации строений и сооружений; 477581
Сотрудник 1970: Корнеева Екатерина Юрьевна; Отдел кадров; Начальник центральной заводской лаборатории; 387307
Сотрудник 1971: Кочетова Полина Дмитриевна; Отдел кадров; Переводчик; 267913
Сотрудник 1972: Крылова Варвара Борисовна; Отдел кадров; Инженер; 194453
Сотрудник 1973: Кузнецов Даниил Артёмович; Отдел кадров; Заведующий фотолабораторией; 364542
Сотрудник 1974: Кузнецов Сергей Ильич; Отдел кадров; Техник-проектировщик; 419908
Сотрудник 1975: Кузнецов Фёдор Иванович; Отдел кадров; Начальник технического отдела; 437226
Сотрудник 1976: Кузнецова Варвара Данииловна; Отдел кадров; Начальник отдела контроля качества; 451052
Сотрудник 1977: Кузнецова Юлия Михайловна; Отдел кадров; Заведующий (начальник) отделом научно-технической информации; 106840
Сотрудник 1978: Кузнецова Юлия Михайловна; Отдел кадров; Инструктор-дактилолог; 228843
Сотрудник 1979: Леонтьев Сергей Георгиевич; Отдел кадров; Секретарь - машинистка; 345847
Сотрудник 1980: Леонтьева Полина Данииловна; Отдел кадров; Переводчик-дактилолог; 414810
Сотрудник 1981: Леонтьева Полина Данииловна; Отдел кадров; Экономист по планированию; 496233
Сотрудник 1982: Литвинова Валерия Данииловна; Отдел кадров; Инженер по подготовке кадров; 471138
Сотрудник 1983: Максимова Нина Тимофеевна; Отдел кадров; Экспедитор по перевозке грузов; 204729
Сотрудник 1984: Малышева Виктория Адамовна; Отдел кадров; Инженер-технолог (технолог); 257076
Сотрудник 1985: Мальцев Андрей Дмитриевич; Отдел кадров; Переводчик; 285207
Сотрудник 1986: Мальцева Вера Марковна; Отдел кадров; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 192048
Сотрудник 1987: Мальцева Вера Марковна; Отдел кадров; Специалист по связям с инвесторами; 442883
Сотрудник 1988: Маркова Дарина Львовна; Отдел кадров; Начальник технического отдела; 401750
Сотрудник 1989: Мельникова Полина Данииловна; Отдел кадров; Главный диспетчер; 209248
Сотрудник 1990: Мещеряков Сергей Ярославович; Отдел кадров; Заведующий бюро пропусков; 255695
Сотрудник 1991: Мухин Михаил Михайлович; Отдел кадров; Заведующий (начальник) отделом научно-технической информации; 262038
Сотрудник 1992: Нефедова Маргарита Александровна; Отдел кадров; Начальник отдела социального развития; 142070
Сотрудник 1993: Нефедова Таисия Степановна; Отдел кадров; Начальник хозяйственного отдела; 275465
Сотрудник 1994: Нефедова Таисия Степановна; Отдел кадров; Техник-лаборант; 280977
Сотрудник 1995: Никифоров Георгий Даниилович; Отдел кадров; Начальник отдела подготовки кадров; 337988
Сотрудник 1996: Панфилов Роберт Даниилович; Отдел кадров; Хронометражист; 420309
Сотрудник 1997: Петрова Милана Дмитриевна; Отдел кадров; Техник по метрологии; 316653
Сотрудник 1998: Пименова Полина Львовна; Отдел кадров; Производитель работ (прораб); 362234
Сотрудник 1999: Рогов Роберт Миронович; Отдел кадров; Таксировщик; 304083
Сотрудник 2000: Рыжов Артём Дмитриевич; Отдел кадров; Ассистент инспектора фонда; 449479
Сотрудник 2001: Рябов Кирилл Артёмович; Отдел кадров; Начальник исследовательской лаборатории; 453075
Сотрудник 2002: Савельева Антонина Матвеевна; Отдел кадров; Художник; 437505
Сотрудник 2003: Савельева Ольга Юрьевна; Отдел кадров; Агент по закупкам; 365891
Сотрудник 2004: Самойлов Егор Макарович; Отдел кадров; Секретарь незрячего специалиста; 380145
Сотрудник 2005: Семенов Марк Егорович; Отдел кадров; Инженер по охране окружающей среды (эколог); 450481
Сотрудник 2006: Семенова Мирослава Семёновна; Отдел кадров; Начальник нормативно-исследовательской лаборатории по труду; 331210
Сотрудник 2007: Семенова Мирослава Семёновна; Отдел кадров; Экономист по финансовой работе; 425397
Сотрудник 2008: Сергеев Тимофей Егорович; Отдел кадров; Главный инженер; 323947
Сотрудник 2009: Сергеева Анастасия Степановна; Отдел кадров; Техник по инвентаризации строений и сооружений; 291033
Сотрудник 2010: Серов Иван Григорьевич; Отдел кадров; Инженер-проектировщик; 145636
Сотрудник 2011: Сидорова Вера Тимофеевна; Отдел кадров; Заведующий (начальник) отделом кадров; 132617
Сотрудник 2012: Сидорова Вера Тимофеевна; Отдел кадров; Инженер-энергетик (энергетик); 353656
Сотрудник 2013: Симонов Григорий Георгиевич; Отдел кадров; Ландшафтный архитектор; 279025
Сотрудник 2014: Скворцов Артём Иванович; Отдел кадров; Эксперт по промышленной безопасности подъемных сооружений; 132484
Сотрудник 2015: Смирнова Александра Артёмовна; Отдел кадров; Инкассатор; 234723
Сотрудник 2016: Сорокин Алексей Артёмович; Отдел кадров; Инженер по научно-технической информации; 254985
Сотрудник 2017: Сычев Фёдор Фёдорович; Отдел кадров; Аукционист; 258227
Сотрудник 2018: Ткачева Вероника Маратовна; Отдел кадров; Физиолог; 249505
Сотрудник 2019: Ульянов Мирон Никитич; Отдел кадров; Техник-проектировщик; 165722
Сотрудник 2020: Филатова Екатерина Мироновна; Отдел кадров; Директор (начальник) вычислительного (информационно - вычислительного) центра; 118860
Сотрудник 2021: Царев Владимир Артёмович; Отдел кадров; Экономист по труду; 334234
Сотрудник 2022: Цветков Александр Сергеевич; Отдел кадров; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 475214
Сотрудник 2023: Чернышев Тимофей Денисович; Отдел кадров; Заместитель директора по управлению персоналом; 431299
Сотрудник 2024: Шевелев Илья Михайлович; Отдел кадров; Техник по метрологии; 222869
Сотрудник 2025: Шевцов Сергей Денисович; Отдел кадров; Кодификатор; 429924
Сотрудник 2026: Щербакова Кира Леоновна; Отдел кадров; Эксперт по оценке соответствия лифтов требованиям безопасности; 196978
Сотрудник 2027: Александров Дмитрий Анатольевич; Отдел качества; Заведующий (начальник) планово-экономическим отделом; 447902
Сотрудник 2028: Алексеева Мия Львовна; Отдел качества; Начальник отдела стандартизации; 255297
Сотрудник 2029: Андреев Иван Егорович; Отдел качества; Нарядчик; 194720
Сотрудник 2030: Андреев Михаил Филиппович; Отдел качества; Эксперт по промышленной безопасности подъемных сооружений; 348285
Сотрудник 2031: Андреева Дарья Марковна; Отдел качества; Заведующий отделом (бюро) оформления проектных материалов; 442766
Сотрудник 2032: Артемова Алиса Николаевна; Отдел качества; Заведующий архивом; 250907
Сотрудник 2033: Архипов Сергей Александрович; Отдел качества; Агент страховой; 174437
Сотрудник 2034: Белов Роберт Даниилович; Отдел качества; Кодификатор; 167272
Сотрудник 2035: Борисова Мария Сергеевна; Отдел качества; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 312703
Сотрудник 2036: Бочарова Екатерина Павловна; Отдел качества; Начальник технического отдела; 388237
Сотрудник 2037: Васильев Владимир Николаевич; Отдел качества; Дилер; 346402
Сотрудник 2038: Васильев Николай Матвеевич; Отдел качества; Оценщик; 158938
Сотрудник 2039: Власов Виктор Иванович; Отдел качества; Агент торговый; 289701
Сотрудник 2040: Волков Алексей Арсеньевич; Отдел качества; Начальник отдела стандартизации; 271553
Сотрудник 2041: Галкин Роберт Викторович; Отдел качества; Инженер по патентной и изобретательской работе; 167077
Сотрудник 2042: Герасимова Алиса Кирилловна; Отдел качества; Начальник отдела по связям с инвесторами; 119063
Сотрудник 2043: Гончарова Милана Фёдоровна; Отдел качества; Переводчик; 451410
Сотрудник 2044: Горюнова Мария Арсеньевна; Отдел качества; Мастер контрольный (участка, цеха); 318551
Сотрудник 2045: Грачев Марк Григорьевич; Отдел качества; Стенографистка; 448260
Сотрудник 2046: Добрынин Матвей Александрович; Отдел качества; Инженер по патентной и изобретательской работе; 299695
Сотрудник 2047: Ермаков Максим Дмитриевич; Отдел качества; Начальник отдела патентной и изобретательской работы; 178398
Сотрудник 2048: Ерофеева Елена Ильинична; Отдел качества; Выпускающий; 271515
Сотрудник 2049: Ерофеева Елена Ильинична; Отдел качества; Инженер-энергетик (энергетик); 464502
Сотрудник 2050: Золотарев Александр Дмитриевич; Отдел качества; Заведующий фотолабораторией; 161685
Сотрудник 2051: Ильин Владимир Ильич; Отдел качества; Архивариус; 474771
Сотрудник 2052: Казакова Виктория Андреевна; Отдел качества; Инспектор фонда; 280119
Сотрудник 2053: Калинина София Алексеевна; Отдел качества; Начальник хозяйственного отдела; 429006
Сотрудник 2054: Клюева Лилия Львовна; Отдел качества; Начальник производственного отдела; 418033
Сотрудник 2055: Козлов Андрей Артёмович; Отдел качества; Инспектор фонда; 405028
Сотрудник 2056: Короткова Александра Тимофеевна; Отдел качества; Начальник отдела кадров; 199648
Сотрудник 2057: Кочетова Евгения Константиновна; Отдел качества; Консультант по налогам и сборам; 223988
Сотрудник 2058: Кузнецов Даниил Артёмович; Отдел качества; Заведующая машинописным бюро; 386114
Сотрудник 2059: Кузнецов Сергей Ильич; Отдел качества; Выпускающий; 432333
Сотрудник 2060: Кузнецова Юлия Михайловна; Отдел качества; Управляющий отделением (фермой, сельскохозяйственным участком); 226329
Сотрудник 2061: Лаврентьева Милана Андреевна; Отдел качества; Калькулятор; 171820
Сотрудник 2062: Ларионов Илья Артёмович; Отдел качества; Заведующий техническим архивом; 392735
Сотрудник 2063: Лебедев Дмитрий Вячеславович; Отдел качества; Научный сотрудник; 160057
Сотрудник 2064: Лебедева Виктория Александровна; Отдел качества; Делопроизводитель; 492573
Сотрудник 2065: Леонов Егор Егорович; Отдел качества; Математик; 157493
Сотрудник 2066: Леонова Валерия Никитична; Отдел качества; Главный конструктор проекта; 307202
Сотрудник 2067: Литвинова Юлия Андреевна; Отдел качества; Выпускающий; 200922
Сотрудник 2068: Львов Виктор Сергеевич; Отдел качества; Мастер участка; 171894
Сотрудник 2069: Макарова Елизавета Марковна; Отдел качества; Дилер; 170035
Сотрудник 2070: Макарова Маргарита Артёмовна; Отдел качества; Инженер по инвентаризации строений и сооружений; 476789
Сотрудник 2071: Максимов Никита Фёдорович; Отдел качества; Заведующий (начальник) отделом стандартизации; 461995
Сотрудник 2072: Мальцев Андрей Дмитриевич; Отдел качества; Чертежник; 114608
Сотрудник 2073: Мальцева Вера Марковна; Отдел качества; Младший научный сотрудник; 310506
Сотрудник 2074: Морозов Юрий Семёнович; Отдел качества; Управляющий отделением (фермой, сельскохозяйственным участком); 173995
Сотрудник 2075: Мухин Михаил Михайлович; Отдел качества; Начальник планово - экономического отдела; 237996
Сотрудник 2076: Никифоров Георгий Даниилович; Отдел качества; Начальник отдела автоматизации и механизации производственных процессов; 281164
Сотрудник 2077: Никифоров Марк Степанович; Отдел качества; Менеджер по рекламе; 325194
Сотрудник 2078: Павлова Дарина Артёмовна; Отдел качества; Документовед; 371068
Сотрудник 2079: Панкратов Дмитрий Кириллович; Отдел качества; Заведующий научно-технической библиотекой; 351898
Сотрудник 2080: Панкратова Ангелина Кирилловна; Отдел качества; Заместитель директора по управлению персоналом; 404687
Сотрудник 2081: Петрова Варвара Егоровна; Отдел качества; Переводчик; 469970
Сотрудник 2082: Полякова Диана Сергеевна; Отдел качества; Начальник инструментального отдела; 495538
Сотрудник 2083: Румянцева Арина Вячеславовна; Отдел качества; Юрисконсульт; 142957
Сотрудник 2084: Рябов Матвей Романович; Отдел качества; Аналитик; 308982
Сотрудник 2085: Савельева Анна Евгеньевна; Отдел качества; Кассир; 146609
Сотрудник 2086: Сазонов Константин Матвеевич; Отдел качества; Инженер по организации труда; 152528
Сотрудник 2087: Сахарова Ника Данииловна; Отдел качества; Начальник отдела охраны труда; 373156
Сотрудник 2088: Семенов Даниил Даниилович; Отдел качества; Научный редактор; 251013
Сотрудник 2089: Семенов Марк Егорович; Отдел качества; Специалист по автотехнической экспертизе (эксперт-автотехник); 446236
Сотрудник 2090: Смирнов Леонид Романович; Отдел качества; Стенографистка; 197478
Сотрудник 2091: Смирнов Леонид Романович; Отдел качества; Директор типографии; 433455
Сотрудник 2092: Смирнова Варвара Владимировна; Отдел качества; Инспектор фонда; 285970
Сотрудник 2093: Сотников Артём Иванович; Отдел качества; Младший редактор; 494973
Сотрудник 2094: Сухарев Максим Максимович; Отдел качества; Начальник автоколонны; 381634
Сотрудник 2095: Ульянов Александр Максимович; Отдел качества; Начальник гаража; 144324
Сотрудник 2096: Федоров Никита Сергеевич; Отдел качества; Начальник технического отдела; 159477
Сотрудник 2097: Черных Михаил Ярославович; Отдел качества; Техник; 470983
Сотрудник 2098: Шилова Александра Родионовна; Отдел качества; Агент рекламный; 393722
Сотрудник 2099: Шубина Василиса Денисовна; Отдел качества; Инженер по автоматизированным системам управления производством; 344069
Сотрудник 2100: Щербакова Кира Леоновна; Отдел качества; Специалист по промышленной безопасности подъемных сооружений; 331436
Сотрудник 2101: Яковлева Владислава Дмитриевна; Отдел качества; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 382907
Сотрудник 2102: Александров Дмитрий Анатольевич; Отдел клиентского сервиса; Инженер по инструменту; 493177
Сотрудник 2103: Андреева Дарья Марковна; Отдел клиентского сервиса; Начальник (руководитель) бригады (группы); 326552
Сотрудник 2104: Антонов Дмитрий Иванович; Отдел клиентского сервиса; Товаровед; 112554
Сотрудник 2105: Архипова Анастасия Александровна; Отдел клиентского сервиса; Секретарь - машинистка; 289205
Сотрудник 2106: Балашов Роман Дмитриевич; Отдел клиентского сервиса; Аналитик; 142559
