Сотрудник 1: Абрамов Пётр Львович; IT-отдел; Чертежник-конструктор; 400119
Сотрудник 4317: Старостин Гордей Александрович; Отдел инвестиций; Заведующий аспирантурой; 356105
Сотрудник 4318: Судакова Мария Михайловна; Отдел инвестиций; Инспектор по контролю за исполнением поручений; 387400
Сотрудник 4319: Суханов Виктор Андреевич; Отдел инвестиций; Инженер по стандартизации; 336744
Сотрудник 4320: Сычев Фёдор Фёдорович; Отдел инвестиций; Начальник отдела подготовки кадров; 202248
Сотрудник 4321: Тимофеев Максим Егорович; Отдел инвестиций; Начальник гаража; 356588
Сотрудник 4322: Тихомиров Иван Львович; Отдел инвестиций; Инженер по ремонту; 431087
Сотрудник 4323: Токарев Арсений Кириллович; Отдел инвестиций; Начальник юридического отдела; 194055
Сотрудник 4324: Устинов Иван Николаевич; Отдел инвестиций; Заместитель директора по капитальному строительству; 153817
Сотрудник 4325: Устинов Иван Николаевич; Отдел инвестиций; Начальник производственного отдела; 178609
Сотрудник 4326: Федорова Вера Дмитриевна; Отдел инвестиций; Инженер по охране труда; 229266
Сотрудник 4327: Федорова Вера Дмитриевна; Отдел инвестиций; Начальник отдела контроля качества; 262366
Сотрудник 4328: Федосова Диана Максимовна; Отдел инвестиций; Менеджер по связям с инвесторами; 417759
Сотрудник 4329: Федотова Полина Дмитриевна; Отдел инвестиций; Агент страховой; 364715
Сотрудник 4330: Филиппова Мария Артёмовна; Отдел инвестиций; Инструктор-дактилолог; 170656
Сотрудник 4331: Фокина Злата Серафимовна; Отдел инвестиций; Заведующий фотолабораторией; 467987
Сотрудник 4332: Фомин Константин Юрьевич; Отдел инвестиций; Начальник лаборатории (бюро) технико - экономических исследований; 161851
Сотрудник 4333: Харитонов Георгий Андреевич; Отдел инвестиций; Эксперт по промышленной безопасности подъемных сооружений; 396267
Сотрудник 4334: Хромов Георгий Михайлович; Отдел инвестиций; Начальник отдела социального развития; 230442
Сотрудник 4335: Цветкова Вероника Львовна; Отдел инвестиций; Ландшафтный архитектор; 154244
Сотрудник 4336: Черкасов Дмитрий Михайлович; Отдел инвестиций; Кодификатор; 388498
Сотрудник 4337: Черных Вячеслав Владиславович; Отдел инвестиций; Начальник отдела охраны окружающей среды; 391598
Сотрудник 4338: Чернышева Анастасия Михайловна; Отдел инвестиций; Начальник отдела по связям с общественностью; 359027
Сотрудник 4339: Чистяков Михаил Андреевич; Отдел инвестиций; Инженер по инвентаризации строений и сооружений; 437909
Сотрудник 4340: Шилова Александра Родионовна; Отдел инвестиций; Аукционист; 216105
Сотрудник 4341: Широков Даниил Александрович; Отдел инвестиций; Ведущий конструктор; 329142
Сотрудник 4342: Шубина Василиса Денисовна; Отдел инвестиций; Чертежник; 359397
Сотрудник 4343: Щербакова Вера Матвеевна; Отдел инвестиций; Инспектор фонда; 334360
Сотрудник 4344: Щербакова Вера Матвеевна; Отдел инвестиций; Директор (начальник) учреждения (организации); 425883
Сотрудник 4345: Щукина Вероника Александровна; Отдел инвестиций; Начальник гаража; 432404
Сотрудник 4346: Яковлев Алексей Ильич; Отдел инвестиций; Бухгалтер; 250281
Сотрудник 4347: Абрамова Мия Николаевна; Отдел кадров; Экспедитор по перевозке грузов; 412393
Сотрудник 4348: Агеева Ева Макаровна; Отдел кадров; Менеджер по рекламе; 198491
Сотрудник 4349: Агеева Ева Макаровна; Отдел кадров; Начальник финансового отдела; 344321
Сотрудник 4350: Александров Захар Иванович; Отдел кадров; Эксперт по оценке соответствия лифтов требованиям безопасности; 272489
Сотрудник 4351: Алексеев Матвей Юрьевич; Отдел кадров; Табельщик; 211744
Сотрудник 4352: Алешин Мирон Маркович; Отдел кадров; Инженер по качеству; 311780
Сотрудник 4353: Андрианов Александр Романович; Отдел кадров; Начальник отдела капитального строительства; 264508
Сотрудник 4354: Антонов Никита Леонидович; Отдел кадров; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 369143
Сотрудник 4355: Артемова Елена Львовна; Отдел кадров; Агент торговый; 381644
Сотрудник 4356: Афанасьев Лев Миронович; Отдел кадров; Заведующий камерой хранения; 126666
Сотрудник 4357: Баженова Алиса Сергеевна; Отдел кадров; Начальник исследовательской лаборатории; 290467
Сотрудник 4358: Баженова Алиса Сергеевна; Отдел кадров; Таксировщик; 493536
Сотрудник 4359: Балашов Роман Дмитриевич; Отдел кадров; Начальник отдела подготовки кадров; 487788
Сотрудник 4360: Баранова Милана Александровна; Отдел кадров; Переводчик; 309037
Сотрудник 4361: Белова Анастасия Вадимовна; Отдел кадров; Техник-лаборант; 396266
Сотрудник 4362: Белякова Злата Степановна; Отдел кадров; Мастер участка; 321046
Сотрудник 4363: Беспалов Фёдор Сергеевич; Отдел кадров; Инженер по организации труда; 309984
Сотрудник 4364: Бирюков Григорий Кириллович; Отдел кадров; Статистик; 492441
Сотрудник 4365: Борисов Григорий Викторович; Отдел кадров; Начальник отдела информации; 412997
Сотрудник 4366: Булгаков Лев Михайлович; Отдел кадров; Ведущий конструктор; 240963
Сотрудник 4367: Быков Михаил Егорович; Отдел кадров; Заведующий (начальник) планово-экономическим отделом; 393164
Сотрудник 4368: Быкова Юлия Макаровна; Отдел кадров; Художник; 475139
Сотрудник 4369: Бычков Тимофей Ильич; Отдел кадров; Бухгалтер-ревизор; 209869
Сотрудник 4370: Васильев Даниил Маркович; Отдел кадров; Директор (начальник) вычислительного (информационно - вычислительного) центра; 314108
Сотрудник 4371: Васильев Никита Всеволодович; Отдел кадров; Научный редактор; 186399
Сотрудник 4372: Васильев Никита Всеволодович; Отдел кадров; Инженер по патентной и изобретательской работе; 408210
Сотрудник 4373: Вдовина Вера Максимовна; Отдел кадров; Секретарь - машинистка; 135295
Сотрудник 4374: Винокуров Иван Егорович; Отдел кадров; Ландшафтный архитектор; 229568
Сотрудник 4375: Волков Владимир Даниилович; Отдел кадров; Статистик; 189874
Сотрудник 4376: Волкова Варвара Тимуровна; Отдел кадров; Начальник центральной заводской лаборатории; 386567
Сотрудник 4377: Волкова Ульяна Андреевна; Отдел кадров; Ведущий конструктор; 222491
Сотрудник 4378: Воронин Фёдор Павлович; Отдел кадров; Начальник отдела автоматизированной системы управления производством; 250123
Сотрудник 4379: Воронина Екатерина Матвеевна; Отдел кадров; Калькулятор; 110319
Сотрудник 4380: Галкин Вячеслав Тимурович; Отдел кадров; Начальник отдела кадров; 286046
Сотрудник 4381: Галкин Вячеслав Тимурович; Отдел кадров; Техник-конструктор; 412959
Сотрудник 4382: Гончарова Милана Фёдоровна; Отдел кадров; Техник вычислительного (информационно-вычислительного) центра; 159362
Сотрудник 4383: Гончарова Милана Фёдоровна; Отдел кадров; Инженер по качеству; 254778
Сотрудник 4384: Грачев Даниил Матвеевич; Отдел кадров; Эксперт по промышленной безопасности подъемных сооружений; 203908
Сотрудник 4385: Грачева Анна Александровна; Отдел кадров; Архивариус; 249092
Сотрудник 4386: Григорьева Ирина Владимировна; Отдел кадров; Техник по планированию; 352559
Сотрудник 4387: Гуляев Кирилл Никитич; Отдел кадров; Эксперт; 416777
Сотрудник 4388: Гуляева Екатерина Артёмовна; Отдел кадров; Главный метролог; 452244
Сотрудник 4389: Демидов Кирилл Маркович; Отдел кадров; Заведующий столовой; 383677
Сотрудник 4390: Денисова Мария Николаевна; Отдел кадров; Начальник отдела патентной и изобретательской работы; 408647
Сотрудник 4391: Дмитриев Максим Владиславович; Отдел кадров; Инженер-конструктор (конструктор); 122818
Сотрудник 4392: Дмитриева Злата Артемьевна; Отдел кадров; Инженер по организации управления производством; 140642
Сотрудник 4393: Дмитриева Злата Артемьевна; Отдел кадров; Юрисконсульт; 335013
Сотрудник 4394: Дубровин Дмитрий Степанович; Отдел кадров; Агент торговый; 263365
Сотрудник 4395: Емельянов Григорий Кириллович; Отдел кадров; Экономист по материально-техническому снабжению; 306910
Сотрудник 4396: Емельянов Григорий Кириллович; Отдел кадров; Техник; 313780
Сотрудник 4397: Ермилов Андрей Гордеевич; Отдел кадров; Начальник отдела охраны окружающей среды; 476671
Сотрудник 4398: Ефремова Ксения Егоровна; Отдел кадров; Начальник отдела маркетинга; 281569
Сотрудник 4399: Жданова София Александровна; Отдел кадров; Инженер по ремонту; 123016
Сотрудник 4400: Жуков Георгий Даниилович; Отдел кадров; Инженер по защите информации; 486941
Сотрудник 4401: Жуков Иван Константинович; Отдел кадров; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 455103
Сотрудник 4402: Жукова Валерия Игоревна; Отдел кадров; Инженер по инструменту; 244264
Сотрудник 4403: Журавлева Виктория Данииловна; Отдел кадров; Заведующий аспирантурой; 275644
Сотрудник 4404: Зайцева Анна Гордеевна; Отдел кадров; Начальник отдела охраны труда; 235233
Сотрудник 4405: Зайцева Анна Гордеевна; Отдел кадров; Заведующий (начальник) отделом стандартизации; 273003
Сотрудник 4406: Захаров Александр Ильич; Отдел кадров; Управляющий отделением (фермой, сельскохозяйственным участком); 299561
Сотрудник 4407: Захаров Никита Константинович; Отдел кадров; Начальник планово - экономического отдела; 312743
Сотрудник 4408: Зеленин Александр Николаевич; Отдел кадров; Оценщик; 473439
Сотрудник 4409: Зотов Макар Тимурович; Отдел кадров; Агент; 492916
Сотрудник 4410: Зубкова Мария Егоровна; Отдел кадров; Начальник хозяйственного отдела; 308347
Сотрудник 4411: Иванов Александр Вячеславович; Отдел кадров; Товаровед; 104112
Сотрудник 4412: Иванов Глеб Алексеевич; Отдел кадров; Физиолог; 158822
Сотрудник 4413: Иванов Даниил Васильевич; Отдел кадров; Агент по продаже недвижимости; 327901
Сотрудник 4414: Иванова Алиса Константиновна; Отдел кадров; Чертежник-конструктор; 155763
Сотрудник 4415: Иванова Арина Григорьевна; Отдел кадров; Начальник отдела контроля качества; 289946
Сотрудник 4416: Иванова Арина Никитична; Отдел кадров; Ведущий экономист; 206208
Сотрудник 4417: Ильин Серафим Леонидович; Отдел кадров; Начальник цеха (участка); 443256
Сотрудник 4418: Ильина Вера Петровна; Отдел кадров; Начальник исследовательской лаборатории; 265510
Сотрудник 4419: Ильина Татьяна Кирилловна; Отдел кадров; Заведующая машинописным бюро; 465032
Сотрудник 4420: Калинин Кирилл Дмитриевич; Отдел кадров; Специалист по связям с общественностью; 440539
Сотрудник 4421: Карасева Виктория Данииловна; Отдел кадров; Главный конструктор; 324458
Сотрудник 4422: Карпова Милана Михайловна; Отдел кадров; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 229474
Сотрудник 4423: Кириллова Анна Павловна; Отдел кадров; Специалист по промышленной безопасности подъемных сооружений; 296635
Сотрудник 4424: Козлов Владимир Фёдорович; Отдел кадров; Финансовый директор (заместитель директора по финансам); 327894
Сотрудник 4425: Козлова Виктория Ильинична; Отдел кадров; Ведущий конструктор; 443657
Сотрудник 4426: Козлова Ольга Ивановна; Отдел кадров; Профконсультант; 178984
Сотрудник 4427: Коновалов Кирилл Сергеевич; Отдел кадров; Заведующий (начальник) отделом научно-технической информации; 101367
Сотрудник 4428: Кононова Таисия Никитична; Отдел кадров; Техник по труду; 119289
Сотрудник 4429: Королев Макар Матвеевич; Отдел кадров; Техник по стандартизации; 280544
Сотрудник 4430: Корчагин Леонид Кириллович; Отдел кадров; Инженер по метрологии; 455221
Сотрудник 4431: Кочетков Лев Ильич; Отдел кадров; Главный редактор; 266582
Сотрудник 4432: Крылова Варвара Борисовна; Отдел кадров; Начальник отдела патентной и изобретательской работы; 297118
Сотрудник 4433: Кудрявцев Тимофей Фёдорович; Отдел кадров; Оценщик; 287789
Сотрудник 4434: Кузнецов Даниил Артёмович; Отдел кадров; Начальник отдела подготовки кадров; 321130
Сотрудник 4435: Кузнецов Роман Артемьевич; Отдел кадров; Начальник юридического отдела; 475694
Сотрудник 4436: Кузнецова Татьяна Артемьевна; Отдел кадров; Начальник отдела патентной и изобретательской работы; 173555
Сотрудник 4437: Кузьмина Ангелина Ильинична; Отдел кадров; Специалист по защите информации; 277467
Сотрудник 4438: Лапина Дарья Алексеевна; Отдел кадров; Инспектор фонда; 469463
Сотрудник 4439: Латышев Тимофей Григорьевич; Отдел кадров; Агент страховой; 160346
Сотрудник 4440: Лебедев Артём Петрович; Отдел кадров; Младший научный сотрудник; 295793
Сотрудник 4441: Лебедев Артём Петрович; Отдел кадров; Заведующий (начальник) отделом стандартизации; 442863
Сотрудник 4442: Лебедев Фёдор Богданович; Отдел кадров; Техник; 442657
Сотрудник 4443: Лебедева Ксения Артемьевна; Отдел кадров; Инженер по защите информации; 328357
Сотрудник 4444: Лебедева София Матвеевна; Отдел кадров; Оператор по диспетчерскому обслуживанию лифтов; 314614
Сотрудник 4445: Леонова Валерия Никитична; Отдел кадров; Аудитор; 262126
Сотрудник 4446: Леонтьева Полина Данииловна; Отдел кадров; Начальник планово - экономического отдела; 419116
Сотрудник 4447: Логинова Вера Михайловна; Отдел кадров; Брокер торговый; 182243
Сотрудник 4448: Логинова Вера Михайловна; Отдел кадров; Экономист вычислительного (информационно - вычислительного) центра; 339449
Сотрудник 4449: Лукьянов Владимир Миронович; Отдел кадров; Директор по связям с инвесторами; 494180
Сотрудник 4450: Максимов Павел Никитич; Отдел кадров; Экономист по сбыту; 157861
Сотрудник 4451: Максимов Павел Никитич; Отдел кадров; Секретарь руководителя; 364948
Сотрудник 4452: Малахов Алексей Мирославович; Отдел кадров; Экономист; 278496
Сотрудник 4453: Малышева Виктория Адамовна; Отдел кадров; Инженер по защите информации; 283786
Сотрудник 4454: Маркова Арина Львовна; Отдел кадров; Начальник производственной лаборатории (по контролю производства); 368266
Сотрудник 4455: Маслова Александра Алексеевна; Отдел кадров; Начальник автоколонны; 274231
Сотрудник 4456: Матвеева Анастасия Захаровна; Отдел кадров; Директор по связям с инвесторами; 429037
Сотрудник 4457: Мельников Матвей Всеволодович; Отдел кадров; Заведующий фотолабораторией; 136035
Сотрудник 4458: Мельников Матвей Всеволодович; Отдел кадров; Оператор по диспетчерскому обслуживанию лифтов; 212848
Сотрудник 4459: Миронов Дмитрий Николаевич; Отдел кадров; Инженер-проектировщик; 190085
Сотрудник 4460: Михайлов Артём Дмитриевич; Отдел кадров; Техник по стандартизации; 110664
Сотрудник 4461: Михайлова София Викторовна; Отдел кадров; Заведующий архивом; 216669
Сотрудник 4462: Моисеев Тимофей Маркович; Отдел кадров; Социолог; 165916
Сотрудник 4463: Моисеева Ева Артёмовна; Отдел кадров; Заведующий канцелярией; 151035
Сотрудник 4464: Молчанов Михаил Робертович; Отдел кадров; Оператор диспетчерской службы; 189744
Сотрудник 4465: Морозов Лев Фёдорович; Отдел кадров; Дилер; 241585
Сотрудник 4466: Морозова Мария Романовна; Отдел кадров; Агент по продаже недвижимости; 492601
Сотрудник 4467: Наумова София Демидовна; Отдел кадров; Дилер; 180333
Сотрудник 4468: Никитин Егор Никитич; Отдел кадров; Переводчик; 192429
Сотрудник 4469: Никифоров Марк Степанович; Отдел кадров; Начальник инструментального отдела; 434902
Сотрудник 4470: Никонова Варвара Матвеевна; Отдел кадров; Начальник лаборатории (бюро) по организации труда и управления производством; 120890
Сотрудник 4471: Никулина Евгения Семёновна; Отдел кадров; Аукционист; 368033
Сотрудник 4472: Овсянникова Анастасия Михайловна; Отдел кадров; Хронометражист; 303212
Сотрудник 4473: Орлов Василий Артурович; Отдел кадров; Главный металлург; 190631
Сотрудник 4474: Орлов Василий Артурович; Отдел кадров; Кодификатор; 198866
Сотрудник 4475: Орлова Арина Владиславовна; Отдел кадров; Заместитель директора по управлению персоналом; 286191
Сотрудник 4476: Осипова Вероника Михайловна; Отдел кадров; Заведующий (начальник) отделом кадров; 397748
Сотрудник 4477: Павлов Илья Серафимович; Отдел кадров; Аукционист; 177199
Сотрудник 4478: Павлова Дарина Артёмовна; Отдел кадров; Инженер по инструменту; 182700
Сотрудник 4479: Панкратов Дмитрий Кириллович; Отдел кадров; Начальник отдела контроля качества; 257074
Сотрудник 4480: Панфилов Роберт Даниилович; Отдел кадров; Главный научный сотрудник; 154968
Сотрудник 4481: Петрова Злата Платоновна; Отдел кадров; Документовед; 324151
Сотрудник 4482: Петрова София Тимуровна; Отдел кадров; Статистик; 285344
Сотрудник 4483: Петухов Марк Русланович; Отдел кадров; Главный метролог; 475121
Сотрудник 4484: Плотникова Виктория Павловна; Отдел кадров; Инспектор по контролю за исполнением поручений; 264690
Сотрудник 4485: Плотникова Виктория Павловна; Отдел кадров; Инженер-конструктор (конструктор); 325254
Сотрудник 4486: Поляков Алексей Львович; Отдел кадров; Заведующий архивом; 241234
Сотрудник 4487: Попов Марк Александрович; Отдел кадров; Психолог; 269741
Сотрудник 4488: Попова Светлана Александровна; Отдел кадров; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 148619
Сотрудник 4489: Потапова Полина Ильинична; Отдел кадров; Главный металлург; 433510
Сотрудник 4490: Рудакова София Степановна; Отдел кадров; Ученый секретарь; 396841
Сотрудник 4491: Румянцева Вероника Александровна; Отдел кадров; Техник-проектировщик; 259195
Сотрудник 4492: Савельева Антонина Матвеевна; Отдел кадров; Заведующий (начальник) отделом стандартизации; 181392
Сотрудник 4493: Савельева Антонина Матвеевна; Отдел кадров; Экспедитор; 219163
Сотрудник 4494: Савельева Ольга Юрьевна; Отдел кадров; Начальник отдела по связям с общественностью; 213496
Сотрудник 4495: Сальникова Вера Владимировна; Отдел кадров; Инженер по охране труда; 125601
Сотрудник 4496: Самсонов Роман Александрович; Отдел кадров; Младший редактор; 264477
Сотрудник 4497: Сафонова Александра Алексеевна; Отдел кадров; Главный механик; 289656
Сотрудник 4498: Семенова Мирослава Олеговна; Отдел кадров; Начальник нормативно-исследовательской лаборатории по труду; 415732
Сотрудник 4499: Семенова Ольга Ивановна; Отдел кадров; Брокер; 203872
Сотрудник 4500: Семенова София Ильинична; Отдел кадров; Социолог; 204800
Сотрудник 4501: Сергеева Виктория Данииловна; Отдел кадров; Технический редактор; 390656
Сотрудник 4502: Сидорова Варвара Алексеевна; Отдел кадров; Специалист по оценке соответствия лифтов требованиям безопасности; 371144
Сотрудник 4503: Смирнов Дмитрий Ильич; Отдел кадров; Начальник центральной заводской лаборатории; 268673
Сотрудник 4504: Смирнов Леонид Романович; Отдел кадров; Директор (начальник) учреждения (организации); 117451
Сотрудник 4505: Смирнова Александра Артёмовна; Отдел кадров; Инженер-проектировщик; 336721
Сотрудник 4506: Соловьев Матвей Львович; Отдел кадров; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 238703
Сотрудник 4507: Сомова Таисия Михайловна; Отдел кадров; Консультант по налогам и сборам; 190107
Сотрудник 4508: Сорокина Анастасия Тимофеевна; Отдел кадров; Эксперт дорожного хозяйства; 160583
Сотрудник 4509: Софронова Марина Фёдоровна; Отдел кадров; Техник по защите информации; 332283
Сотрудник 4510: Степанова Арина Александровна; Отдел кадров; Менеджер по связям с инвесторами; 456474
Сотрудник 4511: Субботин Артём Дмитриевич; Отдел кадров; Техник-лаборант; 492864
Сотрудник 4512: Субботина Алиса Михайловна; Отдел кадров; Начальник смены; 276411
Сотрудник 4513: Субботина Арина Леонидовна; Отдел кадров; Агент торговый; 334939
Сотрудник 4514: Судакова Мария Михайловна; Отдел кадров; Мастер участка; 490725
Сотрудник 4515: Суханов Виктор Андреевич; Отдел кадров; Специалист по защите информации; 226883
Сотрудник 4516: Сычева Кристина Романовна; Отдел кадров; Инженер по охране окружающей среды (эколог); 208763
Сотрудник 4517: Терентьев Дмитрий Вячеславович; Отдел кадров; Инженер по наладке и испытаниям; 283477
Сотрудник 4518: Тихомиров Арсений Львович; Отдел кадров; Директор (генеральный директор, управляющий) предприятия; 366344
Сотрудник 4519: Федоров Даниил Михайлович; Отдел кадров; Начальник планово - экономического отдела; 162200
Сотрудник 4520: Федоров Никита Сергеевич; Отдел кадров; Техник - программист; 108983
Сотрудник 4521: Федорова Варвара Дмитриевна; Отдел кадров; Инженер по охране окружающей среды (эколог); 258940
Сотрудник 4522: Филатова Екатерина Мироновна; Отдел кадров; Аудитор; 157177
Сотрудник 4523: Филиппов Никита Ярославович; Отдел кадров; Эксперт дорожного хозяйства; 226496
Сотрудник 4524: Фокина Злата Серафимовна; Отдел кадров; Начальник цеха опытного производства; 467143
Сотрудник 4525: Худяков Кирилл Андреевич; Отдел кадров; Начальник отдела охраны окружающей среды; 154045
Сотрудник 4526: Черных Тимофей Сергеевич; Отдел кадров; Директор типографии; 234156
Сотрудник 4527: Чернышева Александра Дмитриевна; Отдел кадров; Чертежник-конструктор; 453627
Сотрудник 4528: Чернышева Мария Данииловна; Отдел кадров; Агент торговый; 160595
Сотрудник 4529: Чистяков Михаил Андреевич; Отдел кадров; Заведующий конструкторским отделом; 315883
Сотрудник 4530: Шубин Иван Владимирович; Отдел кадров; Начальник отдела контроля качества; 241830
Сотрудник 4531: Шульгина София Данииловна; Отдел кадров; Инженер по инструменту; 422904
Сотрудник 4532: Щербакова Вера Матвеевна; Отдел кадров; Директор типографии; 321572
Сотрудник 4533: Щербакова Кира Леоновна; Отдел кадров; Чертежник; 453874
Сотрудник 4534: Яковлев Тимур Александрович; Отдел кадров; Экономист вычислительного (информационно - вычислительного) центра; 459255
Сотрудник 4535: Яковлева Вероника Артёмовна; Отдел кадров; Инженер по охране окружающей среды (эколог); 118478
Сотрудник 4536: Яковлева Владислава Дмитриевна; Отдел кадров; Специалист по связям с общественностью; 258059
Сотрудник 4537: Абрамов Захар Константинович; Отдел качества; Инженер; 450575
Сотрудник 4538: Абрамова Мия Николаевна; Отдел качества; Агент рекламный; 315208
Сотрудник 4539: Агеев Демид Богданович; Отдел качества; Профконсультант; 358141
Сотрудник 4540: Акимова Ангелина Львовна; Отдел качества; Инженер по организации управления производством; 318385
Сотрудник 4541: Алексеева Арина Руслановна; Отдел качества; Заведующий (начальник) планово-экономическим отделом; 139690
Сотрудник 4542: Андреев Дмитрий Захарович; Отдел качества; Заведующий копировально-множительным бюро; 456048
Сотрудник 4543: Андреев Лев Платонович; Отдел качества; Главный технолог; 228259
Сотрудник 4544: Андреева Валерия Никитична; Отдел качества; Инженер по метрологии; 356806
Сотрудник 4545: Антипов Владислав Кириллович; Отдел качества; Редактор; 142574
Сотрудник 4546: Антонов Никита Леонидович; Отдел качества; Начальник технического отдела; 356803
Сотрудник 4547: Архипов Сергей Александрович; Отдел качества; Крупье; 392049
Сотрудник 4548: Афанасьев Иван Максимович; Отдел качества; Начальник хозяйственного отдела; 402674
Сотрудник 4549: Афанасьев Константин Дмитриевич; Отдел качества; Инкассатор; 475105
Сотрудник 4550: Балашов Савва Ильич; Отдел качества; Архитектор; 427256
Сотрудник 4551: Белов Пётр Алексеевич; Отдел качества; Техник-технолог; 196154
Сотрудник 4552: Белоусов Иван Матвеевич; Отдел качества; Технический редактор; 128664
Сотрудник 4553: Бессонова Зоя Максимовна; Отдел качества; Инженер по подготовке производства; 276441
Сотрудник 4554: Бирюкова Екатерина Михайловна; Отдел качества; Профконсультант; 288045
Сотрудник 4555: Бирюкова Екатерина Михайловна; Отдел качества; Начальник юридического отдела; 466556
Сотрудник 4556: Борисова Ульяна Евгеньевна; Отдел качества; Экспедитор по перевозке грузов; 260065
Сотрудник 4557: Булгаков Лев Михайлович; Отдел качества; Корпоративный секретарь акционерного общества; 399723
Сотрудник 4558: Быкова Алиса Данииловна; Отдел качества; Инженер по охране окружающей среды (эколог); 250703
Сотрудник 4559: Быкова Олеся Никитична; Отдел качества; Инженер-электроник (электроник); 133798
Сотрудник 4560: Бычков Тимофей Ильич; Отдел качества; Начальник цеха опытного производства; 364702
Сотрудник 4561: Вавилов Юрий Михайлович; Отдел качества; Инженер по комплектации оборудования; 153150
Сотрудник 4562: Васильева Алиса Кирилловна; Отдел качества; Ведущий экономист; 398140
Сотрудник 4563: Васильева Полина Ярославовна; Отдел качества; Директор (начальник) учреждения (организации); 393412
Сотрудник 4564: Виноградова Варвара Игоревна; Отдел качества; Главный специалист по защите информации; 248864
Сотрудник 4565: Воробьев Илья Александрович; Отдел качества; Калькулятор; 173127
Сотрудник 4566: Воробьева Валерия Георгиевна; Отдел качества; Менеджер по рекламе; 474954
Сотрудник 4567: Гаврилова Анастасия Ивановна; Отдел качества; Крупье; 483593
Сотрудник 4568: Герасимов Константин Максимович; Отдел качества; Заведующий научно-технической библиотекой; 256105
Сотрудник 4569: Голубев Григорий Максимович; Отдел качества; Экономист; 121182
Сотрудник 4570: Горбачев Алексей Демьянович; Отдел качества; Заведующий камерой хранения; 307864
Сотрудник 4571: Горшкова Вероника Егоровна; Отдел качества; Заведующий отделом (бюро) оформления проектных материалов; 490713
Сотрудник 4572: Горюнова Мария Арсеньевна; Отдел качества; Заведующий (начальник) планово-экономическим отделом; 169472
Сотрудник 4573: Горюнова Мария Арсеньевна; Отдел качества; Заведующий копировально-множительным бюро; 396212
Сотрудник 4574: Григорьев Артём Александрович; Отдел качества; Экспедитор; 120355
Сотрудник 4575: Григорьева Ирина Владимировна; Отдел качества; Начальник гаража; 470595
Сотрудник 4576: Гришин Никита Артёмович; Отдел качества; Редактор; 380184
Сотрудник 4577: Гришин Роман Маркович; Отдел качества; Оператор диспетчерской службы; 136727
Сотрудник 4578: Давыдова Алиса Кирилловна; Отдел качества; Инженер-лаборант; 326223
Сотрудник 4579: Данилов Лука Даниилович; Отдел качества; Директор (генеральный директор, управляющий) предприятия; 268765
Сотрудник 4580: Денисова Дарья Ярославовна; Отдел качества; Заведующий (начальник) отделом научно-технической информации; 186159
Сотрудник 4581: Денисова Елизавета Романовна; Отдел качества; Заведующий аспирантурой; 236983
Сотрудник 4582: Елисеева Евгения Артёмовна; Отдел качества; Начальник нормативно-исследовательской лаборатории по труду; 274202
Сотрудник 4583: Ефремова Ксения Егоровна; Отдел качества; Начальник отдела маркетинга; 317978
Сотрудник 4584: Жуков Владимир Максимович; Отдел качества; Начальник лаборатории (бюро) технико - экономических исследований; 150651
Сотрудник 4585: Жуков Степан Максимович; Отдел качества; Инженер по нормированию труда; 315785
Сотрудник 4586: Жукова Валерия Игоревна; Отдел качества; Инспектор по контролю за исполнением поручений; 351797
Сотрудник 4587: Журавлева Виктория Данииловна; Отдел качества; Начальник отдела по связям с общественностью; 343569
