Сотрудник 1: Абрамова Яна Михайловна; IT-отдел; Инкассатор; 126668
Сотрудник 7956: Власов Илья Васильевич; Отдел разработки; Ведущий научный сотрудник; 236230
Сотрудник 7957: Волкова Александра Ярославовна; Отдел разработки; Переводчик; 194997
Сотрудник 7958: Волкова Варвара Тимуровна; Отдел разработки; Инженер по инвентаризации строений и сооружений; 165622
Сотрудник 7959: Воробьева Арина Михайловна; Отдел разработки; Руководитель подразделения; 387665
Сотрудник 7960: Воробьева Валерия Георгиевна; Отдел разработки; Специалист по связям с общественностью; 155978
Сотрудник 7961: Воробьева Валерия Георгиевна; Отдел разработки; Художник; 335920
Сотрудник 7962: Воронов Адам Кириллович; Отдел разработки; Эксперт по оценке соответствия лифтов требованиям безопасности; 334472
Сотрудник 7963: Гаврилов Лев Фёдорович; Отдел разработки; Начальник отдела подготовки кадров; 438497
Сотрудник 7964: Галкин Вячеслав Тимурович; Отдел разработки; Бухгалтер; 211344
Сотрудник 7965: Герасимов Константин Максимович; Отдел разработки; Менеджер по рекламе; 217242
Сотрудник 7966: Герасимов Константин Максимович; Отдел разработки; Главный специалист по защите информации; 334138
Сотрудник 7967: Глебов Платон Дмитриевич; Отдел разработки; Старший научный сотрудник; 456048
Сотрудник 7968: Головина Таисия Александровна; Отдел разработки; Младший редактор; 169839
Сотрудник 7969: Головина Таисия Александровна; Отдел разработки; Директор котельной; 317185
Сотрудник 7970: Гордеева Алиса Данииловна; Отдел разработки; Редактор; 315777
Сотрудник 7971: Горшкова Ксения Денисовна; Отдел разработки; Заместитель директора по связям с общественностью; 133382
Сотрудник 7972: Горячев Николай Даниилович; Отдел разработки; Заведующая машинописным бюро; 365946
Сотрудник 7973: Грачев Марк Григорьевич; Отдел разработки; Начальник (руководитель) бригады (группы); 316442
Сотрудник 7974: Грибова Ксения Егоровна; Отдел разработки; Младший научный сотрудник; 179860
Сотрудник 7975: Григорьев Александр Артёмович; Отдел разработки; Техник по метрологии; 380031
Сотрудник 7976: Григорьев Артемий Макарович; Отдел разработки; Начальник отдела маркетинга; 231258
Сотрудник 7977: Григорьева Алиса Александровна; Отдел разработки; Заведующий хозяйством; 296163
Сотрудник 7978: Григорьева Вероника Ивановна; Отдел разработки; Инженер-лаборант; 360518
Сотрудник 7979: Григорьева Ирина Владимировна; Отдел разработки; Чертежник; 202985
Сотрудник 7980: Громов Матвей Артёмович; Отдел разработки; Главный ландшафтный архитектор проекта; 436051
Сотрудник 7981: Гуляева Екатерина Артёмовна; Отдел разработки; Управляющий отделением (фермой, сельскохозяйственным участком); 188741
Сотрудник 7982: Гусев Егор Леонидович; Отдел разработки; Техник по инвентаризации строений и сооружений; 324598
Сотрудник 7983: Гусева Вера Савельевна; Отдел разработки; Бухгалтер-ревизор; 411701
Сотрудник 7984: Данилов Артём Всеволодович; Отдел разработки; Копировщик; 462488
Сотрудник 7985: Дубровина Вероника Ивановна; Отдел разработки; Эксперт; 185750
Сотрудник 7986: Евдокимова Лидия Константиновна; Отдел разработки; Главный инженер; 368240
Сотрудник 7987: Емельянова Маргарита Николаевна; Отдел разработки; Директор (генеральный директор, управляющий) предприятия; 334814
Сотрудник 7988: Ефимов Михаил Даниилович; Отдел разработки; Шеф-инженер; 210118
Сотрудник 7989: Жданов Александр Александрович; Отдел разработки; Эксперт; 454400
Сотрудник 7990: Жуков Иван Константинович; Отдел разработки; Начальник отдела патентной и изобретательской работы; 495469
Сотрудник 7991: Жуков Степан Максимович; Отдел разработки; Агент торговый; 307656
Сотрудник 7992: Жуков Степан Максимович; Отдел разработки; Оператор по диспетчерскому обслуживанию лифтов; 334677
Сотрудник 7993: Зайцева Вероника Владиславовна; Отдел разработки; Техник по защите информации; 100086
Сотрудник 7994: Захаров Никита Константинович; Отдел разработки; Инкассатор; 117095
Сотрудник 7995: Захаров Никита Константинович; Отдел разработки; Заведующий хозяйством; 460221
Сотрудник 7996: Зимина Анастасия Данииловна; Отдел разработки; Инженер по ремонту; 191180
Сотрудник 7997: Зимина Анастасия Данииловна; Отдел разработки; Оператор диспетчерской службы; 380664
Сотрудник 7998: Золотарев Александр Дмитриевич; Отдел разработки; Начальник ремонтного цеха; 219632
Сотрудник 7999: Зорин Андрей Матвеевич; Отдел разработки; Техник по метрологии; 102719
Сотрудник 8000: Зотов Макар Тимурович; Отдел разработки; Начальник хозяйственного отдела; 168816
Сотрудник 8001: Зыкова Милена Матвеевна; Отдел разработки; Техник по наладке и испытаниям; 327383
Сотрудник 8002: Иванов Арсений Антонович; Отдел разработки; Секретарь руководителя; 252471
Сотрудник 8003: Иванов Артём Богданович; Отдел разработки; Менеджер по связям с инвесторами; 151037
Сотрудник 8004: Иванов Матвей Маркович; Отдел разработки; Лаборант; 227116
Сотрудник 8005: Иванова Арина Кирилловна; Отдел разработки; Заместитель директора по связям с общественностью; 105217
Сотрудник 8006: Иванова Арина Никитична; Отдел разработки; Заведующий отделом (бюро) оформления проектных материалов; 348472
Сотрудник 8007: Иванова Варвара Михайловна; Отдел разработки; Табельщик; 264828
Сотрудник 8008: Иванова Елизавета Васильевна; Отдел разработки; Директор (начальник) вычислительного (информационно - вычислительного) центра; 254505
Сотрудник 8009: Игнатов Андрей Михайлович; Отдел разработки; Менеджер по связям с общественностью; 195024
Сотрудник 8010: Казакова Александра Михайловна; Отдел разработки; Специалист по связям с инвесторами; 445619
Сотрудник 8011: Казанцев Андрей Адамович; Отдел разработки; Художник-конструктор (дизайнер); 100556
Сотрудник 8012: Калинина Виктория Денисовна; Отдел разработки; Техник-конструктор; 177701
Сотрудник 8013: Карасева Виктория Данииловна; Отдел разработки; Главный ландшафтный архитектор проекта; 411842
Сотрудник 8014: Карпова Анна Михайловна; Отдел разработки; Техник по стандартизации; 302101
Сотрудник 8015: Карпова Варвара Петровна; Отдел разработки; Инженер по метрологии; 234489
Сотрудник 8016: Касьянова Екатерина Адамовна; Отдел разработки; Техник-проектировщик; 487393
Сотрудник 8017: Ковалев Артём Семёнович; Отдел разработки; Начальник отдела охраны труда; 391852
Сотрудник 8018: Ковалев Егор Александрович; Отдел разработки; Кодификатор; 281448
Сотрудник 8019: Ковалев Михаил Михайлович; Отдел разработки; Главный научный сотрудник; 374573
Сотрудник 8020: Ковалева Мария Богдановна; Отдел разработки; Математик; 193242
Сотрудник 8021: Козлов Владимир Фёдорович; Отдел разработки; Менеджер по персоналу; 379172
Сотрудник 8022: Козлова Елизавета Фёдоровна; Отдел разработки; Главный металлург; 295424
Сотрудник 8023: Козлова София Семёновна; Отдел разработки; Техник; 253415
Сотрудник 8024: Колесников Лев Янович; Отдел разработки; Главный механик; 240498
Сотрудник 8025: Колесова Виктория Андреевна; Отдел разработки; Начальник отдела (лаборатории, сектора) по защите информации; 186007
Сотрудник 8026: Комарова Валерия Евгеньевна; Отдел разработки; Инструктор-дактилолог; 147481
Сотрудник 8027: Комарова Валерия Евгеньевна; Отдел разработки; Инженер-электроник (электроник); 490740
Сотрудник 8028: Короткова Василиса Ярославовна; Отдел разработки; Экономист по планированию; 379922
Сотрудник 8029: Корчагин Леонид Кириллович; Отдел разработки; Нарядчик; 383188
Сотрудник 8030: Котова Ирина Марковна; Отдел разработки; Главный механик; 142657
Сотрудник 8031: Кочетова Евгения Константиновна; Отдел разработки; Научный редактор; 356398
Сотрудник 8032: Кочетова Полина Дмитриевна; Отдел разработки; Менеджер; 314840
Сотрудник 8033: Кошелева Вера Богдановна; Отдел разработки; Агент; 233514
Сотрудник 8034: Крылов Владимир Константинович; Отдел разработки; Заведующий канцелярией; 487635
Сотрудник 8035: Крылов Егор Дмитриевич; Отдел разработки; Делопроизводитель; 460281
Сотрудник 8036: Кузин Роман Артёмович; Отдел разработки; Техник по труду; 115098
Сотрудник 8037: Кузнецов Тимофей Матвеевич; Отдел разработки; Финансовый директор (заместитель директора по финансам); 494737
Сотрудник 8038: Кузнецова Алиса Михайловна; Отдел разработки; Младший научный сотрудник; 176082
Сотрудник 8039: Кузнецова Алиса Михайловна; Отдел разработки; Секретарь незрячего специалиста; 344359
Сотрудник 8040: Кузнецова Василиса Алексеевна; Отдел разработки; Начальник производственной лаборатории (по контролю производства); 132604
Сотрудник 8041: Кузнецова Юлия Михайловна; Отдел разработки; Экономист по договорной и претензионной работе; 393866
Сотрудник 8042: Кузнецова Юлия Михайловна; Отдел разработки; Инспектор по кадрам; 406139
Сотрудник 8043: Кузьмин Лев Андреевич; Отдел разработки; Техник по наладке и испытаниям; 484507
Сотрудник 8044: Кузьмина Ангелина Ильинична; Отдел разработки; Начальник автоколонны; 120974
Сотрудник 8045: Куликова Варвара Николаевна; Отдел разработки; Заведующий бюро пропусков; 395209
Сотрудник 8046: Куликова Елизавета Кирилловна; Отдел разработки; Менеджер по связям с инвесторами; 199301
Сотрудник 8047: Курочкин Даниил Александрович; Отдел разработки; Начальник отдела контроля качества; 288747
Сотрудник 8048: Лебедев Дмитрий Вячеславович; Отдел разработки; Начальник отдела организации и оплаты труда; 256123
Сотрудник 8049: Лебедев Степан Матвеевич; Отдел разработки; Брокер торговый; 352052
Сотрудник 8050: Левин Илья Степанович; Отдел разработки; Заведующий чертежно-копировальным бюро; 168338
Сотрудник 8051: Леонтьева Полина Данииловна; Отдел разработки; Агент страховой; 235938
Сотрудник 8052: Литвинова Валерия Данииловна; Отдел разработки; Заведующий складом; 245653
Сотрудник 8053: Лукьянова Мария Константиновна; Отдел разработки; Документовед; 238151
Сотрудник 8054: Лукьянова Мария Константиновна; Отдел разработки; Производитель работ (прораб); 436694
Сотрудник 8055: Львов Виктор Сергеевич; Отдел разработки; Агент рекламный; 443040
Сотрудник 8056: Майоров Тимофей Сергеевич; Отдел разработки; Крупье; 356009
Сотрудник 8057: Макарова Елизавета Марковна; Отдел разработки; Инженер по наладке и испытаниям; 206739
Сотрудник 8058: Максимов Иван Маркович; Отдел разработки; Художник-конструктор (дизайнер); 247885
Сотрудник 8059: Максимова Мия Андреевна; Отдел разработки; Начальник отдела организации и оплаты труда; 191148
Сотрудник 8060: Максимова Мия Андреевна; Отдел разработки; Экономист вычислительного (информационно - вычислительного) центра; 413711
Сотрудник 8061: Малышев Арсений Германович; Отдел разработки; Ведущий конструктор; 110713
Сотрудник 8062: Малышев Арсений Германович; Отдел разработки; Техник - программист; 221673
Сотрудник 8063: Малышев Арсений Германович; Отдел разработки; Инженер по инвентаризации строений и сооружений; 291768
Сотрудник 8064: Мальцева Арина Данииловна; Отдел разработки; Художник-конструктор (дизайнер); 486805
Сотрудник 8065: Маркова Виктория Ивановна; Отдел разработки; Начальник лаборатории (бюро) по организации труда и управления производством; 395991
Сотрудник 8066: Матвеева Валерия Максимовна; Отдел разработки; Инженер по охране труда; 355293
Сотрудник 8067: Мельников Матвей Всеволодович; Отдел разработки; Производитель работ (прораб); 442882
Сотрудник 8068: Минина Валентина Максимовна; Отдел разработки; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 127489
Сотрудник 8069: Миронов Арсений Львович; Отдел разработки; Начальник смены; 249054
Сотрудник 8070: Миронова Майя Данииловна; Отдел разработки; Техник-лаборант; 400793
Сотрудник 8071: Михайлов Алексей Андреевич; Отдел разработки; Дежурный бюро пропусков; 293812
Сотрудник 8072: Михайлов Артём Дмитриевич; Отдел разработки; Главный научный сотрудник; 193854
Сотрудник 8073: Михайлов Макар Русланович; Отдел разработки; Заведующий камерой хранения; 185104
Сотрудник 8074: Михайлова Валерия Кирилловна; Отдел разработки; Начальник юридического отдела; 165212
Сотрудник 8075: Михайлова Полина Степановна; Отдел разработки; Инженер-программист (программист); 353689
Сотрудник 8076: Михеев Вячеслав Егорович; Отдел разработки; Заведующий жилым корпусом пансионата (гостиницы); 188466
Сотрудник 8077: Молчанова Антонина Романовна; Отдел разработки; Специалист по промышленной безопасности подъемных сооружений; 394671
Сотрудник 8078: Мухин Михаил Михайлович; Отдел разработки; Начальник отдела кадров; 355624
Сотрудник 8079: Назаров Ярослав Фёдорович; Отдел разработки; Ассистент инспектора фонда; 156021
Сотрудник 8080: Наумова София Демидовна; Отдел разработки; Дежурный бюро пропусков; 400769
Сотрудник 8081: Нестерова Варвара Александровна; Отдел разработки; Чертежник; 359335
Сотрудник 8082: Нефедова Маргарита Александровна; Отдел разработки; Инженер по подготовке производства; 277139
Сотрудник 8083: Нефедова Таисия Степановна; Отдел разработки; Заведующий научно-технической библиотекой; 356577
Сотрудник 8084: Никитин Марк Игоревич; Отдел разработки; Специалист по маркетингу; 359050
Сотрудник 8085: Никитина Мирослава Михайловна; Отдел разработки; Коммивояжер; 388862
Сотрудник 8086: Николаев Артём Иванович; Отдел разработки; Менеджер по рекламе; 185940
Сотрудник 8087: Новиков Артемий Глебович; Отдел разработки; Инженер по надзору за строительством; 159905
Сотрудник 8088: Новиков Артемий Глебович; Отдел разработки; Товаровед; 347274
Сотрудник 8089: Новиков Даниил Максимович; Отдел разработки; Инженер по научно-технической информации; 449913
Сотрудник 8090: Новикова Варвара Максимовна; Отдел разработки; Заведующий общежитием; 350198
Сотрудник 8091: Новикова Варвара Максимовна; Отдел разработки; Инженер-конструктор (конструктор); 371169
Сотрудник 8092: Осипова Арина Михайловна; Отдел разработки; Инженер по патентной и изобретательской работе; 366090
Сотрудник 8093: Павлова Дарина Артёмовна; Отдел разработки; Начальник лаборатории (бюро) технико - экономических исследований; 394874
Сотрудник 8094: Панфилов Алексей Владимирович; Отдел разработки; Инженер по подготовке производства; 315195
Сотрудник 8095: Петров Егор Дмитриевич; Отдел разработки; Техник-лаборант; 139315
Сотрудник 8096: Петрова Злата Платоновна; Отдел разработки; Начальник лаборатории (бюро) по организации труда и управления производством; 310857
Сотрудник 8097: Платонова Анна Ильинична; Отдел разработки; Начальник (руководитель) бригады (группы); 488861
Сотрудник 8098: Поликарпов Матвей Львович; Отдел разработки; Заведующий жилым корпусом пансионата (гостиницы); 172212
Сотрудник 8099: Поликарпов Матвей Львович; Отдел разработки; Хронометражист; 377859
Сотрудник 8100: Поляков Алексей Львович; Отдел разработки; Экономист по материально-техническому снабжению; 379456
Сотрудник 8101: Пономарева Ульяна Кирилловна; Отдел разработки; Заведующий жилым корпусом пансионата (гостиницы); 275217
Сотрудник 8102: Попов Марк Александрович; Отдел разработки; Шеф-инженер; 375956
Сотрудник 8103: Потапова Полина Ильинична; Отдел разработки; Профконсультант; 246054
Сотрудник 8104: Прокофьев Тимофей Васильевич; Отдел разработки; Руководитель подразделения; 216923
Сотрудник 8105: Прохорова Варвара Степановна; Отдел разработки; Менеджер по связям с инвесторами; 402507
Сотрудник 8106: Румянцева Арина Вячеславовна; Отдел разработки; Специалист по автотехнической экспертизе (эксперт-автотехник); 111241
Сотрудник 8107: Рябов Кирилл Артёмович; Отдел разработки; Инженер по комплектации оборудования; 339257
Сотрудник 8108: Рябова София Фёдоровна; Отдел разработки; Начальник отдела охраны труда; 325038
Сотрудник 8109: Савельева Антонина Матвеевна; Отдел разработки; Инженер по организации управления производством; 180552
Сотрудник 8110: Савельева Антонина Матвеевна; Отдел разработки; Агент коммерческий; 410360
Сотрудник 8111: Самсонов Роман Александрович; Отдел разработки; Начальник отдела стандартизации; 307711
Сотрудник 8112: Свиридова Алёна Ярославовна; Отдел разработки; Аукционист; 355363
Сотрудник 8113: Седова София Мирославовна; Отдел разработки; Управляющий отделением (фермой, сельскохозяйственным участком); 163151
Сотрудник 8114: Семенов Марк Егорович; Отдел разработки; Главный сварщик; 166060
Сотрудник 8115: Семенов Матвей Даниилович; Отдел разработки; Экономист по договорной и претензионной работе; 288149
Сотрудник 8116: Семенова Анастасия Константиновна; Отдел разработки; Инженер по комплектации оборудования; 118024
Сотрудник 8117: Семенова Анастасия Константиновна; Отдел разработки; Главный специалист по защите информации; 445389
Сотрудник 8118: Семенова Варвара Глебовна; Отдел разработки; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 438549
Сотрудник 8119: Семенова Ольга Ивановна; Отдел разработки; Научный редактор; 247058
Сотрудник 8120: Сергеев Тимофей Егорович; Отдел разработки; Переводчик синхронный; 347960
Сотрудник 8121: Серова Мия Матвеевна; Отдел разработки; Менеджер по связям с инвесторами; 356367
Сотрудник 8122: Симонова Виктория Петровна; Отдел разработки; Инженер-технолог (технолог); 262323
Сотрудник 8123: Симонова София Данииловна; Отдел разработки; Инженер по организации труда; 409312
Сотрудник 8124: Скворцов Артём Иванович; Отдел разработки; Инженер по подготовке производства; 137206
Сотрудник 8125: Смирнова Варвара Владимировна; Отдел разработки; Старший научный сотрудник; 329711
Сотрудник 8126: Соколова Виктория Алексеевна; Отдел разработки; Главный конструктор проекта; 217310
Сотрудник 8127: Соколова Ева Максимовна; Отдел разработки; Ведущий экономист; 465277
Сотрудник 8128: Соловьева Владислава Ивановна; Отдел разработки; Инженер-проектировщик; 279282
Сотрудник 8129: Соловьева Кира Егоровна; Отдел разработки; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 376419
Сотрудник 8130: Сорокина Анастасия Тимофеевна; Отдел разработки; Агент коммерческий; 382026
Сотрудник 8131: Сорокина София Никитична; Отдел разработки; Копировщик; 462255
Сотрудник 8132: Сотников Артём Иванович; Отдел разработки; Документовед; 249821
Сотрудник 8133: Старостин Гордей Александрович; Отдел разработки; Экономист по договорной и претензионной работе; 275649
Сотрудник 8134: Степанов Георгий Даниилович; Отдел разработки; Начальник отдела автоматизации и механизации производственных процессов; 478003
Сотрудник 8135: Степанова Алиса Михайловна; Отдел разработки; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 237867
Сотрудник 8136: Степанова Арина Александровна; Отдел разработки; Инженер по метрологии; 314170
Сотрудник 8137: Степанова Ольга Платоновна; Отдел разработки; Заведующий производством (шеф-повар); 405155
Сотрудник 8138: Субботин Артём Дмитриевич; Отдел разработки; Техник-проектировщик; 329821
Сотрудник 8139: Субботина Арина Леонидовна; Отдел разработки; Калькулятор; 374186
Сотрудник 8140: Суслова Нина Сергеевна; Отдел разработки; Начальник производственной лаборатории (по контролю производства); 177802
Сотрудник 8141: Сычев Фёдор Фёдорович; Отдел разработки; Главный диспетчер; 187736
Сотрудник 8142: Сычева Кристина Романовна; Отдел разработки; Художник; 416214
Сотрудник 8143: Тихомиров Иван Львович; Отдел разработки; Инженер по инструменту; 377803
Сотрудник 8144: Троицкий Кирилл Иванович; Отдел разработки; Оценщик; 163915
Сотрудник 8145: Ульянов Александр Максимович; Отдел разработки; Главный сварщик; 491947
Сотрудник 8146: Ульянов Мирон Никитич; Отдел разработки; Заведующий (начальник) планово-экономическим отделом; 216374
Сотрудник 8147: Устинов Максим Григорьевич; Отдел разработки; Инструктор-дактилолог; 371103
Сотрудник 8148: Федорова Варвара Дмитриевна; Отдел разработки; Агент торговый; 202680
Сотрудник 8149: Федорова Варвара Дмитриевна; Отдел разработки; Научный редактор; 307984
Сотрудник 8150: Федорова Елизавета Павловна; Отдел разработки; Техник - программист; 181788
Сотрудник 8151: Федорова Ольга Ивановна; Отдел разработки; Начальник отдела по связям с общественностью; 393698
Сотрудник 8152: Федотова Анастасия Артемьевна; Отдел разработки; Младший редактор; 408250
Сотрудник 8153: Федотова Полина Дмитриевна; Отдел разработки; Главный научный сотрудник; 337838
Сотрудник 8154: Фомин Константин Юрьевич; Отдел разработки; Калькулятор; 212769
Сотрудник 8155: Харитонов Василий Максимович; Отдел разработки; Инкассатор; 313322
Сотрудник 8156: Харитонова Валерия Романовна; Отдел разработки; Экономист по материально-техническому снабжению; 153860
Сотрудник 8157: Черныха Анастасия Максимовна; Отдел разработки; Менеджер по связям с общественностью; 482694
Сотрудник 8158: Чернышев Тимофей Денисович; Отдел разработки; Переводчик синхронный; 496464
Сотрудник 8159: Чернышева Александра Дмитриевна; Отдел разработки; Заведующий производством (шеф-повар); 333968
Сотрудник 8160: Чернышева Анастасия Михайловна; Отдел разработки; Инженер по стандартизации; 464107
Сотрудник 8161: Чистяков Михаил Андреевич; Отдел разработки; Крупье; 382413
Сотрудник 8162: Шевелев Тимофей Саввич; Отдел разработки; Корпоративный секретарь акционерного общества; 203466
Сотрудник 8163: Шевелева Арина Дмитриевна; Отдел разработки; Инженер по метрологии; 146857
Сотрудник 8164: Шевелева Татьяна Михайловна; Отдел разработки; Агент; 477110
Сотрудник 8165: Широков Даниил Александрович; Отдел разработки; Главный металлург; 426077
Сотрудник 8166: Шувалов Иван Александрович; Отдел разработки; Чертежник-конструктор; 243510
Сотрудник 8167: Щукина Вероника Александровна; Отдел разработки; Техник по труду; 238847
Сотрудник 8168: Яковлев Даниил Никитич; Отдел разработки; Техник по инвентаризации строений и сооружений; 138206
Сотрудник 8169: Яковлев Сергей Григорьевич; Отдел разработки; Заведующий складом; 145472
Сотрудник 8170: Абрамов Захар Константинович; Отдел сертификации; Специалист по кадрам; 298468
Сотрудник 8171: Абрамова Мия Николаевна; Отдел сертификации; Кассир; 351421
Сотрудник 8172: Акимов Ярослав Владиславович; Отдел сертификации; Техник; 426027
Сотрудник 8173: Александрова Елизавета Артёмовна; Отдел сертификации; Агент по продаже недвижимости; 246657
Сотрудник 8174: Алексеев Михаил Робертович; Отдел сертификации; Инспектор по контролю за исполнением поручений; 246064
Сотрудник 8175: Алексеева Злата Максимовна; Отдел сертификации; Художественный редактор; 407458
Сотрудник 8176: Алексеева Мия Львовна; Отдел сертификации; Начальник отдела (лаборатории, сектора) по защите информации; 101274
Сотрудник 8177: Алешин Алексей Георгиевич; Отдел сертификации; Заведующий отделом (бюро) оформления проектных материалов; 432415
Сотрудник 8178: Алешин Мирон Маркович; Отдел сертификации; Менеджер по персоналу; 166211
Сотрудник 8179: Андреев Даниил Кириллович; Отдел сертификации; Переводчик синхронный; 247360
Сотрудник 8180: Андреев Дмитрий Захарович; Отдел сертификации; Техник по наладке и испытаниям; 248275
Сотрудник 8181: Аникин Степан Глебович; Отдел сертификации; Начальник отдела кадров; 208238
Сотрудник 8182: Анисимов Арсений Дмитриевич; Отдел сертификации; Техник по планированию; 189512
Сотрудник 8183: Антонов Михаил Платонович; Отдел сертификации; Переводчик; 360821
Сотрудник 8184: Баженова Алиса Сергеевна; Отдел сертификации; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 215119
Сотрудник 8185: Балашов Роман Дмитриевич; Отдел сертификации; Заведующий (начальник) отделом научно-технической информации; 208434
Сотрудник 8186: Баранова Елизавета Дмитриевна; Отдел сертификации; Корректор; 464783
Сотрудник 8187: Безрукова Яна Максимовна; Отдел сертификации; Главный сварщик; 230790
Сотрудник 8188: Беляев Владимир Александрович; Отдел сертификации; Шеф-инженер; 295330
Сотрудник 8189: Бессонов Михаил Артёмович; Отдел сертификации; Начальник отдела охраны труда; 394936
Сотрудник 8190: Богданов Владимир Тимофеевич; Отдел сертификации; Заведующий хозяйством; 369123
Сотрудник 8191: Богданова Милана Алексеевна; Отдел сертификации; Директор (начальник) учреждения (организации); 145197
Сотрудник 8192: Борисов Александр Елисеевич; Отдел сертификации; Менеджер по связям с инвесторами; 156779
Сотрудник 8193: Борисов Александр Елисеевич; Отдел сертификации; Инженер по инвентаризации строений и сооружений; 436168
Сотрудник 8194: Борисов Юрий Тимофеевич; Отдел сертификации; Техник по труду; 464464
Сотрудник 8195: Борисова Мария Сергеевна; Отдел сертификации; Начальник инструментального отдела; 121818
Сотрудник 8196: Бочарова Екатерина Павловна; Отдел сертификации; Корпоративный секретарь акционерного общества; 460614
Сотрудник 8197: Булатов Михаил Михайлович; Отдел сертификации; Инженер по защите информации; 139747
Сотрудник 8198: Быкова Олеся Никитична; Отдел сертификации; Ассистент инспектора фонда; 265371
Сотрудник 8199: Вавилов Никита Маркович; Отдел сертификации; Техник; 294241
Сотрудник 8200: Васильев Даниил Маркович; Отдел сертификации; Дежурный бюро пропусков; 298359
Сотрудник 8201: Васильев Кирилл Вадимович; Отдел сертификации; Инженер по охране окружающей среды (эколог); 493328
Сотрудник 8202: Васильева Анна Андреевна; Отдел сертификации; Заведующий (начальник) отделом кадров; 300122
Сотрудник 8203: Васильева Анна Андреевна; Отдел сертификации; Заведующий (начальник) отделом кадров; 490357
Сотрудник 8204: Васильева Полина Ярославовна; Отдел сертификации; Начальник отдела охраны труда; 103804
Сотрудник 8205: Васильева София Михайловна; Отдел сертификации; Старший научный сотрудник; 174011
Сотрудник 8206: Вдовина Вера Максимовна; Отдел сертификации; Ландшафтный архитектор; 358503
Сотрудник 8207: Волков Алексей Арсеньевич; Отдел сертификации; Машинистка; 366817
Сотрудник 8208: Волков Артур Даниилович; Отдел сертификации; Главный бухгалтер; 437983
Сотрудник 8209: Волков Артур Даниилович; Отдел сертификации; Секретарь руководителя; 467608
Сотрудник 8210: Воробьева Арина Михайловна; Отдел сертификации; Экономист по труду; 420923
Сотрудник 8211: Воробьева Валерия Георгиевна; Отдел сертификации; Эксперт дорожного хозяйства; 333901
Сотрудник 8212: Воробьева Виктория Григорьевна; Отдел сертификации; Технический редактор; 315476
Сотрудник 8213: Воробьева Кира Николаевна; Отдел сертификации; Заведующий фотолабораторией; 111942
Сотрудник 8214: Воронина Александра Никитична; Отдел сертификации; Документовед; 411841
