Сотрудник 1: Абрамова Мия Николаевна; IT-отдел; Главный сварщик; 159906
Сотрудник 981: Суворов Егор Андреевич; Отдел международного сотрудничества; Начальник отдела подготовки кадров; 386248
Сотрудник 982: Тихомиров Иван Львович; Отдел международного сотрудничества; Специалист по оценке соответствия лифтов требованиям безопасности; 328292
Сотрудник 983: Токарев Арсений Кириллович; Отдел международного сотрудничества; Делопроизводитель; 120461
Сотрудник 984: Федоров Максим Маркович; Отдел международного сотрудничества; Главный конструктор; 462408
Сотрудник 985: Фомина Василиса Павловна; Отдел международного сотрудничества; Заведующий (начальник) отделом стандартизации; 217575
Сотрудник 986: Черных Владимир Семёнович; Отдел международного сотрудничества; Таксировщик; 344241
Сотрудник 987: Александров Дмитрий Анатольевич; Отдел обучения и развития персонала; Диспетчер; 189803
Сотрудник 988: Алешин Алексей Георгиевич; Отдел обучения и развития персонала; Заведующий фотолабораторией; 156104
Сотрудник 989: Быков Андрей Ильич; Отдел обучения и развития персонала; Техник по метрологии; 235196
Сотрудник 990: Васильев Андрей Михайлович; Отдел обучения и развития персонала; Художник; 297477
Сотрудник 991: Васильев Владимир Николаевич; Отдел обучения и развития персонала; Экономист по материально-техническому снабжению; 482216
Сотрудник 992: Васильев Даниил Маркович; Отдел обучения и развития персонала; Специалист по маркетингу; 387737
Сотрудник 993: Воробьева Виктория Григорьевна; Отдел обучения и развития персонала; Начальник отдела (лаборатории, сектора) по защите информации; 377352
Сотрудник 994: Грачев Марк Григорьевич; Отдел обучения и развития персонала; Начальник отдела комплектации оборудования; 224815
Сотрудник 995: Евдокимов Никита Дмитриевич; Отдел обучения и развития персонала; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 406752
Сотрудник 996: Иванова Ульяна Матвеевна; Отдел обучения и развития персонала; Инженер по надзору за строительством; 121888
Сотрудник 997: Ильин Серафим Леонидович; Отдел обучения и развития персонала; Художник; 299044
Сотрудник 998: Козлова Виктория Ильинична; Отдел обучения и развития персонала; Заведующий (начальник) планово-экономическим отделом; 407020
Сотрудник 999: Корчагин Леонид Кириллович; Отдел обучения и развития персонала; Заведующий (начальник) отделом кадров; 315941
Сотрудник 1000: Кочетков Лев Павлович; Отдел обучения и развития персонала; Финансовый директор (заместитель директора по финансам); 270246
Сотрудник 1001: Кудрявцев Тимофей Фёдорович; Отдел обучения и развития персонала; Экономист; 199522
Сотрудник 1002: Кудряшова Алиса Арсеньевна; Отдел обучения и развития персонала; Специалист по связям с инвесторами; 177490
Сотрудник 1003: Кузнецов Сергей Ильич; Отдел обучения и развития персонала; Начальник лаборатории (бюро) социологии труда; 218274
Сотрудник 1004: Кузнецов Станислав Павлович; Отдел обучения и развития персонала; Инженер по подготовке производства; 461501
Сотрудник 1005: Макарова Анастасия Михайловна; Отдел обучения и развития персонала; Главный технолог; 115711
Сотрудник 1006: Мальцева Анна Марковна; Отдел обучения и развития персонала; Главный конструктор проекта; 136278
Сотрудник 1007: Маркова Виктория Ивановна; Отдел обучения и развития персонала; Документовед; 181295
Сотрудник 1008: Медведев Даниил Григорьевич; Отдел обучения и развития персонала; Агент по снабжению; 291433
Сотрудник 1009: Никифоров Богдан Петрович; Отдел обучения и развития персонала; Менеджер по связям с общественностью; 494648
Сотрудник 1010: Никулина Евгения Семёновна; Отдел обучения и развития персонала; Машинистка; 235759
Сотрудник 1011: Павлов Илья Серафимович; Отдел обучения и развития персонала; Заведующий столовой; 161227
Сотрудник 1012: Петрова Екатерина Артёмовна; Отдел обучения и развития персонала; Агент коммерческий; 147585
Сотрудник 1013: Петрова София Тимуровна; Отдел обучения и развития персонала; Оператор по диспетчерскому обслуживанию лифтов; 344510
Сотрудник 1014: Самсонов Роман Александрович; Отдел обучения и развития персонала; Менеджер по связям с общественностью; 420451
Сотрудник 1015: Семенов Матвей Даниилович; Отдел обучения и развития персонала; Инженер-электроник (электроник); 117270
Сотрудник 1016: Сергеев Тимофей Егорович; Отдел обучения и развития персонала; Заведующий жилым корпусом пансионата (гостиницы); 475822
Сотрудник 1017: Смирнов Леонид Романович; Отдел обучения и развития персонала; Инженер-энергетик (энергетик); 381772
Сотрудник 1018: Соловьева Владислава Ивановна; Отдел обучения и развития персонала; Техник по инструменту; 234155
Сотрудник 1019: Федосеева Алиса Владиславовна; Отдел обучения и развития персонала; Юрисконсульт; 323869
Сотрудник 1020: Черных Михаил Ярославович; Отдел обучения и развития персонала; Директор гостиницы; 158673
Сотрудник 1021: Черныха Анастасия Максимовна; Отдел обучения и развития персонала; Заведующий чертежно-копировальным бюро; 103236
Сотрудник 1022: Чернышев Тимофей Денисович; Отдел обучения и развития персонала; Начальник отдела автоматизированной системы управления производством; 478516
Сотрудник 1023: Аникина Елизавета Артемьевна; Отдел охраны труда; Табельщик; 113288
Сотрудник 1024: Белов Пётр Алексеевич; Отдел охраны труда; Социолог; 307573
Сотрудник 1025: Борисова Ульяна Евгеньевна; Отдел охраны труда; Инженер-конструктор (конструктор); 499198
Сотрудник 1026: Быкова Юлия Макаровна; Отдел охраны труда; Специалист по автотехнической экспертизе (эксперт-автотехник); 233142
Сотрудник 1027: Васильев Фёдор Александрович; Отдел охраны труда; Младший редактор; 419089
Сотрудник 1028: Галкин Вячеслав Тимурович; Отдел охраны труда; Директор котельной; 310829
Сотрудник 1029: Григорьева Ирина Владимировна; Отдел охраны труда; Начальник отдела стандартизации; 395656
Сотрудник 1030: Гусев Егор Леонидович; Отдел охраны труда; Инженер по ремонту; 329159
Сотрудник 1031: Елисеева Евгения Артёмовна; Отдел охраны труда; Директор гостиницы; 185322
Сотрудник 1032: Иванов Матвей Маркович; Отдел охраны труда; Заведующий научно-технической библиотекой; 325043
Сотрудник 1033: Иванова Ангелина Владимировна; Отдел охраны труда; Агент торговый; 417130
Сотрудник 1034: Игнатов Андрей Михайлович; Отдел охраны труда; Переводчик; 222258
Сотрудник 1035: Игнатов Андрей Михайлович; Отдел охраны труда; Начальник отдела подготовки кадров; 285387
Сотрудник 1036: Калинина Виктория Денисовна; Отдел охраны труда; Брокер торговый; 357408
Сотрудник 1037: Калинина Екатерина Романовна; Отдел охраны труда; Эксперт по промышленной безопасности подъемных сооружений; 487749
Сотрудник 1038: Корнеева Екатерина Юрьевна; Отдел охраны труда; Инженер по надзору за строительством; 187767
Сотрудник 1039: Кудряшова Алиса Арсеньевна; Отдел охраны труда; Инкассатор; 288909
Сотрудник 1040: Кузьмина Майя Дмитриевна; Отдел охраны труда; Директор (начальник) вычислительного (информационно - вычислительного) центра; 218520
Сотрудник 1041: Леонов Савва Кириллович; Отдел охраны труда; Заместитель директора по капитальному строительству; 415230
Сотрудник 1042: Лукьянов Александр Дмитриевич; Отдел охраны труда; Инженер по метрологии; 285285
Сотрудник 1043: Михайлова Мирослава Артёмовна; Отдел охраны труда; Товаровед; 152455
Сотрудник 1044: Некрасов Григорий Михайлович; Отдел охраны труда; Начальник отдела стандартизации; 349486
Сотрудник 1045: Нефедова Маргарита Александровна; Отдел охраны труда; Начальник исследовательской лаборатории; 156838
Сотрудник 1046: Прохорова Варвара Степановна; Отдел охраны труда; Архивариус; 140945
Сотрудник 1047: Савельева Майя Дмитриевна; Отдел охраны труда; Корректор; 383015
Сотрудник 1048: Сахарова Мила Ивановна; Отдел охраны труда; Заведующий производством (шеф-повар); 104200
Сотрудник 1049: Скворцов Артём Иванович; Отдел охраны труда; Заведующий архивом; 425867
Сотрудник 1050: Соколов Владимир Ильич; Отдел охраны труда; Техник по наладке и испытаниям; 316784
Сотрудник 1051: Соловьев Матвей Львович; Отдел охраны труда; Психолог; 249610
Сотрудник 1052: Сомова Таисия Михайловна; Отдел охраны труда; Начальник производственного отдела; 287008
Сотрудник 1053: Уткин Вячеслав Андреевич; Отдел охраны труда; Инструктор-дактилолог; 453573
Сотрудник 1054: Филатова Кира Владиславовна; Отдел охраны труда; Техник; 441301
Сотрудник 1055: Цветкова Вероника Львовна; Отдел охраны труда; Инженер по метрологии; 124442
Сотрудник 1056: Абрамов Захар Константинович; Отдел патентования и лицензирования; Инженер по инвентаризации строений и сооружений; 463316
Сотрудник 1057: Афанасьев Константин Дмитриевич; Отдел патентования и лицензирования; Начальник производственного отдела; 172489
Сотрудник 1058: Баранова Милана Александровна; Отдел патентования и лицензирования; Оценщик; 131617
Сотрудник 1059: Белякова Злата Степановна; Отдел патентования и лицензирования; Техник-технолог; 415050
Сотрудник 1060: Грачев Иван Семёнович; Отдел патентования и лицензирования; Чертежник-конструктор; 415725
Сотрудник 1061: Денисова Елизавета Романовна; Отдел патентования и лицензирования; Начальник смены; 381846
Сотрудник 1062: Жданов Артём Романович; Отдел патентования и лицензирования; Учетчик; 165264
Сотрудник 1063: Зорина Екатерина Макаровна; Отдел патентования и лицензирования; Заведующий (начальник) отделом кадров; 225174
Сотрудник 1064: Иванов Матвей Маркович; Отдел патентования и лицензирования; Младший научный сотрудник; 483031
Сотрудник 1065: Ильин Серафим Леонидович; Отдел патентования и лицензирования; Начальник ремонтного цеха; 290665
Сотрудник 1066: Ильин Серафим Леонидович; Отдел патентования и лицензирования; Биржевой маклер; 359587
Сотрудник 1067: Кузнецова Василиса Алексеевна; Отдел патентования и лицензирования; Начальник отдела кадров; 309551
Сотрудник 1068: Куликова Варвара Николаевна; Отдел патентования и лицензирования; Экономист по договорной и претензионной работе; 155697
Сотрудник 1069: Мальцева Арина Данииловна; Отдел патентования и лицензирования; Табельщик; 202777
Сотрудник 1070: Мальцева Арина Данииловна; Отдел патентования и лицензирования; Инженер по организации управления производством; 418202
Сотрудник 1071: Маслова Александра Алексеевна; Отдел патентования и лицензирования; Архитектор; 231513
Сотрудник 1072: Маслова Ксения Владимировна; Отдел патентования и лицензирования; Младший научный сотрудник; 288173
Сотрудник 1073: Овчинникова София Данииловна; Отдел патентования и лицензирования; Техник по наладке и испытаниям; 357167
Сотрудник 1074: Орлова Арина Владиславовна; Отдел патентования и лицензирования; Техник по защите информации; 218893
Сотрудник 1075: Петрова Злата Платоновна; Отдел патентования и лицензирования; Художник; 265618
Сотрудник 1076: Савина Ева Гордеевна; Отдел патентования и лицензирования; Заведующий жилым корпусом пансионата (гостиницы); 178278
Сотрудник 1077: Самойлов Егор Макарович; Отдел патентования и лицензирования; Учетчик; 385942
Сотрудник 1078: Сафонова Александра Алексеевна; Отдел патентования и лицензирования; Директор типографии; 366572
Сотрудник 1079: Сахарова Мила Ивановна; Отдел патентования и лицензирования; Товаровед; 323966
Сотрудник 1080: Сычев Александр Гордеевич; Отдел патентования и лицензирования; Заведующий отделом (бюро) оформления проектных материалов; 261390
Сотрудник 1081: Сычева Кристина Романовна; Отдел патентования и лицензирования; Начальник центральной заводской лаборатории; 196591
Сотрудник 1082: Тарасов Арсений Тимофеевич; Отдел патентования и лицензирования; Физиолог; 404166
Сотрудник 1083: Федорова Варвара Дмитриевна; Отдел патентования и лицензирования; Главный конструктор; 312891
Сотрудник 1084: Шевелева Арина Дмитриевна; Отдел патентования и лицензирования; Заведующий чертежно-копировальным бюро; 435207
Сотрудник 1085: Шевелева Татьяна Михайловна; Отдел патентования и лицензирования; Техник по защите информации; 330173
Сотрудник 1086: Шульгина София Данииловна; Отдел патентования и лицензирования; Делопроизводитель; 404982
Сотрудник 1087: Яковлева Владислава Дмитриевна; Отдел патентования и лицензирования; Директор (начальник) учреждения (организации); 100947
Сотрудник 1088: Алексеева Злата Максимовна; Отдел по работе с партнёрами; Кодификатор; 108350
Сотрудник 1089: Афанасьев Константин Дмитриевич; Отдел по работе с партнёрами; Инженер по наладке и испытаниям; 263803
Сотрудник 1090: Белов Пётр Алексеевич; Отдел по работе с партнёрами; Заведующий фотолабораторией; 170881
Сотрудник 1091: Беспалов Фёдор Сергеевич; Отдел по работе с партнёрами; Брокер торговый; 132615
Сотрудник 1092: Бирюкова Екатерина Михайловна; Отдел по работе с партнёрами; Научный сотрудник; 311510
Сотрудник 1093: Блинова Ева Марковна; Отдел по работе с партнёрами; Главный сварщик; 325347
Сотрудник 1094: Воробьева Василиса Артёмовна; Отдел по работе с партнёрами; Техник; 337753
Сотрудник 1095: Гаврилова Анастасия Ивановна; Отдел по работе с партнёрами; Инженер по научно-технической информации; 345432
Сотрудник 1096: Голубев Григорий Максимович; Отдел по работе с партнёрами; Агент; 238155
Сотрудник 1097: Гусев Марк Андреевич; Отдел по работе с партнёрами; Корпоративный секретарь акционерного общества; 353807
Сотрудник 1098: Давыдов Артём Александрович; Отдел по работе с партнёрами; Статистик; 206324
Сотрудник 1099: Дмитриев Максим Владиславович; Отдел по работе с партнёрами; Инженер по организации труда; 165156
Сотрудник 1100: Зубкова Мария Егоровна; Отдел по работе с партнёрами; Инженер-конструктор (конструктор); 278708
Сотрудник 1101: Исаев Никита Платонович; Отдел по работе с партнёрами; Техник по инвентаризации строений и сооружений; 467709
Сотрудник 1102: Карпов Артём Игоревич; Отдел по работе с партнёрами; Эксперт; 425125
Сотрудник 1103: Касьянова Екатерина Адамовна; Отдел по работе с партнёрами; Директор (начальник) учреждения (организации); 193864
Сотрудник 1104: Ковалева Мария Богдановна; Отдел по работе с партнёрами; Брокер; 243261
Сотрудник 1105: Комаров Максим Серафимович; Отдел по работе с партнёрами; Начальник отдела социального развития; 436362
Сотрудник 1106: Кузнецов Даниил Артёмович; Отдел по работе с партнёрами; Начальник производственного отдела; 325584
Сотрудник 1107: Кузнецова Ирина Мироновна; Отдел по работе с партнёрами; Инженер-электроник (электроник); 289435
Сотрудник 1108: Лаптев Платон Маркович; Отдел по работе с партнёрами; Инженер-технолог (технолог); 419622
Сотрудник 1109: Латышев Тимофей Григорьевич; Отдел по работе с партнёрами; Заведующий жилым корпусом пансионата (гостиницы); 202254
Сотрудник 1110: Леонов Савва Кириллович; Отдел по работе с партнёрами; Начальник производственной лаборатории (по контролю производства); 114564
Сотрудник 1111: Майорова Виктория Тимуровна; Отдел по работе с партнёрами; Товаровед; 156105
Сотрудник 1112: Нефедова Маргарита Александровна; Отдел по работе с партнёрами; Заведующий конструкторским отделом; 366664
Сотрудник 1113: Никитин Егор Никитич; Отдел по работе с партнёрами; Агент торговый; 127945
Сотрудник 1114: Никитин Егор Никитич; Отдел по работе с партнёрами; Корпоративный секретарь акционерного общества; 236747
Сотрудник 1115: Новиков Арсений Даниилович; Отдел по работе с партнёрами; Экспедитор; 314200
Сотрудник 1116: Новиков Арсений Даниилович; Отдел по работе с партнёрами; Художник; 413661
Сотрудник 1117: Новиков Савелий Дмитриевич; Отдел по работе с партнёрами; Инженер по патентной и изобретательской работе; 258718
Сотрудник 1118: Орлов Василий Артурович; Отдел по работе с партнёрами; Мастер контрольный (участка, цеха); 267842
Сотрудник 1119: Пастухов Артемий Вадимович; Отдел по работе с партнёрами; Табельщик; 370626
Сотрудник 1120: Петрова Алиса Никитична; Отдел по работе с партнёрами; Лаборант; 179087
Сотрудник 1121: Поликарпов Матвей Львович; Отдел по работе с партнёрами; Начальник лаборатории (бюро) по организации труда и управления производством; 463416
Сотрудник 1122: Сорокин Алексей Артёмович; Отдел по работе с партнёрами; Начальник отдела автоматизации и механизации производственных процессов; 264234
Сотрудник 1123: Степанова Алиса Михайловна; Отдел по работе с партнёрами; Ландшафтный архитектор; 127986
Сотрудник 1124: Ульянов Александр Максимович; Отдел по работе с партнёрами; Техник по метрологии; 329065
Сотрудник 1125: Фомин Матвей Дмитриевич; Отдел по работе с партнёрами; Заведующий (начальник) планово-экономическим отделом; 360405
Сотрудник 1126: Щербаков Дмитрий Кириллович; Отдел по работе с партнёрами; Младший редактор; 195460
Сотрудник 1127: Александров Дмитрий Анатольевич; Отдел продаж; Заведующий (начальник) отделом кадров; 124447
Сотрудник 1128: Андреев Даниил Кириллович; Отдел продаж; Калькулятор; 252638
Сотрудник 1129: Афанасьев Иван Максимович; Отдел продаж; Главный технолог; 273747
Сотрудник 1130: Бессонова Зоя Максимовна; Отдел продаж; Секретарь - машинистка; 401050
Сотрудник 1131: Васильева Варвара Ярославовна; Отдел продаж; Руководитель группы по инвентаризации строений и сооружений; 157721
Сотрудник 1132: Гаврилов Лев Фёдорович; Отдел продаж; Дежурный бюро пропусков; 232805
Сотрудник 1133: Галкин Роберт Викторович; Отдел продаж; Техник-лаборант; 451135
Сотрудник 1134: Григорьев Артемий Макарович; Отдел продаж; Специалист по оценке соответствия лифтов требованиям безопасности; 302090
Сотрудник 1135: Долгова Дарья Ярославовна; Отдел продаж; Младший редактор; 350412
Сотрудник 1136: Зайцев Руслан Леонидович; Отдел продаж; Начальник лаборатории (бюро) по организации труда и управления производством; 155330
Сотрудник 1137: Золотова Кристина Артёмовна; Отдел продаж; Начальник гаража; 102843
Сотрудник 1138: Исаев Семён Георгиевич; Отдел продаж; Инженер-конструктор (конструктор); 407568
Сотрудник 1139: Калинин Кирилл Дмитриевич; Отдел продаж; Начальник (руководитель) бригады (группы); 352211
Сотрудник 1140: Кузнецов Фёдор Иванович; Отдел продаж; Техник по планированию; 129901
Сотрудник 1141: Кулаков Тихон Кириллович; Отдел продаж; Руководитель группы по инвентаризации строений и сооружений; 231476
Сотрудник 1142: Лебедев Фёдор Богданович; Отдел продаж; Начальник смены; 305545
Сотрудник 1143: Лобанова Мария Руслановна; Отдел продаж; Мастер контрольный (участка, цеха); 269012
Сотрудник 1144: Логинова Вера Михайловна; Отдел продаж; Техник-лаборант; 199456
Сотрудник 1145: Логинова Вера Михайловна; Отдел продаж; Начальник отдела по связям с инвесторами; 344788
Сотрудник 1146: Майорова Виктория Тимуровна; Отдел продаж; Начальник отдела социального развития; 388827
Сотрудник 1147: Макарова София Романовна; Отдел продаж; Экономист по финансовой работе; 128949
Сотрудник 1148: Мальцев Мирон Ярославович; Отдел продаж; Инженер по комплектации оборудования; 227107
Сотрудник 1149: Марков Глеб Михайлович; Отдел продаж; Главный научный сотрудник; 164540
Сотрудник 1150: Михайлов Даниил Даниилович; Отдел продаж; Кассир; 217576
Сотрудник 1151: Николаев Александр Даниилович; Отдел продаж; Инструктор-дактилолог; 237490
Сотрудник 1152: Новиков Артемий Глебович; Отдел продаж; Переводчик-дактилолог; 319049
Сотрудник 1153: Парфенова Ксения Владимировна; Отдел продаж; Инспектор по контролю за исполнением поручений; 280480
Сотрудник 1154: Петров Евгений Львович; Отдел продаж; Машинистка; 176316
Сотрудник 1155: Петров Максим Дмитриевич; Отдел продаж; Техник по метрологии; 114988
Сотрудник 1156: Поликарпов Матвей Львович; Отдел продаж; Заведующий хозяйством; 301508
Сотрудник 1157: Пономарева София Алексеевна; Отдел продаж; Начальник (руководитель) бригады (группы); 145804
Сотрудник 1158: Потапов Всеволод Иванович; Отдел продаж; Главный конструктор проекта; 487449
Сотрудник 1159: Рыжов Артём Дмитриевич; Отдел продаж; Физиолог; 470798
Сотрудник 1160: Сальникова Анна Максимовна; Отдел продаж; Техник - программист; 413686
Сотрудник 1161: Самсонов Никита Александрович; Отдел продаж; Начальник отдела комплектации оборудования; 207265
Сотрудник 1162: Семенова Варвара Глебовна; Отдел продаж; Инженер по надзору за строительством; 304092
Сотрудник 1163: Симонова Виктория Петровна; Отдел продаж; Директор (начальник) вычислительного (информационно - вычислительного) центра; 121091
Сотрудник 1164: Сорокин Константин Алексеевич; Отдел продаж; Техник-технолог; 126831
Сотрудник 1165: Тихомиров Арсений Львович; Отдел продаж; Специалист по промышленной безопасности подъемных сооружений; 304675
Сотрудник 1166: Федоров Иван Тимофеевич; Отдел продаж; Инженер по защите информации; 267544
Сотрудник 1167: Цветкова Вероника Львовна; Отдел продаж; Брокер торговый; 100087
Сотрудник 1168: Архипова Анастасия Александровна; Отдел разработки; Инженер по подготовке производства; 411200
Сотрудник 1169: Афанасьев Дмитрий Дмитриевич; Отдел разработки; Инженер-технолог (технолог); 106535
Сотрудник 1170: Басова Валерия Львовна; Отдел разработки; Экономист по труду; 200185
Сотрудник 1171: Белякова Елизавета Максимовна; Отдел разработки; Начальник ремонтного цеха; 211004
Сотрудник 1172: Белякова Елизавета Максимовна; Отдел разработки; Комендант; 420552
Сотрудник 1173: Борисова Мария Сергеевна; Отдел разработки; Комендант; 365563
Сотрудник 1174: Булгаков Лев Михайлович; Отдел разработки; Ведущий конструктор; 304874
Сотрудник 1175: Бычков Тимофей Ильич; Отдел разработки; Техник-конструктор; 279426
Сотрудник 1176: Васильев Владимир Николаевич; Отдел разработки; Техник вычислительного (информационно-вычислительного) центра; 466913
Сотрудник 1177: Добрынин Матвей Александрович; Отдел разработки; Коммивояжер; 237962
Сотрудник 1178: Егоров Марк Миронович; Отдел разработки; Специалист по защите информации; 321981
Сотрудник 1179: Ефимов Михаил Даниилович; Отдел разработки; Техник-конструктор; 249408
Сотрудник 1180: Иванов Матвей Маркович; Отдел разработки; Эксперт дорожного хозяйства; 175249
Сотрудник 1181: Исаев Максим Вадимович; Отдел разработки; Инженер по патентной и изобретательской работе; 355721
Сотрудник 1182: Климов Алексей Иванович; Отдел разработки; Заведующий копировально-множительным бюро; 332162
Сотрудник 1183: Кондратьев Иван Егорович; Отдел разработки; Экспедитор; 209861
Сотрудник 1184: Королев Макар Матвеевич; Отдел разработки; Бухгалтер; 386550
Сотрудник 1185: Лапина Дарья Алексеевна; Отдел разработки; Аудитор; 378214
Сотрудник 1186: Левина Анастасия Владиславовна; Отдел разработки; Начальник ремонтного цеха; 114417
Сотрудник 1187: Литвинов Артём Ильич; Отдел разработки; Аудитор; 161817
Сотрудник 1188: Литвинов Савелий Артурович; Отдел разработки; Ведущий экономист; 412376
Сотрудник 1189: Осипова Арина Тимофеевна; Отдел разработки; Техник по метрологии; 339915
Сотрудник 1190: Романова Маргарита Артёмовна; Отдел разработки; Инспектор по кадрам; 303430
Сотрудник 1191: Семенов Даниил Даниилович; Отдел разработки; Начальник отдела контроля качества; 466494
Сотрудник 1192: Семенова Мирослава Семёновна; Отдел разработки; Физиолог; 476049
Сотрудник 1193: Сергеева Анастасия Максимовна; Отдел разработки; Заведующий (начальник) планово-экономическим отделом; 330529
Сотрудник 1194: Сергеева Вероника Германовна; Отдел разработки; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 264507
Сотрудник 1195: Соколов Владимир Ильич; Отдел разработки; Техник по инструменту; 322053
Сотрудник 1196: Степанов Владислав Андреевич; Отдел разработки; Инженер-программист (программист); 340224
Сотрудник 1197: Титов Марат Андреевич; Отдел разработки; Начальник гаража; 447103
Сотрудник 1198: Трифонова Ольга Викторовна; Отдел разработки; Агент по закупкам; 171806
Сотрудник 1199: Устинов Иван Николаевич; Отдел разработки; Заместитель директора по капитальному строительству; 170704
Сотрудник 1200: Филиппов Даниил Львович; Отдел разработки; Младший редактор; 385170
Сотрудник 1201: Широков Даниил Александрович; Отдел разработки; Главный редактор; 208636
Сотрудник 1202: Яковлева Владислава Дмитриевна; Отдел разработки; Главный инженер проекта. Главный архитектор проекта; 224396
Сотрудник 1203: Афанасьев Иван Максимович; Отдел сертификации; Директор котельной; 275635
Сотрудник 1204: Васильев Андрей Михайлович; Отдел сертификации; Заведующий столовой; 445373
Сотрудник 1205: Васильева Алиса Тимофеевна; Отдел сертификации; Администратор; 474652
Сотрудник 1206: Власов Илья Васильевич; Отдел сертификации; Заведующая машинописным бюро; 177651
Сотрудник 1207: Голубев Григорий Максимович; Отдел сертификации; Начальник лаборатории (бюро) социологии труда; 373265
Сотрудник 1208: Грачев Даниил Матвеевич; Отдел сертификации; Заведующий отделом (бюро) оформления проектных материалов; 468834
Сотрудник 1209: Давыдов Артём Александрович; Отдел сертификации; Заместитель директора по коммерческим вопросам; 499225
Сотрудник 1210: Демидов Кирилл Маркович; Отдел сертификации; Документовед; 172910
Сотрудник 1211: Демина Дарья Александровна; Отдел сертификации; Заведующий архивом; 333832
Сотрудник 1212: Долгов Фёдор Александрович; Отдел сертификации; Юрисконсульт; 462638
Сотрудник 1213: Егоров Сергей Ильич; Отдел сертификации; Экспедитор по перевозке грузов; 162320
Сотрудник 1214: Ерофеев Кирилл Всеволодович; Отдел сертификации; Главный конструктор; 144204
Сотрудник 1215: Жуков Владимир Максимович; Отдел сертификации; Делопроизводитель; 467719
Сотрудник 1216: Зубкова Полина Тимуровна; Отдел сертификации; Начальник отдела материально-технического снабжения; 417052
Сотрудник 1217: Иванова Милана Марковна; Отдел сертификации; Дилер; 329791
Сотрудник 1218: Козлова Анастасия Константиновна; Отдел сертификации; Чертежник; 113605
Сотрудник 1219: Кудряшов Арсений Макарович; Отдел сертификации; Начальник лаборатории (бюро) технико - экономических исследований; 348470
Сотрудник 1220: Кузнецов Роман Артемьевич; Отдел сертификации; Биржевой маклер; 401588
Сотрудник 1221: Куликова Елизавета Кирилловна; Отдел сертификации; Художник; 110980
Сотрудник 1222: Лебедева Виктория Александровна; Отдел сертификации; Инженер; 267145
Сотрудник 1223: Литвинов Артём Ильич; Отдел сертификации; Начальник отдела по связям с инвесторами; 499498
Сотрудник 1224: Мещеряков Сергей Ярославович; Отдел сертификации; Управляющий отделением (фермой, сельскохозяйственным участком); 452004
