Сотрудник 1: Андреева Дарья Марковна; IT-отдел; Редактор; 499537
Сотрудник 568: Панфилов Роберт Даниилович; Отдел цифровой трансформации; Заместитель директора по связям с общественностью; 307702
Сотрудник 569: Румянцев Антон Миронович; Отдел цифровой трансформации; Инженер по охране труда; 452025
Сотрудник 570: Сальникова Вера Владимировна; Отдел цифровой трансформации; Архитектор; 349074
Сотрудник 571: Степанов Владислав Андреевич; Отдел цифровой трансформации; Заместитель директора по капитальному строительству; 195021
Сотрудник 572: Фомина Мария Юрьевна; Отдел цифровой трансформации; Начальник отдела кадров; 270993
Сотрудник 573: Шувалов Иван Александрович; Отдел цифровой трансформации; Статистик; 430200
Сотрудник 574: Беляев Владимир Александрович; Отдел экологии; Архитектор; 210389
Сотрудник 575: Калинина София Алексеевна; Отдел экологии; Секретарь-стенографистка; 123075
Сотрудник 576: Климов Алексей Иванович; Отдел экологии; Начальник смены; 176730
Сотрудник 577: Кондратьев Иван Егорович; Отдел экологии; Экономист по планированию; 290562
Сотрудник 578: Кузьмина Ангелина Ильинична; Отдел экологии; Техник по метрологии; 267278
Сотрудник 579: Лебедев Степан Матвеевич; Отдел экологии; Младший научный сотрудник; 343933
Сотрудник 580: Леонтьев Сергей Георгиевич; Отдел экологии; Брокер; 111867
Сотрудник 581: Моисеев Максим Русланович; Отдел экологии; Лаборант; 105453
Сотрудник 582: Павлова Ева Антоновна; Отдел экологии; Техник по защите информации; 266882
Сотрудник 583: Петрова Таисия Михайловна; Отдел экологии; Заведующий чертежно-копировальным бюро; 115097
Сотрудник 584: Седов Тихон Матвеевич; Отдел экологии; Начальник смены; 499827
Сотрудник 585: Соболева Дарья Егоровна; Отдел экологии; Финансовый директор (заместитель директора по финансам); 232169
Сотрудник 586: Герасимов Константин Максимович; Отдел экономической безопасности; Специалист по промышленной безопасности подъемных сооружений; 400255
Сотрудник 587: Иванова Ангелина Владимировна; Отдел экономической безопасности; Ведущий конструктор; 499881
Сотрудник 588: Иванова Арина Никитична; Отдел экономической безопасности; Начальник технического отдела; 279404
Сотрудник 589: Игнатов Андрей Михайлович; Отдел экономической безопасности; Техник-технолог; 102416
Сотрудник 590: Казакова Виктория Андреевна; Отдел экономической безопасности; Начальник отдела комплектации оборудования; 113340
Сотрудник 591: Кононова Таисия Никитична; Отдел экономической безопасности; Начальник исследовательской лаборатории; 232779
Сотрудник 592: Кузнецова Алиса Артёмовна; Отдел экономической безопасности; Оператор по диспетчерскому обслуживанию лифтов; 279461
Сотрудник 593: Марков Глеб Михайлович; Отдел экономической безопасности; Аналитик; 251507
Сотрудник 594: Никитина Нина Константиновна; Отдел экономической безопасности; Главный инженер; 153618
Сотрудник 595: Петрова Варвара Данииловна; Отдел экономической безопасности; Инженер по надзору за строительством; 197265
Сотрудник 596: Устинов Максим Григорьевич; Отдел экономической безопасности; Инженер-программист (программист); 250854
Сотрудник 597: Яковлева Вероника Артёмовна; Отдел экономической безопасности; Экспедитор по перевозке грузов; 320142
Сотрудник 598: Александрова Елизавета Артёмовна; Отдел эксплуатации; Ведущий экономист; 476347
Сотрудник 599: Добрынин Матвей Александрович; Отдел эксплуатации; Секретарь руководителя; 448747
Сотрудник 600: Зимина Анастасия Данииловна; Отдел эксплуатации; Экспедитор по перевозке грузов; 392770
Сотрудник 601: Золотова Кристина Артёмовна; Отдел эксплуатации; Калькулятор; 398244
Сотрудник 602: Иванова Елизавета Васильевна; Отдел эксплуатации; Директор (начальник) вычислительного (информационно - вычислительного) центра; 208083
Сотрудник 603: Кузнецов Фёдор Иванович; Отдел эксплуатации; Главный технолог; 418158
Сотрудник 604: Литвинов Артём Ильич; Отдел эксплуатации; Начальник юридического отдела; 277706
Сотрудник 605: Моисеев Максим Русланович; Отдел эксплуатации; Учетчик; 443321
Сотрудник 606: Никифоров Богдан Петрович; Отдел эксплуатации; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 192262
Сотрудник 607: Новиков Егор Иванович; Отдел эксплуатации; Начальник отдела комплектации оборудования; 490371
Сотрудник 608: Прохорова Алиса Петровна; Отдел эксплуатации; Начальник отдела охраны труда; 191124
Сотрудник 609: Сальникова Вера Владимировна; Отдел эксплуатации; Инженер по охране труда; 479041
Сотрудник 610: Тимофеева Василиса Марковна; Отдел эксплуатации; Заведующий складом; 479232
Сотрудник 611: Филиппов Никита Ярославович; Отдел эксплуатации; Начальник отдела (лаборатории, сектора) по защите информации; 383870
Сотрудник 612: Чистяков Марк Ильич; Отдел эксплуатации; Инженер по подготовке кадров; 137271
Сотрудник 613: Шувалов Иван Александрович; Отдел эксплуатации; Инженер по метрологии; 379816
Сотрудник 614: Афанасьев Лев Миронович; Отдел эксплуатации зданий; Начальник отдела организации и оплаты труда; 154460
Сотрудник 615: Васильева Анна Андреевна; Отдел эксплуатации зданий; Техник по наладке и испытаниям; 256951
Сотрудник 616: Воробьев Владислав Андреевич; Отдел эксплуатации зданий; Товаровед; 339168
Сотрудник 617: Ефремова Ксения Егоровна; Отдел эксплуатации зданий; Начальник отдела подготовки кадров; 301537
Сотрудник 618: Иванов Арсений Антонович; Отдел эксплуатации зданий; Инженер-проектировщик; 163029
Сотрудник 619: Литвинова Валерия Данииловна; Отдел эксплуатации зданий; Начальник отдела комплектации оборудования; 453557
Сотрудник 620: Моисеев Максим Русланович; Отдел эксплуатации зданий; Инженер по организации труда; 452781
Сотрудник 621: Молчанов Михаил Робертович; Отдел эксплуатации зданий; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 437958
Сотрудник 622: Попова Валерия Владимировна; Отдел эксплуатации зданий; Экспедитор; 438479
Сотрудник 623: Савицкая Анастасия Данииловна; Отдел эксплуатации зданий; Математик; 267029
Сотрудник 624: Синицын Роман Борисович; Отдел эксплуатации зданий; Экономист; 208244
Сотрудник 625: Сухарев Максим Максимович; Отдел эксплуатации зданий; Начальник отдела капитального строительства; 178710
Сотрудник 626: Фомина Мария Юрьевна; Отдел эксплуатации зданий; Техник вычислительного (информационно-вычислительного) центра; 269133
Сотрудник 627: Чернышев Тимофей Денисович; Отдел эксплуатации зданий; Менеджер по рекламе; 341231
Сотрудник 628: Баженова Алиса Сергеевна; Отдел энергетики; Инспектор по контролю за исполнением поручений; 246253
Сотрудник 629: Гордеева Алиса Данииловна; Отдел энергетики; Крупье; 338728
Сотрудник 630: Гуляев Кирилл Никитич; Отдел энергетики; Инспектор по кадрам; 271935
Сотрудник 631: Емельянов Платон Фёдорович; Отдел энергетики; Заведующий научно-технической библиотекой; 284053
Сотрудник 632: Короткова Мария Гордеевна; Отдел энергетики; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 207902
Сотрудник 633: Краснова Анастасия Александровна; Отдел энергетики; Заведующий камерой хранения; 498868
Сотрудник 634: Кулаков Тихон Кириллович; Отдел энергетики; Бухгалтер; 200591
Сотрудник 635: Лапина Дарья Алексеевна; Отдел энергетики; Главный металлург; 336604
Сотрудник 636: Моисеев Тимофей Маркович; Отдел энергетики; Художник-конструктор (дизайнер); 108454
Сотрудник 637: Петрова Злата Платоновна; Отдел энергетики; Корпоративный секретарь акционерного общества; 176731
Сотрудник 638: Соловьев Артемий Кириллович; Отдел энергетики; Товаровед; 381946
Сотрудник 639: Шевелев Илья Михайлович; Отдел энергетики; Младший редактор; 475203
Сотрудник 640: Яковлева Василиса Романовна; Отдел энергетики; Учетчик; 278551
Сотрудник 641: Алексеева Мия Львовна; Производственный отдел; Инженер по защите информации; 440188
Сотрудник 642: Алешин Мирон Маркович; Производственный отдел; Начальник цеха (участка); 460977
Сотрудник 643: Аникин Степан Глебович; Производственный отдел; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 203545
Сотрудник 644: Волков Гордей Иванович; Производственный отдел; Заведующий бюро пропусков; 226335
Сотрудник 645: Герасимова Кира Ярославовна; Производственный отдел; Экономист по труду; 379840
Сотрудник 646: Гончаров Дмитрий Львович; Производственный отдел; Инженер по метрологии; 191729
Сотрудник 647: Грачева Елизавета Михайловна; Производственный отдел; Директор (начальник) учреждения (организации); 217578
Сотрудник 648: Исаев Максим Вадимович; Производственный отдел; Техник-технолог; 139959
Сотрудник 649: Королев Макар Матвеевич; Производственный отдел; Бухгалтер-ревизор; 361766
Сотрудник 650: Кочетков Лев Ильич; Производственный отдел; Инженер по качеству; 107707
Сотрудник 651: Левин Илья Степанович; Производственный отдел; Инженер-программист (программист); 110052
Сотрудник 652: Литвинова Анастасия Богдановна; Производственный отдел; Копировщик; 141299
Сотрудник 653: Макарова София Романовна; Производственный отдел; Экономист по материально-техническому снабжению; 317180
Сотрудник 654: Нестерова Александра Артёмовна; Производственный отдел; Начальник инструментального отдела; 247204
Сотрудник 655: Царев Владимир Артёмович; Производственный отдел; Ученый секретарь; 120410
Сотрудник 656: Шевелева Татьяна Михайловна; Производственный отдел; Инженер по охране окружающей среды (эколог); 289412
Сотрудник 657: Яковлев Арсений Максимович; Производственный отдел; Начальник (заведующий) мастерской; 423161
Сотрудник 658: Антонов Михаил Платонович; Рекламный отдел; Эксперт по оценке соответствия лифтов требованиям безопасности; 177298
Сотрудник 659: Иванова Ксения Филиповна; Рекламный отдел; Начальник отдела автоматизации и механизации производственных процессов; 498153
Сотрудник 660: Касьянова София Дмитриевна; Рекламный отдел; Комендант; 489714
Сотрудник 661: Козлов Максим Ярославович; Рекламный отдел; Заведующий канцелярией; 324530
Сотрудник 662: Кулаков Тихон Кириллович; Рекламный отдел; Диспетчер; 176164
Сотрудник 663: Литвинова Анастасия Богдановна; Рекламный отдел; Выпускающий; 172654
Сотрудник 664: Литвинова Валерия Данииловна; Рекламный отдел; Экспедитор по перевозке грузов; 352406
Сотрудник 665: Маркова Дарина Львовна; Рекламный отдел; Инженер-технолог (технолог); 499298
Сотрудник 666: Морозов Лев Фёдорович; Рекламный отдел; Заведующий столовой; 497848
Сотрудник 667: Павлов Илья Серафимович; Рекламный отдел; Ученый секретарь; 227147
Сотрудник 668: Рыжов Егор Владимирович; Рекламный отдел; Секретарь незрячего специалиста; 267109
Сотрудник 669: Сычев Александр Гордеевич; Рекламный отдел; Начальник инструментального отдела; 174705
Сотрудник 670: Балашов Савва Ильич; Складской отдел; Инженер-технолог (технолог); 399228
Сотрудник 671: Беспалова Анастасия Никитична; Складской отдел; Начальник отдела капитального строительства; 242386
Сотрудник 672: Васильев Андрей Михайлович; Складской отдел; Оценщик; 300552
Сотрудник 673: Васильева Анна Андреевна; Складской отдел; Научный редактор; 331845
Сотрудник 674: Воронцов Георгий Андреевич; Складской отдел; Специалист по связям с инвесторами; 318148
Сотрудник 675: Иванов Макар Вячеславович; Складской отдел; Начальник цеха (участка); 377890
Сотрудник 676: Ильина София Максимовна; Складской отдел; Начальник лаборатории (бюро) социологии труда; 320982
Сотрудник 677: Котова Ирина Марковна; Складской отдел; Главный редактор; 258363
Сотрудник 678: Курочкин Даниил Александрович; Складской отдел; Техник по наладке и испытаниям; 168056
Сотрудник 679: Лебедева Вероника Андреевна; Складской отдел; Начальник отдела сбыта; 249245
Сотрудник 680: Мальцев Андрей Дмитриевич; Складской отдел; Начальник отдела по связям с общественностью; 484346
Сотрудник 681: Миронова Майя Данииловна; Складской отдел; Инженер по наладке и испытаниям; 292681
Сотрудник 682: Соловьев Матвей Львович; Складской отдел; Техник; 222696
Сотрудник 683: Ткачева Вероника Маратовна; Складской отдел; Экономист по финансовой работе; 325828
Сотрудник 684: Леонов Лев Даниилович; Финансовый отдел; Заведующий бюро пропусков; 324818
Сотрудник 685: Леонтьева Полина Данииловна; Финансовый отдел; Начальник (заведующий) мастерской; 398206
Сотрудник 686: Миронова Ксения Сергеевна; Финансовый отдел; Заведующий фотолабораторией; 443623
Сотрудник 687: Молчанов Михаил Робертович; Финансовый отдел; Главный конструктор; 331284
Сотрудник 688: Никифоров Артём Сергеевич; Финансовый отдел; Инженер по надзору за строительством; 211538
Сотрудник 689: Новиков Денис Даниилович; Финансовый отдел; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 418834
Сотрудник 690: Прохорова Варвара Степановна; Финансовый отдел; Заведующий конструкторским отделом; 324984
Сотрудник 691: Токарев Арсений Кириллович; Финансовый отдел; Администратор; 474337
Сотрудник 692: Фадеева Мария Максимовна; Финансовый отдел; Начальник лаборатории (бюро) по организации труда и управления производством; 305672
Сотрудник 693: Филатова Екатерина Мироновна; Финансовый отдел; Специалист по оценке соответствия лифтов требованиям безопасности; 488059
Сотрудник 694: Филиппов Никита Ярославович; Финансовый отдел; Заведующий архивом; 480000
Сотрудник 695: Антонов Дмитрий Иванович; Юридический отдел; Начальник ремонтного цеха; 279077
Сотрудник 696: Баженова Алиса Сергеевна; Юридический отдел; Начальник отдела автоматизации и механизации производственных процессов; 346411
Сотрудник 697: Беспалова Анастасия Никитична; Юридический отдел; Техник-технолог; 217824
Сотрудник 698: Воронов Адам Кириллович; Юридический отдел; Главный инженер проекта. Главный архитектор проекта; 424254
Сотрудник 699: Давыдов Артём Александрович; Юридический отдел; Аудитор; 356314
Сотрудник 700: Дегтярев Макар Даниилович; Юридический отдел; Техник-лаборант; 289230
Сотрудник 701: Егоров Марк Миронович; Юридический отдел; Секретарь - машинистка; 409891
Сотрудник 702: Иванов Александр Вячеславович; Юридический отдел; Заведующий производством (шеф-повар); 291413
Сотрудник 703: Карпова Варвара Петровна; Юридический отдел; Менеджер по связям с общественностью; 127807
Сотрудник 704: Кондратьева Диана Викторовна; Юридический отдел; Юрисконсульт; 222041
Сотрудник 705: Кузнецов Даниил Артёмович; Юридический отдел; Главный бухгалтер; 481931
Сотрудник 706: Прохорова Варвара Степановна; Юридический отдел; Инженер-электроник (электроник); 388646
Сотрудник 707: Сычева Кристина Романовна; Юридический отдел; Заместитель директора по коммерческим вопросам; 257988
Сотрудник 708: Черкасов Дмитрий Михайлович; Юридический отдел; Инженер по автоматизации и механизации производственных процессов; 445067
